(iter 10) [0.0, 0.0099, -0.0188] = 455.2840, sampling [1.0, -0.1861, 0.6862]. Recommendation = [0.0, 0.0099, -0.0188], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.0099, -0.0188] = 455.2840, sampling [1.0, 0.0396, 0.1839]. Recommendation = [0.0, 0.0099, -0.0188], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.0099, -0.0188] = 455.2840, sampling [1.0, -0.9542, 1.4622]. Recommendation = [0.0, 0.0099, -0.0188], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.0099, -0.0188] = 455.2840, sampling [1.0, 0.3747, 0.6237]. Recommendation = [0.0, 0.0099, -0.0188], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.0099, -0.0188] = 455.2840, sampling [1.0, -0.1475, 0.2825]. Recommendation = [0.0, 0.0099, -0.0188], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.0099, -0.0188] = 455.2840, sampling [1.0, -0.7874, 0.7348]. Recommendation = [0.0, 0.0099, -0.0188], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.0099, -0.0188] = 455.2840, sampling [1.0, -0.5028, 0.3135]. Recommendation = [0.0, 0.0099, -0.0188], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.0099, -0.0188] = 455.2840, sampling [1.0, -0.6741, 0.9385]. Recommendation = [0.0, 0.0099, -0.0188], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.0099, -0.0188] = 455.2840, sampling [1.0, -0.6295, 0.5853]. Recommendation = [0.0, 0.0099, -0.0188], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.0099, -0.0188] = 455.2840, sampling [1.0, -1.1115, 0.9282]. Recommendation = [0.0, 0.0099, -0.0188], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.0099, -0.0188] = 455.2840, sampling [1.0, -0.8317, 0.4055]. Recommendation = [0.0, 0.0099, -0.0188], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.0099, -0.0188] = 455.2840, sampling [1.0, -0.2935, 0.0161]. Recommendation = [0.0, 0.0099, -0.0188], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.0099, -0.0188] = 455.2840, sampling [1.0, -1.3109, 1.3416]. Recommendation = [0.0, -0.1117, 0.0419], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.0099, -0.0188] = 455.2840, sampling [1.0, -0.1117, 0.0419]. Recommendation = [0.0, -0.1117, 0.0419], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.0099, -0.0188] = 455.2840, sampling [1.0, -0.4326, 0.2041]. Recommendation = [0.0, -0.0906, 0.0350], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.0099, -0.0188] = 455.2840, sampling [1.0, -0.9973, 0.6587]. Recommendation = [0.0, -0.0906, 0.0350], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.0099, -0.0188] = 455.2840, sampling [1.0, -0.4059, 0.3662]. Recommendation = [0.0, -0.0906, 0.0350], Current Cost = 5021.00, Rho = 1.000
