(iter 5) [0.0, 0.2714, 0.5595] = 432.1620, sampling [0.0, 0.0127, 0.9885]. Recommendation = [0.0, 0.2714, 0.5595], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.2714, 0.5595] = 432.1620, sampling [0.0, -0.1159, 0.2020]. Recommendation = [0.0, 0.2714, 0.5595], Current Cost = 6000.00, Rho = -1.230
(iter 6) [0.0, -0.1159, 0.2020] = 451.5009, sampling [0.0, -0.4576, 0.4474]. Recommendation = [0.0, -0.1159, 0.2020], Current Cost = 7000.00, Rho = -1.230
(iter 6) [0.0, -0.1159, 0.2020] = 451.5009, sampling [0.0, -0.5323, 0.0394]. Recommendation = [0.0, -0.1680, 0.3049], Current Cost = 8000.00, Rho = -1.230
(iter 6) [0.0, -0.1159, 0.2020] = 451.5009, sampling [0.0, -0.1760, -0.2391]. Recommendation = [0.0, -0.3460, 0.2142], Current Cost = 9000.00, Rho = -1.230
(iter 6) [0.0, -0.1159, 0.2020] = 451.5009, sampling [0.0, -0.3022, 0.0917]. Recommendation = [0.0, -0.3022, 0.0917], Current Cost = 10000.00, Rho = -1.230
(iter 10) [0.0, -0.3022, 0.0917] = 454.6044, sampling [0.0, -0.0416, 0.6174]. Recommendation = [0.0, -0.3398, 0.1991], Current Cost = 11000.00, Rho = -1.230
(iter 10) [0.0, -0.3022, 0.0917] = 454.6044, sampling [0.0, 0.1368, -0.0210]. Recommendation = [0.0, -0.3398, 0.1991], Current Cost = 12000.00, Rho = -1.230
(iter 12) [0.0, 0.1368, -0.0210] = 455.3971, sampling [0.0, 0.6558, 0.7954]. Recommendation = [0.0, -0.1887, 0.0114], Current Cost = 13000.00, Rho = -1.230
(iter 12) [0.0, 0.1368, -0.0210] = 455.3971, sampling [0.0, 0.3290, 0.2313]. Recommendation = [0.0, -0.1887, 0.0114], Current Cost = 14000.00, Rho = -1.230
(iter 12) [0.0, 0.1368, -0.0210] = 455.3971, sampling [0.0, 0.4801, 1.0011]. Recommendation = [0.0, -0.1887, 0.0114], Current Cost = 15000.00, Rho = -1.230
(iter 12) [0.0, 0.1368, -0.0210] = 455.3971, sampling [0.0, -0.7446, 0.7642]. Recommendation = [0.0, -0.1887, 0.0114], Current Cost = 16000.00, Rho = -1.230
(iter 12) [0.0, 0.1368, -0.0210] = 455.3971, sampling [0.0, -0.7395, 0.4006]. Recommendation = [0.0, -0.1887, 0.0114], Current Cost = 17000.00, Rho = -1.230
(iter 12) [0.0, 0.1368, -0.0210] = 455.3971, sampling [0.0, -0.3922, 0.7392]. Recommendation = [0.0, -0.1887, 0.0114], Current Cost = 18000.00, Rho = -1.230
(iter 12) [0.0, 0.1368, -0.0210] = 455.3971, sampling [0.0, -0.7093, 1.2828]. Recommendation = [0.0, -0.1887, 0.0114], Current Cost = 19000.00, Rho = -1.230
(iter 12) [0.0, 0.1368, -0.0210] = 455.3971, sampling [0.0, -0.0074, 1.6426]. Recommendation = [0.0, -0.1887, 0.0114], Current Cost = 20000.00, Rho = -1.230
(iter 12) [0.0, 0.1368, -0.0210] = 455.3971, sampling [0.0, -1.1902, 0.7815]. Recommendation = [0.0, -0.1887, 0.0114], Current Cost = 21000.00, Rho = -1.230
(iter 12) [0.0, 0.1368, -0.0210] = 455.3971, sampling [0.0, 0.6395, 0.4894]. Recommendation = [0.0, -0.1887, 0.0114], Current Cost = 22000.00, Rho = -1.230
(iter 22) [0.0, 0.6395, 0.4894] = 455.5224, sampling [0.0, 1.0304, 0.9560]. Recommendation = [0.0, -0.1887, 0.0114], Current Cost = 23000.00, Rho = -1.230
(iter 22) [0.0, 0.6395, 0.4894] = 455.5224, sampling [0.0, 1.3350, 1.4224]. Recommendation = [0.0, -0.1887, 0.0114], Current Cost = 24000.00, Rho = -1.230
(iter 22) [0.0, 0.6395, 0.4894] = 455.5224, sampling [0.0, 1.0829, 1.2976]. Recommendation = [0.0, -0.1887, 0.0114], Current Cost = 25000.00, Rho = -1.230
(iter 22) [0.0, 0.6395, 0.4894] = 455.5224, sampling [0.0, 1.4810, 1.1069]. Recommendation = [0.0, -0.1887, 0.0114], Current Cost = 26000.00, Rho = -1.230
(iter 22) [0.0, 0.6395, 0.4894] = 455.5224, sampling [0.0, 1.1277, 1.8693]. Recommendation = [0.0, -0.1887, 0.0114], Current Cost = 27000.00, Rho = -1.230
(iter 22) [0.0, 0.6395, 0.4894] = 455.5224, sampling [0.0, 1.7080, 1.9071]. Recommendation = [0.0, -0.1887, 0.0114], Current Cost = 28000.00, Rho = -1.230
(iter 22) [0.0, 0.6395, 0.4894] = 455.5224, sampling [0.0, 1.1291, 1.5314]. Recommendation = [0.0, -0.1887, 0.0114], Current Cost = 29000.00, Rho = -1.230
