(iter 5) [0.0, -0.0585, 1.1399] = 326.0264, sampling [0.0, -0.3397, 1.9705]. Recommendation = [0.0, -0.0585, 1.1399], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.0585, 1.1399] = 326.0264, sampling [0.0, -1.9079, 1.9667]. Recommendation = [0.0, -0.0585, 1.1399], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -0.0585, 1.1399] = 326.0264, sampling [0.0, 0.7560, 1.9310]. Recommendation = [0.0, -0.0585, 1.1399], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, -0.0585, 1.1399] = 326.0264, sampling [0.0, 0.1938, 1.5862]. Recommendation = [0.0, -0.0585, 1.1399], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, -0.0585, 1.1399] = 326.0264, sampling [0.0, -0.9745, 1.3441]. Recommendation = [0.0, -0.0585, 1.1399], Current Cost = 9000.00, Rho = -1.230
(iter 9) [0.0, -0.9745, 1.3441] = 436.8373, sampling [0.0, -0.6127, 1.2391]. Recommendation = [0.0, -0.9745, 1.3441], Current Cost = 10000.00, Rho = -1.230
(iter 9) [0.0, -0.9745, 1.3441] = 436.8373, sampling [0.0, -1.3462, 1.3756]. Recommendation = [0.0, -0.9745, 1.3441], Current Cost = 11000.00, Rho = -1.230
(iter 9) [0.0, -0.9745, 1.3441] = 436.8373, sampling [0.0, -1.1907, 1.7078]. Recommendation = [0.0, -0.9745, 1.3441], Current Cost = 12000.00, Rho = -1.230
(iter 12) [0.0, -1.1907, 1.7078] = 443.0930, sampling [0.0, -1.1366, 1.3925]. Recommendation = [0.0, -1.1907, 1.7078], Current Cost = 13000.00, Rho = -1.230
(iter 13) [0.0, -1.1366, 1.3925] = 450.7216, sampling [0.0, -0.8559, 1.6675]. Recommendation = [0.0, -1.1366, 1.3925], Current Cost = 14000.00, Rho = -1.230
(iter 13) [0.0, -1.1366, 1.3925] = 450.7216, sampling [0.0, -1.1813, 1.1276]. Recommendation = [0.0, -1.1366, 1.3925], Current Cost = 15000.00, Rho = -1.230
(iter 13) [0.0, -1.1366, 1.3925] = 450.7216, sampling [0.0, -0.8889, 1.0824]. Recommendation = [0.0, -1.1347, 1.3181], Current Cost = 16000.00, Rho = -1.230
(iter 13) [0.0, -1.1366, 1.3925] = 450.7216, sampling [0.0, -1.6809, 1.0544]. Recommendation = [0.0, -1.1347, 1.3181], Current Cost = 17000.00, Rho = -1.230
(iter 13) [0.0, -1.1366, 1.3925] = 450.7216, sampling [0.0, -1.3679, 1.9426]. Recommendation = [0.0, -1.1347, 1.3181], Current Cost = 18000.00, Rho = -1.230
(iter 13) [0.0, -1.1366, 1.3925] = 450.7216, sampling [0.0, -1.4556, 1.6270]. Recommendation = [0.0, -1.1347, 1.3181], Current Cost = 19000.00, Rho = -1.230
(iter 13) [0.0, -1.1366, 1.3925] = 450.7216, sampling [0.0, -1.0023, 1.9507]. Recommendation = [0.0, -1.1347, 1.3181], Current Cost = 20000.00, Rho = -1.230
(iter 13) [0.0, -1.1366, 1.3925] = 450.7216, sampling [0.0, -1.3774, 1.8049]. Recommendation = [0.0, -1.1347, 1.3181], Current Cost = 21000.00, Rho = -1.230
(iter 13) [0.0, -1.1366, 1.3925] = 450.7216, sampling [0.0, -1.3127, 1.6868]. Recommendation = [0.0, -1.1347, 1.3181], Current Cost = 22000.00, Rho = -1.230
(iter 22) [0.0, -1.3127, 1.6868] = 450.8190, sampling [0.0, -0.6655, 0.9646]. Recommendation = [0.0, -1.1347, 1.3181], Current Cost = 23000.00, Rho = -1.230
