(iter 5) [0.0, -1.5057, 1.8758] = 434.6975, sampling [0.0, -1.5588, 1.3996]. Recommendation = [0.0, -1.5057, 1.8758], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -1.5057, 1.8758] = 434.6975, sampling [0.0, -1.3485, 1.9659]. Recommendation = [0.0, -1.5057, 1.8758], Current Cost = 6000.00, Rho = -1.230
(iter 6) [0.0, -1.3485, 1.9659] = 448.6103, sampling [0.0, -1.0925, 1.9202]. Recommendation = [0.0, -1.3485, 1.9659], Current Cost = 7000.00, Rho = -1.230
(iter 6) [0.0, -1.3485, 1.9659] = 448.6103, sampling [0.0, -1.8355, 1.9848]. Recommendation = [0.0, -1.3485, 1.9659], Current Cost = 8000.00, Rho = -1.230
(iter 6) [0.0, -1.3485, 1.9659] = 448.6103, sampling [0.0, -1.3533, 1.9408]. Recommendation = [0.0, -1.3485, 1.9659], Current Cost = 9000.00, Rho = -1.230
(iter 9) [0.0, -1.3533, 1.9408] = 449.5648, sampling [0.0, -1.2975, 1.7229]. Recommendation = [0.0, -1.3533, 1.9408], Current Cost = 10000.00, Rho = -1.230
(iter 10) [0.0, -1.2975, 1.7229] = 450.8662, sampling [0.0, -1.0701, 1.5462]. Recommendation = [0.0, -1.2975, 1.7229], Current Cost = 11000.00, Rho = -1.230
(iter 10) [0.0, -1.2975, 1.7229] = 450.8662, sampling [0.0, -0.8813, 1.1564]. Recommendation = [0.0, -1.2975, 1.7229], Current Cost = 12000.00, Rho = -1.230
(iter 10) [0.0, -1.2975, 1.7229] = 450.8662, sampling [0.0, -0.9965, 1.3630]. Recommendation = [0.0, -1.2975, 1.7229], Current Cost = 13000.00, Rho = -1.230
(iter 10) [0.0, -1.2975, 1.7229] = 450.8662, sampling [0.0, -1.0729, 0.8863]. Recommendation = [0.0, -1.2975, 1.7229], Current Cost = 14000.00, Rho = -1.230
(iter 10) [0.0, -1.2975, 1.7229] = 450.8662, sampling [0.0, -0.8086, 0.6933]. Recommendation = [0.0, -1.2975, 1.7229], Current Cost = 15000.00, Rho = -1.230
(iter 15) [0.0, -0.8086, 0.6933] = 452.8728, sampling [0.0, -1.0116, 0.7049]. Recommendation = [0.0, -0.8086, 0.6933], Current Cost = 16000.00, Rho = -1.230
(iter 15) [0.0, -0.8086, 0.6933] = 452.8728, sampling [0.0, -0.5782, 1.0023]. Recommendation = [0.0, -0.8086, 0.6933], Current Cost = 17000.00, Rho = -1.230
(iter 15) [0.0, -0.8086, 0.6933] = 452.8728, sampling [0.0, -0.8359, 0.5418]. Recommendation = [0.0, -0.8086, 0.6933], Current Cost = 18000.00, Rho = -1.230
(iter 15) [0.0, -0.8086, 0.6933] = 452.8728, sampling [0.0, -1.1565, 0.9966]. Recommendation = [0.0, -0.8086, 0.6933], Current Cost = 19000.00, Rho = -1.230
(iter 15) [0.0, -0.8086, 0.6933] = 452.8728, sampling [0.0, -1.1413, 0.7002]. Recommendation = [0.0, -0.8086, 0.6933], Current Cost = 20000.00, Rho = -1.230
(iter 15) [0.0, -0.8086, 0.6933] = 452.8728, sampling [0.0, -0.6032, 0.7553]. Recommendation = [0.0, -0.8086, 0.6933], Current Cost = 21000.00, Rho = -1.230
(iter 15) [0.0, -0.8086, 0.6933] = 452.8728, sampling [0.0, -0.6628, 0.4133]. Recommendation = [0.0, -0.8086, 0.6933], Current Cost = 22000.00, Rho = -1.230
(iter 22) [0.0, -0.6628, 0.4133] = 453.4674, sampling [0.0, -0.4307, 0.4469]. Recommendation = [0.0, -0.6628, 0.4133], Current Cost = 23000.00, Rho = -1.230
(iter 22) [0.0, -0.6628, 0.4133] = 453.4674, sampling [0.0, -0.5395, 0.2499]. Recommendation = [0.0, -0.6628, 0.4133], Current Cost = 24000.00, Rho = -1.230
(iter 24) [0.0, -0.5395, 0.2499] = 453.7602, sampling [0.0, -0.7133, 0.3048]. Recommendation = [0.0, -0.5395, 0.2499], Current Cost = 25000.00, Rho = -1.230
(iter 24) [0.0, -0.5395, 0.2499] = 453.7602, sampling [0.0, -0.5678, 0.1674]. Recommendation = [0.0, -0.5395, 0.2499], Current Cost = 26000.00, Rho = -1.230
(iter 24) [0.0, -0.5395, 0.2499] = 453.7602, sampling [0.0, -0.4108, 0.5651]. Recommendation = [0.0, -0.5395, 0.2499], Current Cost = 27000.00, Rho = -1.230
(iter 24) [0.0, -0.5395, 0.2499] = 453.7602, sampling [0.0, -0.6654, 0.1258]. Recommendation = [0.0, -0.5395, 0.2499], Current Cost = 28000.00, Rho = -1.230
(iter 24) [0.0, -0.5395, 0.2499] = 453.7602, sampling [0.0, -0.7597, 0.3456]. Recommendation = [0.0, -0.5395, 0.2499], Current Cost = 29000.00, Rho = -1.230
(iter 24) [0.0, -0.5395, 0.2499] = 453.7602, sampling [0.0, -0.5199, 0.0167]. Recommendation = [0.0, -0.5395, 0.2499], Current Cost = 30000.00, Rho = -1.230
(iter 24) [0.0, -0.5395, 0.2499] = 453.7602, sampling [0.0, -0.2421, 0.1740]. Recommendation = [0.0, -0.5395, 0.2499], Current Cost = 31000.00, Rho = -1.230
(iter 24) [0.0, -0.5395, 0.2499] = 453.7602, sampling [0.0, -0.2499, 0.5245]. Recommendation = [0.0, -0.5395, 0.2499], Current Cost = 32000.00, Rho = -1.230
(iter 24) [0.0, -0.5395, 0.2499] = 453.7602, sampling [0.0, -0.4653, -0.1342]. Recommendation = [0.0, -0.5395, 0.2499], Current Cost = 33000.00, Rho = -1.230
(iter 24) [0.0, -0.5395, 0.2499] = 453.7602, sampling [0.0, -0.6391, 0.0117]. Recommendation = [0.0, -0.5395, 0.2499], Current Cost = 34000.00, Rho = -1.230
(iter 24) [0.0, -0.5395, 0.2499] = 453.7602, sampling [0.0, -0.1028, 0.1315]. Recommendation = [0.0, -0.5395, 0.2499], Current Cost = 35000.00, Rho = -1.230
(iter 24) [0.0, -0.5395, 0.2499] = 453.7602, sampling [0.0, -0.0815, 0.2591]. Recommendation = [0.0, -0.5395, 0.2499], Current Cost = 36000.00, Rho = -1.230
(iter 24) [0.0, -0.5395, 0.2499] = 453.7602, sampling [0.0, -0.2805, -0.1759]. Recommendation = [0.0, -0.5395, 0.2499], Current Cost = 37000.00, Rho = -1.230
(iter 24) [0.0, -0.5395, 0.2499] = 453.7602, sampling [0.0, -0.1052, -0.1483]. Recommendation = [0.0, -0.5395, 0.2499], Current Cost = 38000.00, Rho = -1.230
(iter 24) [0.0, -0.5395, 0.2499] = 453.7602, sampling [0.0, -0.3594, -0.2393]. Recommendation = [0.0, -0.5395, 0.2499], Current Cost = 39000.00, Rho = -1.230
(iter 24) [0.0, -0.5395, 0.2499] = 453.7602, sampling [0.0, -0.1198, -0.2710]. Recommendation = [0.0, -0.5395, 0.2499], Current Cost = 40000.00, Rho = -1.230
(iter 24) [0.0, -0.5395, 0.2499] = 453.7602, sampling [0.0, 0.0243, -0.1627]. Recommendation = [0.0, -0.5395, 0.2499], Current Cost = 41000.00, Rho = -1.230
(iter 24) [0.0, -0.5395, 0.2499] = 453.7602, sampling [0.0, -0.3777, 0.4568]. Recommendation = [0.0, -0.5395, 0.2499], Current Cost = 42000.00, Rho = -1.230
(iter 24) [0.0, -0.5395, 0.2499] = 453.7602, sampling [0.0, 0.2141, 0.0552]. Recommendation = [0.0, -0.5395, 0.2499], Current Cost = 43000.00, Rho = -1.230
(iter 43) [0.0, 0.2141, 0.0552] = 455.6735, sampling [0.0, 0.1044, 0.4778]. Recommendation = [0.0, 0.2141, 0.0552], Current Cost = 44000.00, Rho = -1.230
(iter 43) [0.0, 0.2141, 0.0552] = 455.6735, sampling [0.0, 0.2434, 0.0771]. Recommendation = [0.0, 0.2141, 0.0552], Current Cost = 45000.00, Rho = -1.230
(iter 45) [0.0, 0.2434, 0.0771] = 455.6956, sampling [0.0, -0.0349, 0.5127]. Recommendation = [0.0, 0.2434, 0.0771], Current Cost = 46000.00, Rho = -1.230
(iter 45) [0.0, 0.2434, 0.0771] = 455.6956, sampling [0.0, 0.2996, -0.1383]. Recommendation = [0.0, 0.2434, 0.0771], Current Cost = 47000.00, Rho = -1.230
(iter 45) [0.0, 0.2434, 0.0771] = 455.6956, sampling [0.0, 0.1010, -0.3572]. Recommendation = [0.0, 0.2434, 0.0771], Current Cost = 48000.00, Rho = -1.230
(iter 45) [0.0, 0.2434, 0.0771] = 455.6956, sampling [0.0, -0.2004, -0.4086]. Recommendation = [0.0, 0.2434, 0.0771], Current Cost = 49000.00, Rho = -1.230
(iter 45) [0.0, 0.2434, 0.0771] = 455.6956, sampling [0.0, -0.8268, 1.6298]. Recommendation = [0.0, 0.2434, 0.0771], Current Cost = 50000.00, Rho = -1.230
(iter 45) [0.0, 0.2434, 0.0771] = 455.6956, sampling [0.0, -0.4932, -0.3147]. Recommendation = [0.0, 0.2434, 0.0771], Current Cost = 51000.00, Rho = -1.230
(iter 45) [0.0, 0.2434, 0.0771] = 455.6956, sampling [0.0, -1.4108, 1.7065]. Recommendation = [0.0, 0.2434, 0.0771], Current Cost = 52000.00, Rho = -1.230
(iter 45) [0.0, 0.2434, 0.0771] = 455.6956, sampling [0.0, -0.6098, 0.1051]. Recommendation = [0.0, 0.2434, 0.0771], Current Cost = 53000.00, Rho = -1.230
(iter 45) [0.0, 0.2434, 0.0771] = 455.6956, sampling [0.0, -0.2893, -0.3309]. Recommendation = [0.0, 0.2434, 0.0771], Current Cost = 54000.00, Rho = -1.230
(iter 45) [0.0, 0.2434, 0.0771] = 455.6956, sampling [0.0, -0.5988, -0.1013]. Recommendation = [0.0, 0.2434, 0.0771], Current Cost = 55000.00, Rho = -1.230
(iter 45) [0.0, 0.2434, 0.0771] = 455.6956, sampling [0.0, 0.3520, -0.2301]. Recommendation = [0.0, 0.2434, 0.0771], Current Cost = 56000.00, Rho = -1.230
(iter 45) [0.0, 0.2434, 0.0771] = 455.6956, sampling [0.0, 0.3542, 0.4329]. Recommendation = [0.0, 0.2434, 0.0771], Current Cost = 57000.00, Rho = -1.230
