(iter 10) [0.0, -0.6714, 0.0645] = 438.5920, sampling [1.0, -0.2286, -0.1555]. Recommendation = [0.0, -0.6714, 0.0645], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.6714, 0.0645] = 438.5920, sampling [1.0, -0.2200, 0.3080]. Recommendation = [0.0, -0.2286, -0.1555], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.6714, 0.0645] = 438.5920, sampling [1.0, -0.5253, 0.7229]. Recommendation = [0.0, -0.2719, -0.0374], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.6714, 0.0645] = 438.5920, sampling [1.0, 0.0285, -0.0823]. Recommendation = [0.0, -0.3683, 0.1560], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.6714, 0.0645] = 438.5920, sampling [1.0, -0.3683, 0.1560]. Recommendation = [0.0, -0.3683, 0.1560], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.6714, 0.0645] = 438.5920, sampling [1.0, -0.0267, -0.4045]. Recommendation = [0.0, -0.0481, -0.1113], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.6714, 0.0645] = 438.5920, sampling [1.0, 0.1110, 0.4814]. Recommendation = [0.0, -0.0481, -0.1113], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.6714, 0.0645] = 438.5920, sampling [1.0, -0.2778, 0.4941]. Recommendation = [0.0, -0.0481, -0.1113], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.6714, 0.0645] = 438.5920, sampling [1.0, -0.9478, 0.5062]. Recommendation = [0.0, -0.0481, -0.1113], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.6714, 0.0645] = 438.5920, sampling [1.0, -0.7744, 1.0784]. Recommendation = [0.0, -0.0481, -0.1113], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.6714, 0.0645] = 438.5920, sampling [1.0, -0.9096, 0.7972]. Recommendation = [0.0, -0.0481, -0.1113], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.6714, 0.0645] = 438.5920, sampling [1.0, -1.2292, 0.9862]. Recommendation = [0.0, -0.0481, -0.1113], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.6714, 0.0645] = 438.5920, sampling [1.0, -0.1445, 1.0251]. Recommendation = [0.0, -0.0481, -0.1113], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.6714, 0.0645] = 438.5920, sampling [1.0, -0.4280, 0.3140]. Recommendation = [0.0, -0.0481, -0.1113], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.6714, 0.0645] = 438.5920, sampling [1.0, 0.2240, 0.0209]. Recommendation = [0.0, -0.0481, -0.1113], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.6714, 0.0645] = 438.5920, sampling [1.0, -0.0618, 0.2922]. Recommendation = [0.0, -0.0481, -0.1113], Current Cost = 5020.00, Rho = 1.000
