(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 0.1565, 0.6570]. Recommendation = [0.0, 0.2011, -0.5736], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, -0.1095, 0.7702]. Recommendation = [0.0, 0.2011, -0.5736], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 0.1168, 0.3503]. Recommendation = [0.0, 0.2011, -0.5736], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 0.0166, -0.0053]. Recommendation = [0.0, 0.1168, 0.3503], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 0.2650, 0.0842]. Recommendation = [0.0, 0.0166, -0.0053], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 0.1220, -0.1917]. Recommendation = [0.0, 0.2650, 0.0842], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, -0.1212, 0.2562]. Recommendation = [0.0, 0.2650, 0.0842], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, -0.2065, 0.4239]. Recommendation = [0.0, 0.2650, 0.0842], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 0.3370, 0.2477]. Recommendation = [0.0, 0.2650, 0.0842], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 0.2122, -0.2835]. Recommendation = [0.0, 0.2752, 0.1521], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, -0.0470, 0.5469]. Recommendation = [0.0, 0.2752, 0.1521], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 0.4175, 0.4060]. Recommendation = [0.0, 0.2752, 0.1521], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 0.2505, 0.3435]. Recommendation = [0.0, 0.2752, 0.1521], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 0.4673, 0.0253]. Recommendation = [0.0, 0.2752, 0.1521], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 0.3882, -0.2694]. Recommendation = [0.0, 0.2752, 0.1521], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 0.4566, 0.8155]. Recommendation = [0.0, 0.2752, 0.1521], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 0.1358, 1.1132]. Recommendation = [0.0, 0.2752, 0.1521], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 0.5618, 0.2962]. Recommendation = [0.0, 0.2752, 0.1521], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 0.5116, 0.5613]. Recommendation = [0.0, 0.4416, 0.2492], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 0.4416, 0.2492]. Recommendation = [0.0, 0.4416, 0.2492], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 0.3261, 0.6384]. Recommendation = [0.0, 0.2953, 0.1395], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 0.4999, 0.1243]. Recommendation = [0.0, 0.2953, 0.1395], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, -0.0345, -0.1107]. Recommendation = [0.0, 0.2953, 0.1395], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, -0.2662, 0.0907]. Recommendation = [0.0, 0.2953, 0.1395], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 0.0579, -0.3313]. Recommendation = [0.0, 0.2953, 0.1395], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 0.2752, 0.1521]. Recommendation = [0.0, 0.2953, 0.1395], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, -0.3708, 0.4296]. Recommendation = [0.0, 0.2953, 0.1395], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, -0.3366, 0.6099]. Recommendation = [0.0, 0.2953, 0.1395], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, -0.1032, -0.2729]. Recommendation = [0.0, 0.2953, 0.1395], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 0.6753, 0.6852]. Recommendation = [0.0, 0.2953, 0.1395], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 0.6823, 0.8797]. Recommendation = [0.0, 0.2953, 0.1395], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, -0.5029, 0.2385]. Recommendation = [0.0, 0.2953, 0.1395], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, -0.4070, 0.0116]. Recommendation = [0.0, 0.2953, 0.1395], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, -0.4532, 0.3864]. Recommendation = [0.0, 0.2953, 0.1395], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 0.5724, 0.2122]. Recommendation = [0.0, 0.2953, 0.1395], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 0.7206, 1.1685]. Recommendation = [0.0, 0.2953, 0.1395], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 0.8976, 0.6756]. Recommendation = [0.0, 0.2953, 0.1395], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 0.8592, 0.8620]. Recommendation = [0.0, 0.5618, 0.2962], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 0.9220, 0.4688]. Recommendation = [0.0, 0.5618, 0.2962], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 0.7943, 0.1814]. Recommendation = [0.0, 0.5618, 0.2962], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 0.8494, 1.0036]. Recommendation = [0.0, 0.5618, 0.2962], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 0.9624, 0.8542]. Recommendation = [0.0, 0.5618, 0.2962], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 0.5420, -0.1663]. Recommendation = [0.0, 0.5618, 0.2962], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 0.7848, 0.9143]. Recommendation = [0.0, 0.5618, 0.2962], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 0.6431, 0.9970]. Recommendation = [0.0, 0.5618, 0.2962], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 0.9528, 1.0994]. Recommendation = [0.0, 0.5618, 0.2962], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 1.0783, 0.9274]. Recommendation = [0.0, 0.9049, 0.8825], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 0.9153, 0.9497]. Recommendation = [0.0, 0.9153, 0.9497], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 1.0873, 0.5745]. Recommendation = [0.0, 0.9049, 0.8825], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 1.1149, 0.8335]. Recommendation = [0.0, 0.9049, 0.8825], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 0.9501, 0.6426]. Recommendation = [0.0, 0.5618, 0.2962], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, 0.5286, 0.0555]. Recommendation = [0.0, 0.5618, 0.2962], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, -0.1688, 0.2714]. Recommendation = [0.0, 0.5618, 0.2962], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, -0.6301, 0.5575]. Recommendation = [0.0, 0.5618, 0.2962], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, 0.2011, -0.5736] = 417.9539, sampling [1.0, -0.4461, 0.6210]. Recommendation = [0.0, 0.5618, 0.2962], Current Cost = 5059.00, Rho = 1.000
