(iter 5) [0.0, 0.5312, 0.1193] = 453.4263, sampling [0.0, 0.7376, 0.3785]. Recommendation = [0.0, 0.5312, 0.1193], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.7376, 0.3785] = 453.4900, sampling [0.0, 0.9032, 0.1268]. Recommendation = [0.0, 0.7376, 0.3785], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 0.7376, 0.3785] = 453.4900, sampling [0.0, 0.4808, 0.3120]. Recommendation = [0.0, 0.7376, 0.3785], Current Cost = 7000.00, Rho = -1.230
(iter 7) [0.0, 0.4808, 0.3120] = 455.3762, sampling [0.0, 0.5662, 0.5327]. Recommendation = [0.0, 0.4808, 0.3120], Current Cost = 8000.00, Rho = -1.230
(iter 7) [0.0, 0.4808, 0.3120] = 455.3762, sampling [0.0, 0.8112, 0.6261]. Recommendation = [0.0, 0.5809, 0.4675], Current Cost = 9000.00, Rho = -1.230
(iter 9) [0.0, 0.8112, 0.6261] = 456.1624, sampling [0.0, 0.6434, 0.4991]. Recommendation = [0.0, 0.6434, 0.4991], Current Cost = 10000.00, Rho = -1.230
(iter 9) [0.0, 0.8112, 0.6261] = 456.1624, sampling [0.0, 0.7792, 0.7918]. Recommendation = [0.0, 0.8112, 0.6261], Current Cost = 11000.00, Rho = -1.230
(iter 9) [0.0, 0.8112, 0.6261] = 456.1624, sampling [0.0, 0.4452, 0.8723]. Recommendation = [0.0, 0.8112, 0.6261], Current Cost = 12000.00, Rho = -1.230
(iter 9) [0.0, 0.8112, 0.6261] = 456.1624, sampling [0.0, 0.9175, 0.6826]. Recommendation = [0.0, 0.8112, 0.6261], Current Cost = 13000.00, Rho = -1.230
(iter 9) [0.0, 0.8112, 0.6261] = 456.1624, sampling [0.0, 0.3346, 0.6480]. Recommendation = [0.0, 0.8112, 0.6261], Current Cost = 14000.00, Rho = -1.230
(iter 9) [0.0, 0.8112, 0.6261] = 456.1624, sampling [0.0, 0.3492, 0.3640]. Recommendation = [0.0, 0.8112, 0.6261], Current Cost = 15000.00, Rho = -1.230
(iter 9) [0.0, 0.8112, 0.6261] = 456.1624, sampling [0.0, 1.0864, 0.3083]. Recommendation = [0.0, 0.8112, 0.6261], Current Cost = 16000.00, Rho = -1.230
(iter 9) [0.0, 0.8112, 0.6261] = 456.1624, sampling [0.0, 0.4345, 0.2085]. Recommendation = [0.0, 0.8112, 0.6261], Current Cost = 17000.00, Rho = -1.230
(iter 9) [0.0, 0.8112, 0.6261] = 456.1624, sampling [0.0, 0.8815, 0.9257]. Recommendation = [0.0, 0.8112, 0.6261], Current Cost = 18000.00, Rho = -1.230
(iter 9) [0.0, 0.8112, 0.6261] = 456.1624, sampling [0.0, 1.0272, 0.8168]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 19000.00, Rho = -1.230
(iter 9) [0.0, 0.8112, 0.6261] = 456.1624, sampling [0.0, 0.6591, 1.1195]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 20000.00, Rho = -1.230
(iter 9) [0.0, 0.8112, 0.6261] = 456.1624, sampling [0.0, 0.5260, -0.0516]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 21000.00, Rho = -1.230
(iter 9) [0.0, 0.8112, 0.6261] = 456.1624, sampling [0.0, 0.2328, 0.1459]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 22000.00, Rho = -1.230
(iter 9) [0.0, 0.8112, 0.6261] = 456.1624, sampling [0.0, 0.6517, -0.1626]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 23000.00, Rho = -1.230
(iter 9) [0.0, 0.8112, 0.6261] = 456.1624, sampling [0.0, 0.2780, -0.2361]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 24000.00, Rho = -1.230
(iter 9) [0.0, 0.8112, 0.6261] = 456.1624, sampling [0.0, 0.1690, -0.0910]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 25000.00, Rho = -1.230
(iter 9) [0.0, 0.8112, 0.6261] = 456.1624, sampling [0.0, 0.4308, -0.2574]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 26000.00, Rho = -1.230
(iter 9) [0.0, 0.8112, 0.6261] = 456.1624, sampling [0.0, 0.0887, 0.0282]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 27000.00, Rho = -1.230
(iter 9) [0.0, 0.8112, 0.6261] = 456.1624, sampling [0.0, 0.1478, 0.1409]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 28000.00, Rho = -1.230
(iter 9) [0.0, 0.8112, 0.6261] = 456.1624, sampling [0.0, 0.8486, 0.7192]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 29000.00, Rho = -1.230
(iter 29) [0.0, 0.8486, 0.7192] = 456.2770, sampling [0.0, 0.9313, 1.1443]. Recommendation = [0.0, 0.8273, 0.7453], Current Cost = 30000.00, Rho = -1.230
(iter 29) [0.0, 0.8486, 0.7192] = 456.2770, sampling [0.0, 0.8212, 1.0839]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 31000.00, Rho = -1.230
(iter 29) [0.0, 0.8486, 0.7192] = 456.2770, sampling [0.0, 1.1320, 1.0316]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 32000.00, Rho = -1.230
(iter 29) [0.0, 0.8486, 0.7192] = 456.2770, sampling [0.0, 1.0702, 1.2574]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 33000.00, Rho = -1.230
(iter 29) [0.0, 0.8486, 0.7192] = 456.2770, sampling [0.0, 1.1006, 1.1220]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 34000.00, Rho = -1.230
(iter 29) [0.0, 0.8486, 0.7192] = 456.2770, sampling [0.0, 0.9095, 1.3356]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 35000.00, Rho = -1.230
(iter 29) [0.0, 0.8486, 0.7192] = 456.2770, sampling [0.0, -0.0722, 0.1944]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 36000.00, Rho = -1.230
(iter 29) [0.0, 0.8486, 0.7192] = 456.2770, sampling [0.0, -0.1391, 0.4887]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 37000.00, Rho = -1.230
(iter 29) [0.0, 0.8486, 0.7192] = 456.2770, sampling [0.0, -0.0878, 0.6800]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 38000.00, Rho = -1.230
(iter 29) [0.0, 0.8486, 0.7192] = 456.2770, sampling [0.0, 0.0097, 0.0527]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 39000.00, Rho = -1.230
(iter 29) [0.0, 0.8486, 0.7192] = 456.2770, sampling [0.0, 0.2170, 1.0099]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 40000.00, Rho = -1.230
(iter 29) [0.0, 0.8486, 0.7192] = 456.2770, sampling [0.0, 0.5809, 0.4675]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 41000.00, Rho = -1.230
(iter 29) [0.0, 0.8486, 0.7192] = 456.2770, sampling [0.0, 0.4011, -0.5978]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 42000.00, Rho = -1.230
(iter 29) [0.0, 0.8486, 0.7192] = 456.2770, sampling [0.0, 0.8333, -0.4056]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 43000.00, Rho = -1.230
(iter 29) [0.0, 0.8486, 0.7192] = 456.2770, sampling [0.0, -0.1196, -0.0730]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 44000.00, Rho = -1.230
(iter 29) [0.0, 0.8486, 0.7192] = 456.2770, sampling [0.0, 0.1193, -0.4997]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 45000.00, Rho = -1.230
(iter 29) [0.0, 0.8486, 0.7192] = 456.2770, sampling [0.0, 0.3034, -0.3584]. Recommendation = [0.0, 0.0733, -0.0315], Current Cost = 46000.00, Rho = -1.230
(iter 29) [0.0, 0.8486, 0.7192] = 456.2770, sampling [0.0, -0.1611, 0.0430]. Recommendation = [0.0, 0.0733, -0.0315], Current Cost = 47000.00, Rho = -1.230
(iter 29) [0.0, 0.8486, 0.7192] = 456.2770, sampling [0.0, -0.0568, 0.1118]. Recommendation = [0.0, -0.0568, 0.1118], Current Cost = 48000.00, Rho = -1.230
(iter 29) [0.0, 0.8486, 0.7192] = 456.2770, sampling [0.0, 0.0733, -0.0315]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 49000.00, Rho = -1.230
(iter 29) [0.0, 0.8486, 0.7192] = 456.2770, sampling [0.0, -0.2232, 0.1737]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 50000.00, Rho = -1.230
(iter 29) [0.0, 0.8486, 0.7192] = 456.2770, sampling [0.0, 0.1868, -0.1572]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 51000.00, Rho = -1.230
(iter 29) [0.0, 0.8486, 0.7192] = 456.2770, sampling [0.0, -0.0988, -0.4350]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 52000.00, Rho = -1.230
(iter 29) [0.0, 0.8486, 0.7192] = 456.2770, sampling [0.0, -0.2694, -0.1226]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 53000.00, Rho = -1.230
(iter 29) [0.0, 0.8486, 0.7192] = 456.2770, sampling [0.0, -0.3102, 0.2499]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 54000.00, Rho = -1.230
(iter 29) [0.0, 0.8486, 0.7192] = 456.2770, sampling [0.0, 1.1788, 0.8856]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 55000.00, Rho = -1.230
(iter 29) [0.0, 0.8486, 0.7192] = 456.2770, sampling [0.0, -0.3256, 0.5091]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 56000.00, Rho = -1.230
(iter 29) [0.0, 0.8486, 0.7192] = 456.2770, sampling [0.0, 0.5133, 0.0629]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 57000.00, Rho = -1.230
(iter 29) [0.0, 0.8486, 0.7192] = 456.2770, sampling [0.0, 0.4151, 0.3020]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 58000.00, Rho = -1.230
(iter 29) [0.0, 0.8486, 0.7192] = 456.2770, sampling [0.0, 1.2221, 0.6577]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 59000.00, Rho = -1.230
(iter 29) [0.0, 0.8486, 0.7192] = 456.2770, sampling [0.0, 1.1924, 1.4250]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 60000.00, Rho = -1.230
(iter 29) [0.0, 0.8486, 0.7192] = 456.2770, sampling [0.0, 1.2427, 1.2702]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 61000.00, Rho = -1.230
(iter 29) [0.0, 0.8486, 0.7192] = 456.2770, sampling [0.0, 1.1044, 1.6533]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 62000.00, Rho = -1.230
(iter 29) [0.0, 0.8486, 0.7192] = 456.2770, sampling [0.0, 0.9450, 1.5012]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 63000.00, Rho = -1.230
(iter 29) [0.0, 0.8486, 0.7192] = 456.2770, sampling [0.0, 1.3688, 1.6563]. Recommendation = [0.0, 0.8486, 0.7192], Current Cost = 64000.00, Rho = -1.230
