(iter 10) [0.0, 0.1913, 0.5244] = 431.8482, sampling [1.0, 0.3088, 0.9272]. Recommendation = [0.0, 0.1913, 0.5244], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.1913, 0.5244] = 431.8482, sampling [1.0, 0.0718, 0.6346]. Recommendation = [0.0, 0.1913, 0.5244], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.1913, 0.5244] = 431.8482, sampling [1.0, 0.1672, 1.3067]. Recommendation = [0.0, 0.1913, 0.5244], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.1913, 0.5244] = 431.8482, sampling [1.0, 0.4727, 0.5967]. Recommendation = [0.0, 0.1913, 0.5244], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.1913, 0.5244] = 431.8482, sampling [1.0, 0.5908, 0.9097]. Recommendation = [0.0, 0.4727, 0.5967], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.1913, 0.5244] = 431.8482, sampling [1.0, 0.6895, 0.6677]. Recommendation = [0.0, 0.4727, 0.5967], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.1913, 0.5244] = 431.8482, sampling [1.0, 0.8576, 1.0078]. Recommendation = [0.0, 0.6895, 0.6677], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.1913, 0.5244] = 431.8482, sampling [1.0, 0.7993, 0.8059]. Recommendation = [0.0, 0.6895, 0.6677], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.1913, 0.5244] = 431.8482, sampling [1.0, 0.6746, 1.2302]. Recommendation = [0.0, 0.7993, 0.8059], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.1913, 0.5244] = 431.8482, sampling [1.0, 0.8768, 0.8772]. Recommendation = [0.0, 0.7993, 0.8059], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.1913, 0.5244] = 431.8482, sampling [1.0, 0.9785, 1.1599]. Recommendation = [0.0, 0.8768, 0.8772], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.1913, 0.5244] = 431.8482, sampling [1.0, 1.1547, 1.1168]. Recommendation = [0.0, 0.8768, 0.8772], Current Cost = 5016.00, Rho = 1.000
