(iter 10) [0.0, -0.8425, -0.3508] = 340.4135, sampling [1.0, -0.4407, -0.5221]. Recommendation = [0.0, -0.8425, -0.3508], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.8425, -0.3508] = 340.4135, sampling [1.0, -0.4545, -0.7964]. Recommendation = [0.0, -0.4407, -0.5221], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.8425, -0.3508] = 340.4135, sampling [1.0, -0.2297, -0.5680]. Recommendation = [0.0, -0.4407, -0.5221], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.8425, -0.3508] = 340.4135, sampling [1.0, -0.3396, -0.2059]. Recommendation = [0.0, -0.2297, -0.5680], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.8425, -0.3508] = 340.4135, sampling [1.0, -0.1979, -0.2353]. Recommendation = [0.0, -0.3396, -0.2059], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.8425, -0.3508] = 340.4135, sampling [1.0, -0.1335, -0.4504]. Recommendation = [0.0, -0.1979, -0.2353], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.8425, -0.3508] = 340.4135, sampling [1.0, -0.1627, 0.0960]. Recommendation = [0.0, -0.1979, -0.2353], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.8425, -0.3508] = 340.4135, sampling [1.0, 0.0337, -0.0683]. Recommendation = [0.0, -0.1627, 0.0960], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.8425, -0.3508] = 340.4135, sampling [1.0, -0.0445, 0.3090]. Recommendation = [0.0, 0.0337, -0.0683], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.8425, -0.3508] = 340.4135, sampling [1.0, -0.3903, -0.0910]. Recommendation = [0.0, 0.0337, -0.0683], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.8425, -0.3508] = 340.4135, sampling [1.0, -0.3820, 0.2378]. Recommendation = [0.0, 0.0337, -0.0683], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.8425, -0.3508] = 340.4135, sampling [1.0, -0.1363, 0.2772]. Recommendation = [0.0, 0.0337, -0.0683], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.8425, -0.3508] = 340.4135, sampling [1.0, -0.0765, 0.5604]. Recommendation = [0.0, 0.0337, -0.0683], Current Cost = 5017.00, Rho = 1.000
