(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, -0.3271, -0.1816]. Recommendation = [0.0, 0.2679, -0.5033], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, 0.0291, -0.2749]. Recommendation = [0.0, -0.3271, -0.1816], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, -0.1464, 0.1248]. Recommendation = [0.0, 0.0291, -0.2749], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, -0.4417, 0.0399]. Recommendation = [0.0, -0.1464, 0.1248], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, -0.5526, 0.2192]. Recommendation = [0.0, -0.1464, 0.1248], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, -0.2428, 0.3089]. Recommendation = [0.0, -0.1464, 0.1248], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, -0.2573, -0.3694]. Recommendation = [0.0, -0.1464, 0.1248], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, -0.7320, -0.1648]. Recommendation = [0.0, -0.1464, 0.1248], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, 0.1631, 0.1381]. Recommendation = [0.0, -0.1464, 0.1248], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, -0.0332, 0.1802]. Recommendation = [0.0, 0.1631, 0.1381], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, 0.2550, -0.0597]. Recommendation = [0.0, 0.1631, 0.1381], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, -0.3657, 0.4256]. Recommendation = [0.0, 0.2550, -0.0597], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, 0.1257, -0.3289]. Recommendation = [0.0, 0.2550, -0.0597], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, -0.0753, 0.3121]. Recommendation = [0.0, 0.2550, -0.0597], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, -0.6918, 0.1759]. Recommendation = [0.0, 0.2550, -0.0597], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, -0.4719, -0.1254]. Recommendation = [0.0, 0.2550, -0.0597], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, -0.2196, 0.2347]. Recommendation = [0.0, 0.2550, -0.0597], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, 0.0680, 0.2835]. Recommendation = [0.0, 0.2550, -0.0597], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, 0.2858, 0.0594]. Recommendation = [0.0, 0.2550, -0.0597], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, -0.5080, 0.0118]. Recommendation = [0.0, 0.2858, 0.0594], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, -0.3980, 0.6534]. Recommendation = [0.0, 0.2858, 0.0594], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, -0.0634, 0.6223]. Recommendation = [0.0, 0.2858, 0.0594], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, -0.6629, 0.6409]. Recommendation = [0.0, 0.2858, 0.0594], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, -0.5821, 0.2662]. Recommendation = [0.0, 0.2858, 0.0594], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, -0.0543, -0.4760]. Recommendation = [0.0, 0.2858, 0.0594], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, -0.4101, -0.0045]. Recommendation = [0.0, 0.2858, 0.0594], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, 0.3299, 0.2271]. Recommendation = [0.0, 0.2858, 0.0594], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, 0.1763, 0.3894]. Recommendation = [0.0, 0.2858, 0.0594], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, 0.0070, 0.4351]. Recommendation = [0.0, 0.2858, 0.0594], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, -0.2155, 0.3752]. Recommendation = [0.0, 0.2858, 0.0594], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, 0.4528, -0.2145]. Recommendation = [0.0, 0.2858, 0.0594], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, 0.4759, 0.1354]. Recommendation = [0.0, 0.2858, 0.0594], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, 0.4992, -0.0926]. Recommendation = [0.0, 0.2858, 0.0594], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, 0.3794, 0.3554]. Recommendation = [0.0, 0.2858, 0.0594], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, 0.4399, 0.2037]. Recommendation = [0.0, 0.2858, 0.0594], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, -0.4784, -0.2903]. Recommendation = [0.0, 0.2858, 0.0594], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, 0.3067, 0.5362]. Recommendation = [0.0, 0.2858, 0.0594], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, 0.5161, 0.3821]. Recommendation = [0.0, 0.2858, 0.0594], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, -0.4616, 0.9512]. Recommendation = [0.0, 0.2858, 0.0594], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, -0.7997, 0.7066]. Recommendation = [0.0, 0.2858, 0.0594], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, 0.2907, -0.4030]. Recommendation = [0.0, 0.2858, 0.0594], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, -0.7650, 0.0421]. Recommendation = [0.0, 0.2858, 0.0594], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, -0.7581, 0.9403]. Recommendation = [0.0, 0.2858, 0.0594], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, 0.6469, 0.3417]. Recommendation = [0.0, 0.2858, 0.0594], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, 0.4181, 0.6398]. Recommendation = [0.0, 0.2858, 0.0594], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, 0.1949, 0.8537]. Recommendation = [0.0, 0.2858, 0.0594], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, -0.3757, -0.1523]. Recommendation = [0.0, 0.2858, 0.0594], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, 0.0760, 0.5753]. Recommendation = [0.0, 0.2858, 0.0594], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 0.2679, -0.5033] = 422.6977, sampling [1.0, -0.4485, 0.7522]. Recommendation = [0.0, 0.2858, 0.0594], Current Cost = 5053.00, Rho = 1.000
