(iter 10) [0.0, -0.3878, -0.0625] = 449.8405, sampling [1.0, 0.2003, 0.4011]. Recommendation = [0.0, -0.3878, -0.0625], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.3878, -0.0625] = 449.8405, sampling [1.0, -0.1718, 0.4829]. Recommendation = [0.0, -0.3878, -0.0625], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.3878, -0.0625] = 449.8405, sampling [1.0, -0.0420, 0.1167]. Recommendation = [0.0, -0.3878, -0.0625], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.3878, -0.0625] = 449.8405, sampling [1.0, 0.1821, 0.7361]. Recommendation = [0.0, -0.1450, 0.1536], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.3878, -0.0625] = 449.8405, sampling [1.0, 0.5696, 0.2904]. Recommendation = [0.0, -0.1450, 0.1536], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.3878, -0.0625] = 449.8405, sampling [1.0, 0.3314, 0.1204]. Recommendation = [0.0, 0.5696, 0.2904], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.3878, -0.0625] = 449.8405, sampling [1.0, -0.3049, 0.1604]. Recommendation = [0.0, 0.4808, 0.3081], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.3878, -0.0625] = 449.8405, sampling [1.0, 0.3721, 0.4233]. Recommendation = [0.0, 0.4808, 0.3081], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.3878, -0.0625] = 449.8405, sampling [1.0, 0.8217, 0.4138]. Recommendation = [0.0, -0.1450, 0.1536], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.3878, -0.0625] = 449.8405, sampling [1.0, 0.1337, 0.2116]. Recommendation = [0.0, -0.1450, 0.1536], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.3878, -0.0625] = 449.8405, sampling [1.0, 0.6836, 0.4273]. Recommendation = [0.0, -0.1450, 0.1536], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.3878, -0.0625] = 449.8405, sampling [1.0, 0.0309, -0.2546]. Recommendation = [0.0, -0.1450, 0.1536], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.3878, -0.0625] = 449.8405, sampling [1.0, 0.5449, -0.1068]. Recommendation = [0.0, -0.1450, 0.1536], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.3878, -0.0625] = 449.8405, sampling [1.0, 0.2878, 0.0026]. Recommendation = [0.0, -0.1450, 0.1536], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.3878, -0.0625] = 449.8405, sampling [1.0, -0.1381, -0.2194]. Recommendation = [0.0, -0.1450, 0.1536], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.3878, -0.0625] = 449.8405, sampling [1.0, 0.2674, -0.2116]. Recommendation = [0.0, -0.1450, 0.1536], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.3878, -0.0625] = 449.8405, sampling [1.0, 0.5103, 0.0238]. Recommendation = [0.0, -0.1450, 0.1536], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.3878, -0.0625] = 449.8405, sampling [1.0, -0.1450, 0.1536]. Recommendation = [0.0, -0.1450, 0.1536], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.3878, -0.0625] = 449.8405, sampling [1.0, 1.0200, 0.6690]. Recommendation = [0.0, 0.2216, 0.0657], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.3878, -0.0625] = 449.8405, sampling [1.0, 0.9377, -0.0134]. Recommendation = [0.0, 0.2216, 0.0657], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.3878, -0.0625] = 449.8405, sampling [1.0, 0.8697, 0.7790]. Recommendation = [0.0, 0.2216, 0.0657], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.3878, -0.0625] = 449.8405, sampling [1.0, -0.1085, 0.3735]. Recommendation = [0.0, 0.2216, 0.0657], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.3878, -0.0625] = 449.8405, sampling [1.0, 0.8377, 1.0426]. Recommendation = [0.0, 0.2216, 0.0657], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.3878, -0.0625] = 449.8405, sampling [1.0, 0.4966, 0.9919]. Recommendation = [0.0, 0.2216, 0.0657], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.3878, -0.0625] = 449.8405, sampling [1.0, 1.1199, 0.9609]. Recommendation = [0.0, 0.2216, 0.0657], Current Cost = 5029.00, Rho = 1.000
