(iter 10) [0.0, -0.2585, -1.0422] = 331.7366, sampling [1.0, -0.4163, -0.8696]. Recommendation = [0.0, -0.2585, -1.0422], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.2585, -1.0422] = 331.7366, sampling [1.0, -0.4799, -1.0621]. Recommendation = [0.0, -0.4163, -0.8696], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.2585, -1.0422] = 331.7366, sampling [1.0, -0.3346, -0.9619]. Recommendation = [0.0, -0.4163, -0.8696], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.2585, -1.0422] = 331.7366, sampling [1.0, -0.4872, -0.5162]. Recommendation = [0.0, -0.4163, -0.8696], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.2585, -1.0422] = 331.7366, sampling [1.0, -0.3552, -0.4412]. Recommendation = [0.0, -0.4872, -0.5162], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.2585, -1.0422] = 331.7366, sampling [1.0, -0.4481, -0.1964]. Recommendation = [0.0, -0.3552, -0.4412], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.2585, -1.0422] = 331.7366, sampling [1.0, -0.6311, -0.3654]. Recommendation = [0.0, -0.4481, -0.1964], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.2585, -1.0422] = 331.7366, sampling [1.0, -0.1545, -0.3357]. Recommendation = [0.0, -0.4481, -0.1964], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.2585, -1.0422] = 331.7366, sampling [1.0, -0.2355, 0.0151]. Recommendation = [0.0, -0.1545, -0.3357], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.2585, -1.0422] = 331.7366, sampling [1.0, -0.4926, 0.2076]. Recommendation = [0.0, -0.2355, 0.0151], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.2585, -1.0422] = 331.7366, sampling [1.0, -0.5996, -0.0261]. Recommendation = [0.0, -0.2355, 0.0151], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.2585, -1.0422] = 331.7366, sampling [1.0, -0.3499, 0.1698]. Recommendation = [0.0, -0.2355, 0.0151], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.2585, -1.0422] = 331.7366, sampling [1.0, -0.4421, 0.4208]. Recommendation = [0.0, -0.2355, 0.0151], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.2585, -1.0422] = 331.7366, sampling [1.0, -0.1982, 0.3942]. Recommendation = [0.0, -0.2355, 0.0151], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.2585, -1.0422] = 331.7366, sampling [1.0, -0.3029, 0.6745]. Recommendation = [0.0, -0.4364, 0.2775], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.2585, -1.0422] = 331.7366, sampling [1.0, -0.1090, 0.1447]. Recommendation = [0.0, -0.4364, 0.2775], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.2585, -1.0422] = 331.7366, sampling [1.0, -0.1134, -0.0544]. Recommendation = [0.0, -0.4364, 0.2775], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.2585, -1.0422] = 331.7366, sampling [1.0, -0.6819, 0.3824]. Recommendation = [0.0, -0.4364, 0.2775], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.2585, -1.0422] = 331.7366, sampling [1.0, -0.5756, 0.1335]. Recommendation = [0.0, -0.4364, 0.2775], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.2585, -1.0422] = 331.7366, sampling [1.0, -0.7452, 0.8081]. Recommendation = [0.0, -0.4364, 0.2775], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.2585, -1.0422] = 331.7366, sampling [1.0, -0.5348, 0.2892]. Recommendation = [0.0, -0.4364, 0.2775], Current Cost = 5025.00, Rho = 1.000
