(iter 5) [0.0, 0.2215, 0.1736] = 454.1421, sampling [0.0, -0.2637, 0.8433]. Recommendation = [0.0, 0.2215, 0.1736], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.2215, 0.1736] = 454.1421, sampling [0.0, 0.1315, 0.5285]. Recommendation = [0.0, 0.2215, 0.1736], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 0.2215, 0.1736] = 454.1421, sampling [0.0, -0.4390, 1.2903]. Recommendation = [0.0, 0.2215, 0.1736], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, 0.2215, 0.1736] = 454.1421, sampling [0.0, 0.4751, 0.5503]. Recommendation = [0.0, 0.2215, 0.1736], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, 0.2215, 0.1736] = 454.1421, sampling [0.0, 0.3413, 0.3596]. Recommendation = [0.0, 0.2215, 0.1736], Current Cost = 9000.00, Rho = -1.230
(iter 5) [0.0, 0.2215, 0.1736] = 454.1421, sampling [0.0, 0.2467, 0.8274]. Recommendation = [0.0, 0.2215, 0.1736], Current Cost = 10000.00, Rho = -1.230
(iter 5) [0.0, 0.2215, 0.1736] = 454.1421, sampling [0.0, -0.1991, 0.3932]. Recommendation = [0.0, 0.2215, 0.1736], Current Cost = 11000.00, Rho = -1.230
(iter 5) [0.0, 0.2215, 0.1736] = 454.1421, sampling [0.0, -0.6808, 0.8133]. Recommendation = [0.0, 0.2215, 0.1736], Current Cost = 12000.00, Rho = -1.230
(iter 5) [0.0, 0.2215, 0.1736] = 454.1421, sampling [0.0, 0.1835, 0.3606]. Recommendation = [0.0, 0.2215, 0.1736], Current Cost = 13000.00, Rho = -1.230
(iter 5) [0.0, 0.2215, 0.1736] = 454.1421, sampling [0.0, -0.4248, 0.6442]. Recommendation = [0.0, 0.2215, 0.1736], Current Cost = 14000.00, Rho = -1.230
(iter 5) [0.0, 0.2215, 0.1736] = 454.1421, sampling [0.0, 0.5944, 0.3426]. Recommendation = [0.0, 0.2215, 0.1736], Current Cost = 15000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, 0.5693, 0.1094]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 16000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, 0.7850, 0.4291]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 17000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, 0.7954, 0.1851]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 18000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, 0.6818, 0.8750]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 19000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, 0.6248, 0.5556]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 20000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, 1.0734, 0.5693]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 21000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, -0.5989, 0.9521]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 22000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, -1.0341, 0.7989]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 23000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, -0.8143, 0.8656]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 24000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, -0.7202, 0.6213]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 25000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, -0.4166, 0.3830]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 26000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, -0.0571, 0.0564]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 27000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, 0.2901, -0.1205]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 28000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, 0.5353, -0.0724]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 29000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, -0.6312, 0.4515]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 30000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, -0.3412, 0.2293]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 31000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, -1.2455, 1.1157]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 32000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, 1.0567, 0.2475]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 33000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, -1.1903, 0.9057]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 34000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, 0.0201, -0.1320]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 35000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, 1.0091, 0.9358]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 36000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, 0.6487, 1.1231]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 37000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, 0.8854, 1.0029]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 38000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, -0.5489, 0.5278]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 39000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, -0.5549, 0.2330]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 40000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, -0.3280, -0.0358]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 41000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, -0.3648, 0.0716]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 42000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, -1.0601, 0.4399]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 43000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, -0.7313, 0.3292]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 44000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, -0.9927, 0.6869]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 45000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, -1.0913, 1.5346]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 46000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, -1.2707, 1.3136]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 47000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, -0.9841, 1.3201]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 48000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, -1.4309, 1.6932]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 49000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, -1.4763, 1.4633]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 50000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, -1.0280, 1.8496]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 51000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, -1.2048, 1.6472]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 52000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, 0.2804, 1.5454]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 53000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, -1.5397, 0.9131]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 54000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, 0.5379, 0.8857]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 55000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, -0.7621, 0.7232]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 56000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, -1.4184, 1.9423]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 57000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, -1.6325, 1.9095]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 58000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, -1.3862, 1.7898]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 59000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, -0.3185, 0.4645]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 60000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, 0.3989, -0.3333]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 61000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, 0.6917, -0.1417]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 62000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, -0.0735, -0.2486]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 63000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, 0.2278, -0.3790]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 64000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, -0.6634, 0.0826]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 65000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, -0.8078, 1.2450]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 66000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, 0.3741, -0.2160]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 67000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, 1.1868, 0.9674]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 68000.00, Rho = -1.230
(iter 15) [0.0, 0.5944, 0.3426] = 456.1241, sampling [0.0, 1.0480, 1.1352]. Recommendation = [0.0, 0.5944, 0.3426], Current Cost = 69000.00, Rho = -1.230
(iter 69) [0.0, 1.0480, 1.1352] = 456.1619, sampling [0.0, 0.8903, 1.1417]. Recommendation = [0.0, 1.0480, 1.1352], Current Cost = 70000.00, Rho = -1.230
(iter 69) [0.0, 1.0480, 1.1352] = 456.1619, sampling [0.0, 1.4098, 0.7331]. Recommendation = [0.0, 0.9417, 0.9839], Current Cost = 71000.00, Rho = -1.230
(iter 69) [0.0, 1.0480, 1.1352] = 456.1619, sampling [0.0, 1.0867, 1.0205]. Recommendation = [0.0, 0.9417, 0.9839], Current Cost = 72000.00, Rho = -1.230
(iter 69) [0.0, 1.0480, 1.1352] = 456.1619, sampling [0.0, 0.6623, 0.1315]. Recommendation = [0.0, 0.9417, 0.9839], Current Cost = 73000.00, Rho = -1.230
(iter 69) [0.0, 1.0480, 1.1352] = 456.1619, sampling [0.0, -0.3893, -0.1682]. Recommendation = [0.0, 0.9417, 0.9839], Current Cost = 74000.00, Rho = -1.230
(iter 69) [0.0, 1.0480, 1.1352] = 456.1619, sampling [0.0, 0.1664, 0.2147]. Recommendation = [0.0, 0.9417, 0.9839], Current Cost = 75000.00, Rho = -1.230
(iter 69) [0.0, 1.0480, 1.1352] = 456.1619, sampling [0.0, -1.1735, 1.5112]. Recommendation = [0.0, 0.9417, 0.9839], Current Cost = 76000.00, Rho = -1.230
(iter 69) [0.0, 1.0480, 1.1352] = 456.1619, sampling [0.0, -0.6418, 0.6892]. Recommendation = [0.0, 0.9417, 0.9839], Current Cost = 77000.00, Rho = -1.230
(iter 69) [0.0, 1.0480, 1.1352] = 456.1619, sampling [0.0, -0.6980, 1.5666]. Recommendation = [0.0, 0.9417, 0.9839], Current Cost = 78000.00, Rho = -1.230
(iter 69) [0.0, 1.0480, 1.1352] = 456.1619, sampling [0.0, 0.9852, 1.3045]. Recommendation = [0.0, 0.9417, 0.9839], Current Cost = 79000.00, Rho = -1.230
(iter 69) [0.0, 1.0480, 1.1352] = 456.1619, sampling [0.0, 1.1747, 1.1989]. Recommendation = [0.0, 1.0480, 1.1352], Current Cost = 80000.00, Rho = -1.230
(iter 69) [0.0, 1.0480, 1.1352] = 456.1619, sampling [0.0, -0.9022, 0.2231]. Recommendation = [0.0, 1.0480, 1.1352], Current Cost = 81000.00, Rho = -1.230
(iter 69) [0.0, 1.0480, 1.1352] = 456.1619, sampling [0.0, -0.0182, 0.8331]. Recommendation = [0.0, 1.0480, 1.1352], Current Cost = 82000.00, Rho = -1.230
(iter 69) [0.0, 1.0480, 1.1352] = 456.1619, sampling [0.0, -0.2431, -0.3646]. Recommendation = [0.0, 1.0480, 1.1352], Current Cost = 83000.00, Rho = -1.230
(iter 69) [0.0, 1.0480, 1.1352] = 456.1619, sampling [0.0, 0.7396, 0.9842]. Recommendation = [0.0, 1.0480, 1.1352], Current Cost = 84000.00, Rho = -1.230
(iter 69) [0.0, 1.0480, 1.1352] = 456.1619, sampling [0.0, 0.9058, -0.0242]. Recommendation = [0.0, 1.0480, 1.1352], Current Cost = 85000.00, Rho = -1.230
(iter 69) [0.0, 1.0480, 1.1352] = 456.1619, sampling [0.0, 0.8547, 1.4365]. Recommendation = [0.0, 1.0480, 1.1352], Current Cost = 86000.00, Rho = -1.230
(iter 69) [0.0, 1.0480, 1.1352] = 456.1619, sampling [0.0, 0.0949, -0.5717]. Recommendation = [0.0, 1.0480, 1.1352], Current Cost = 87000.00, Rho = -1.230
(iter 69) [0.0, 1.0480, 1.1352] = 456.1619, sampling [0.0, 0.6365, -0.3444]. Recommendation = [0.0, 1.0480, 1.1352], Current Cost = 88000.00, Rho = -1.230
(iter 69) [0.0, 1.0480, 1.1352] = 456.1619, sampling [0.0, -0.9837, 1.4524]. Recommendation = [0.0, 1.0480, 1.1352], Current Cost = 89000.00, Rho = -1.230
(iter 69) [0.0, 1.0480, 1.1352] = 456.1619, sampling [0.0, -0.5370, -0.1960]. Recommendation = [0.0, 1.0480, 1.1352], Current Cost = 90000.00, Rho = -1.230
(iter 69) [0.0, 1.0480, 1.1352] = 456.1619, sampling [0.0, -0.1244, -0.5485]. Recommendation = [0.0, 1.0480, 1.1352], Current Cost = 91000.00, Rho = -1.230
(iter 69) [0.0, 1.0480, 1.1352] = 456.1619, sampling [0.0, 0.9758, 1.2335]. Recommendation = [0.0, 1.0480, 1.1352], Current Cost = 92000.00, Rho = -1.230
(iter 69) [0.0, 1.0480, 1.1352] = 456.1619, sampling [0.0, 0.9234, 0.3089]. Recommendation = [0.0, 1.0480, 1.1352], Current Cost = 93000.00, Rho = -1.230
