(iter 10) [0.0, -0.1676, 0.7814] = 398.1877, sampling [1.0, 0.3871, 1.3856]. Recommendation = [0.0, -0.1676, 0.7814], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.1676, 0.7814] = 398.1877, sampling [1.0, -0.2272, 1.3925]. Recommendation = [0.0, -0.1676, 0.7814], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.1676, 0.7814] = 398.1877, sampling [1.0, 1.2777, 1.3427]. Recommendation = [0.0, -0.1676, 0.7814], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.1676, 0.7814] = 398.1877, sampling [1.0, 0.8828, 0.9725]. Recommendation = [0.0, 1.2777, 1.3427], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.1676, 0.7814] = 398.1877, sampling [1.0, 1.0380, 1.9139]. Recommendation = [0.0, 0.8828, 0.9725], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.1676, 0.7814] = 398.1877, sampling [1.0, 1.8953, 1.4607]. Recommendation = [0.0, 0.8828, 0.9725], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.1676, 0.7814] = 398.1877, sampling [1.0, 0.4474, 0.8195]. Recommendation = [0.0, 0.8828, 0.9725], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.1676, 0.7814] = 398.1877, sampling [1.0, 0.9231, 1.3356]. Recommendation = [0.0, 0.8828, 0.9725], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.1676, 0.7814] = 398.1877, sampling [1.0, 1.1746, 0.8045]. Recommendation = [0.0, 0.8828, 0.9725], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.1676, 0.7814] = 398.1877, sampling [1.0, 0.7014, 0.5615]. Recommendation = [0.0, 0.9180, 1.0009], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.1676, 0.7814] = 398.1877, sampling [1.0, 0.0853, 1.8864]. Recommendation = [0.0, 0.7014, 0.5615], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.1676, 0.7814] = 398.1877, sampling [1.0, 0.8965, 0.7201]. Recommendation = [0.0, 0.7014, 0.5615], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.1676, 0.7814] = 398.1877, sampling [1.0, 0.2797, 0.4614]. Recommendation = [0.0, 0.7014, 0.5615], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.1676, 0.7814] = 398.1877, sampling [1.0, 0.1716, 0.7081]. Recommendation = [0.0, 0.7014, 0.5615], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.1676, 0.7814] = 398.1877, sampling [1.0, 1.1196, 1.0377]. Recommendation = [0.0, 0.7014, 0.5615], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.1676, 0.7814] = 398.1877, sampling [1.0, 1.0019, 1.5440]. Recommendation = [0.0, 0.7014, 0.5615], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.1676, 0.7814] = 398.1877, sampling [1.0, 0.5742, 0.3457]. Recommendation = [0.0, 0.7014, 0.5615], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.1676, 0.7814] = 398.1877, sampling [1.0, 0.6128, 0.9477]. Recommendation = [0.0, 0.4749, 0.4790], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.1676, 0.7814] = 398.1877, sampling [1.0, 0.9075, 0.3188]. Recommendation = [0.0, 0.4749, 0.4790], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.1676, 0.7814] = 398.1877, sampling [1.0, 0.1052, 1.0089]. Recommendation = [0.0, 0.4749, 0.4790], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.1676, 0.7814] = 398.1877, sampling [1.0, 0.4749, 0.4790]. Recommendation = [0.0, 0.4749, 0.4790], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.1676, 0.7814] = 398.1877, sampling [1.0, 1.1301, 1.2480]. Recommendation = [0.0, 0.5742, 0.3457], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.1676, 0.7814] = 398.1877, sampling [1.0, -0.8304, 1.0760]. Recommendation = [0.0, 1.1301, 1.2480], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.1676, 0.7814] = 398.1877, sampling [1.0, -0.5187, 0.9142]. Recommendation = [0.0, 1.1301, 1.2480], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.1676, 0.7814] = 398.1877, sampling [1.0, -1.2771, 1.3628]. Recommendation = [0.0, 1.1301, 1.2480], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.1676, 0.7814] = 398.1877, sampling [1.0, -1.7442, 1.9917]. Recommendation = [0.0, 1.1301, 1.2480], Current Cost = 5030.00, Rho = 1.000
