(iter 5) [0.0, 0.7135, 0.5097] = 456.2179, sampling [0.0, -0.0476, 0.3643]. Recommendation = [0.0, 0.7135, 0.5097], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.7135, 0.5097] = 456.2179, sampling [0.0, 0.2485, 0.7921]. Recommendation = [0.0, 0.7135, 0.5097], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 0.7135, 0.5097] = 456.2179, sampling [0.0, 0.2190, 0.0933]. Recommendation = [0.0, 0.7135, 0.5097], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, 0.7135, 0.5097] = 456.2179, sampling [0.0, 0.3237, 0.3569]. Recommendation = [0.0, 0.7135, 0.5097], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, 0.7135, 0.5097] = 456.2179, sampling [0.0, -0.4879, 0.7544]. Recommendation = [0.0, 0.7135, 0.5097], Current Cost = 9000.00, Rho = -1.230
(iter 5) [0.0, 0.7135, 0.5097] = 456.2179, sampling [0.0, -0.1370, 0.0381]. Recommendation = [0.0, 0.7135, 0.5097], Current Cost = 10000.00, Rho = -1.230
(iter 5) [0.0, 0.7135, 0.5097] = 456.2179, sampling [0.0, 0.5767, 1.4007]. Recommendation = [0.0, 0.0067, 0.1339], Current Cost = 11000.00, Rho = -1.230
(iter 5) [0.0, 0.7135, 0.5097] = 456.2179, sampling [0.0, -0.1021, 1.0875]. Recommendation = [0.0, 0.0067, 0.1339], Current Cost = 12000.00, Rho = -1.230
(iter 5) [0.0, 0.7135, 0.5097] = 456.2179, sampling [0.0, -0.4730, 0.1994]. Recommendation = [0.0, 0.0067, 0.1339], Current Cost = 13000.00, Rho = -1.230
(iter 5) [0.0, 0.7135, 0.5097] = 456.2179, sampling [0.0, -1.0087, 0.6240]. Recommendation = [0.0, 0.0067, 0.1339], Current Cost = 14000.00, Rho = -1.230
(iter 5) [0.0, 0.7135, 0.5097] = 456.2179, sampling [0.0, -0.9443, 1.0558]. Recommendation = [0.0, 0.0067, 0.1339], Current Cost = 15000.00, Rho = -1.230
(iter 5) [0.0, 0.7135, 0.5097] = 456.2179, sampling [0.0, -1.5591, 0.9719]. Recommendation = [0.0, 0.0067, 0.1339], Current Cost = 16000.00, Rho = -1.230
(iter 5) [0.0, 0.7135, 0.5097] = 456.2179, sampling [0.0, -0.7720, 0.3519]. Recommendation = [0.0, 0.0067, 0.1339], Current Cost = 17000.00, Rho = -1.230
(iter 5) [0.0, 0.7135, 0.5097] = 456.2179, sampling [0.0, 0.7012, 0.8999]. Recommendation = [0.0, 0.0067, 0.1339], Current Cost = 18000.00, Rho = -1.230
(iter 5) [0.0, 0.7135, 0.5097] = 456.2179, sampling [0.0, -0.8056, 0.8291]. Recommendation = [0.0, 0.0067, 0.1339], Current Cost = 19000.00, Rho = -1.230
(iter 5) [0.0, 0.7135, 0.5097] = 456.2179, sampling [0.0, -0.0389, -0.2230]. Recommendation = [0.0, 0.0067, 0.1339], Current Cost = 20000.00, Rho = -1.230
(iter 5) [0.0, 0.7135, 0.5097] = 456.2179, sampling [0.0, -0.5531, 0.4298]. Recommendation = [0.0, 0.0067, 0.1339], Current Cost = 21000.00, Rho = -1.230
