(iter 10) [0.0, 0.6107, -0.1080] = 433.0195, sampling [1.0, 1.0427, 0.0102]. Recommendation = [0.0, 0.6107, -0.1080], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.6107, -0.1080] = 433.0195, sampling [1.0, 0.8245, 0.6514]. Recommendation = [0.0, 0.6107, -0.1080], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.6107, -0.1080] = 433.0195, sampling [1.0, 0.4992, 0.4187]. Recommendation = [0.0, 0.8245, 0.6514], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.6107, -0.1080] = 433.0195, sampling [1.0, 0.5924, 0.9781]. Recommendation = [0.0, 0.8245, 0.6514], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.6107, -0.1080] = 433.0195, sampling [1.0, 0.5594, 0.6479]. Recommendation = [0.0, 0.8245, 0.6514], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.6107, -0.1080] = 433.0195, sampling [1.0, 0.9150, 0.3197]. Recommendation = [0.0, 0.8245, 0.6514], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.6107, -0.1080] = 433.0195, sampling [1.0, 0.9799, 0.8516]. Recommendation = [0.0, 0.8245, 0.6514], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.6107, -0.1080] = 433.0195, sampling [1.0, 1.0685, 0.6156]. Recommendation = [0.0, 0.8245, 0.6514], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.6107, -0.1080] = 433.0195, sampling [1.0, 0.7391, 0.8043]. Recommendation = [0.0, 0.8245, 0.6514], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.6107, -0.1080] = 433.0195, sampling [1.0, 0.8778, 1.2683]. Recommendation = [0.0, 0.8245, 0.6514], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.6107, -0.1080] = 433.0195, sampling [1.0, 0.8029, 0.9629]. Recommendation = [0.0, 0.8245, 0.6514], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.6107, -0.1080] = 433.0195, sampling [1.0, 0.6201, 1.4836]. Recommendation = [0.0, 0.8245, 0.6514], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.6107, -0.1080] = 433.0195, sampling [1.0, 0.9738, 0.9970]. Recommendation = [0.0, 0.8245, 0.6514], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.6107, -0.1080] = 433.0195, sampling [1.0, 0.3467, 0.0620]. Recommendation = [0.0, 0.8245, 0.6514], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.6107, -0.1080] = 433.0195, sampling [1.0, 0.3103, 0.2843]. Recommendation = [0.0, 0.8245, 0.6514], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.6107, -0.1080] = 433.0195, sampling [1.0, 0.2949, 0.5070]. Recommendation = [0.0, 0.8245, 0.6514], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.6107, -0.1080] = 433.0195, sampling [1.0, 0.3283, 0.9347]. Recommendation = [0.0, 0.8245, 0.6514], Current Cost = 5021.00, Rho = 1.000
