(iter 5) [0.0, 1.2494, 1.6666] = 455.1240, sampling [0.0, 0.3014, 0.9839]. Recommendation = [0.0, 1.2494, 1.6666], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 1.2494, 1.6666] = 455.1240, sampling [0.0, 1.0243, 1.4487]. Recommendation = [0.0, 1.2494, 1.6666], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 1.2494, 1.6666] = 455.1240, sampling [0.0, -0.1076, 0.1039]. Recommendation = [0.0, 1.2494, 1.6666], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, 1.2494, 1.6666] = 455.1240, sampling [0.0, -0.2440, 0.3043]. Recommendation = [0.0, 1.2494, 1.6666], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, 1.2494, 1.6666] = 455.1240, sampling [0.0, 0.0244, 0.2903]. Recommendation = [0.0, 1.2494, 1.6666], Current Cost = 9000.00, Rho = -1.230
(iter 5) [0.0, 1.2494, 1.6666] = 455.1240, sampling [0.0, 1.0496, 1.7905]. Recommendation = [0.0, 1.2494, 1.6666], Current Cost = 10000.00, Rho = -1.230
(iter 5) [0.0, 1.2494, 1.6666] = 455.1240, sampling [0.0, -0.2068, 0.1782]. Recommendation = [0.0, 1.2494, 1.6666], Current Cost = 11000.00, Rho = -1.230
(iter 5) [0.0, 1.2494, 1.6666] = 455.1240, sampling [0.0, 1.4538, 1.4329]. Recommendation = [0.0, 1.2494, 1.6666], Current Cost = 12000.00, Rho = -1.230
(iter 5) [0.0, 1.2494, 1.6666] = 455.1240, sampling [0.0, 0.0476, 0.1488]. Recommendation = [0.0, 1.2494, 1.6666], Current Cost = 13000.00, Rho = -1.230
(iter 5) [0.0, 1.2494, 1.6666] = 455.1240, sampling [0.0, -0.1213, 0.0571]. Recommendation = [0.0, 1.2494, 1.6666], Current Cost = 14000.00, Rho = -1.230
(iter 5) [0.0, 1.2494, 1.6666] = 455.1240, sampling [0.0, -0.3964, 0.0905]. Recommendation = [0.0, 1.2494, 1.6666], Current Cost = 15000.00, Rho = -1.230
(iter 5) [0.0, 1.2494, 1.6666] = 455.1240, sampling [0.0, -0.3818, 0.2878]. Recommendation = [0.0, 1.2494, 1.6666], Current Cost = 16000.00, Rho = -1.230
(iter 5) [0.0, 1.2494, 1.6666] = 455.1240, sampling [0.0, -0.3062, 0.5251]. Recommendation = [0.0, 1.2494, 1.6666], Current Cost = 17000.00, Rho = -1.230
(iter 5) [0.0, 1.2494, 1.6666] = 455.1240, sampling [0.0, 0.2202, 0.1989]. Recommendation = [0.0, 1.2494, 1.6666], Current Cost = 18000.00, Rho = -1.230
(iter 5) [0.0, 1.2494, 1.6666] = 455.1240, sampling [0.0, 0.2377, 0.0840]. Recommendation = [0.0, 1.2494, 1.6666], Current Cost = 19000.00, Rho = -1.230
(iter 19) [0.0, 0.2377, 0.0840] = 455.6430, sampling [0.0, 0.3492, 0.3865]. Recommendation = [0.0, 0.2377, 0.0840], Current Cost = 20000.00, Rho = -1.230
(iter 19) [0.0, 0.2377, 0.0840] = 455.6430, sampling [0.0, 0.1121, 0.3924]. Recommendation = [0.0, 0.2377, 0.0840], Current Cost = 21000.00, Rho = -1.230
