(iter 10) [0.0, 0.9119, -0.4219] = 299.1968, sampling [1.0, 0.5953, -0.5023]. Recommendation = [0.0, 0.9119, -0.4219], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.9119, -0.4219] = 299.1968, sampling [1.0, 0.4851, -0.6873]. Recommendation = [0.0, 0.5953, -0.5023], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.9119, -0.4219] = 299.1968, sampling [1.0, 0.3750, -0.5538]. Recommendation = [0.0, 0.5953, -0.5023], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.9119, -0.4219] = 299.1968, sampling [1.0, 0.3117, -0.4789]. Recommendation = [0.0, 0.3750, -0.5538], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.9119, -0.4219] = 299.1968, sampling [1.0, 0.2696, -0.3136]. Recommendation = [0.0, 0.3117, -0.4789], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.9119, -0.4219] = 299.1968, sampling [1.0, 0.3295, -0.2129]. Recommendation = [0.0, 0.2696, -0.3136], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.9119, -0.4219] = 299.1968, sampling [1.0, 0.1751, -0.1318]. Recommendation = [0.0, 0.3295, -0.2129], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.9119, -0.4219] = 299.1968, sampling [1.0, 0.3627, -0.0554]. Recommendation = [0.0, 0.1751, -0.1318], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.9119, -0.4219] = 299.1968, sampling [1.0, 0.2021, 0.0208]. Recommendation = [0.0, 0.1751, -0.1318], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.9119, -0.4219] = 299.1968, sampling [1.0, 0.3204, 0.0277]. Recommendation = [0.0, 0.2021, 0.0208], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.9119, -0.4219] = 299.1968, sampling [1.0, 0.0756, 0.0637]. Recommendation = [0.0, 0.2021, 0.0208], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.9119, -0.4219] = 299.1968, sampling [1.0, 0.0377, -0.1867]. Recommendation = [0.0, 0.2021, 0.0208], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.9119, -0.4219] = 299.1968, sampling [1.0, 0.2928, 0.1661]. Recommendation = [0.0, 0.2021, 0.0208], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.9119, -0.4219] = 299.1968, sampling [1.0, 0.0493, 0.1430]. Recommendation = [0.0, 0.2021, 0.0208], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.9119, -0.4219] = 299.1968, sampling [1.0, -0.0544, 0.0073]. Recommendation = [0.0, 0.2021, 0.0208], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.9119, -0.4219] = 299.1968, sampling [1.0, 0.1362, 0.3210]. Recommendation = [0.0, 0.2021, 0.0208], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.9119, -0.4219] = 299.1968, sampling [1.0, 0.4131, 0.0963]. Recommendation = [0.0, 0.2021, 0.0208], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.9119, -0.4219] = 299.1968, sampling [1.0, 0.3500, 0.2037]. Recommendation = [0.0, 0.4131, 0.0963], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.9119, -0.4219] = 299.1968, sampling [1.0, 0.4343, 0.0447]. Recommendation = [0.0, 0.4131, 0.0963], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.9119, -0.4219] = 299.1968, sampling [1.0, -0.1185, 0.2762]. Recommendation = [0.0, 0.4131, 0.0963], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.9119, -0.4219] = 299.1968, sampling [1.0, 0.1092, 0.4058]. Recommendation = [0.0, 0.4131, 0.0963], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.9119, -0.4219] = 299.1968, sampling [1.0, 0.4973, 0.0506]. Recommendation = [0.0, 0.4131, 0.0963], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.9119, -0.4219] = 299.1968, sampling [1.0, 0.4781, 0.2184]. Recommendation = [0.0, 0.4131, 0.0963], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.9119, -0.4219] = 299.1968, sampling [1.0, 0.4641, 0.3169]. Recommendation = [0.0, 0.4781, 0.2184], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.9119, -0.4219] = 299.1968, sampling [1.0, 0.2290, 0.4674]. Recommendation = [0.0, 0.4781, 0.2184], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.9119, -0.4219] = 299.1968, sampling [1.0, 0.4540, 0.3728]. Recommendation = [0.0, 0.4781, 0.2184], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.9119, -0.4219] = 299.1968, sampling [1.0, 0.5250, 0.2420]. Recommendation = [0.0, 0.4781, 0.2184], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.9119, -0.4219] = 299.1968, sampling [1.0, -0.1393, 0.4758]. Recommendation = [0.0, 0.4781, 0.2184], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.9119, -0.4219] = 299.1968, sampling [1.0, 0.0305, 0.5358]. Recommendation = [0.0, 0.4781, 0.2184], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.9119, -0.4219] = 299.1968, sampling [1.0, -0.1977, -0.0827]. Recommendation = [0.0, 0.4781, 0.2184], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.9119, -0.4219] = 299.1968, sampling [1.0, -0.3039, 0.0890]. Recommendation = [0.0, 0.4781, 0.2184], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.9119, -0.4219] = 299.1968, sampling [1.0, -0.3162, 0.2926]. Recommendation = [0.0, 0.4781, 0.2184], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.9119, -0.4219] = 299.1968, sampling [1.0, 0.6450, -0.0562]. Recommendation = [0.0, 0.4781, 0.2184], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.9119, -0.4219] = 299.1968, sampling [1.0, -0.4172, 0.3789]. Recommendation = [0.0, 0.4781, 0.2184], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.9119, -0.4219] = 299.1968, sampling [1.0, -0.3776, 0.6224]. Recommendation = [0.0, 0.4781, 0.2184], Current Cost = 5039.00, Rho = 1.000
