(iter 10) [0.0, 0.0566, -0.2319] = 449.8841, sampling [1.0, -0.0113, 0.2404]. Recommendation = [0.0, 0.0566, -0.2319], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.0566, -0.2319] = 449.8841, sampling [1.0, 0.2612, 0.5927]. Recommendation = [0.0, 0.0566, -0.2319], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.0566, -0.2319] = 449.8841, sampling [1.0, 0.4331, 0.0061]. Recommendation = [0.0, 0.0566, -0.2319], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.0566, -0.2319] = 449.8841, sampling [1.0, 0.2015, 0.3316]. Recommendation = [0.0, 0.4331, 0.0061], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.0566, -0.2319] = 449.8841, sampling [1.0, 0.4624, 1.0964]. Recommendation = [0.0, 0.4331, 0.0061], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.0566, -0.2319] = 449.8841, sampling [1.0, -0.2168, -0.0932]. Recommendation = [0.0, 0.4331, 0.0061], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.0566, -0.2319] = 449.8841, sampling [1.0, -0.2611, 0.4573]. Recommendation = [0.0, -0.0663, -0.1039], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.0566, -0.2319] = 449.8841, sampling [1.0, -0.0306, 0.7445]. Recommendation = [0.0, -0.0663, -0.1039], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.0566, -0.2319] = 449.8841, sampling [1.0, -0.4682, 0.0852]. Recommendation = [0.0, -0.0663, -0.1039], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.0566, -0.2319] = 449.8841, sampling [1.0, -0.3264, -0.3679]. Recommendation = [0.0, -0.0878, 0.0784], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.0566, -0.2319] = 449.8841, sampling [1.0, -0.0878, 0.0784]. Recommendation = [0.0, -0.0878, 0.0784], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.0566, -0.2319] = 449.8841, sampling [1.0, 0.7185, 0.6813]. Recommendation = [0.0, -0.0663, -0.1039], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.0566, -0.2319] = 449.8841, sampling [1.0, 0.3953, 0.4381]. Recommendation = [0.0, -0.0663, -0.1039], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.0566, -0.2319] = 449.8841, sampling [1.0, 0.7294, 0.2209]. Recommendation = [0.0, -0.0663, -0.1039], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.0566, -0.2319] = 449.8841, sampling [1.0, 0.3667, -0.2571]. Recommendation = [0.0, -0.2022, 0.0528], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.0566, -0.2319] = 449.8841, sampling [1.0, 0.1079, -0.5161]. Recommendation = [0.0, -0.2022, 0.0528], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.0566, -0.2319] = 449.8841, sampling [1.0, 0.7459, 0.8977]. Recommendation = [0.0, -0.2022, 0.0528], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.0566, -0.2319] = 449.8841, sampling [1.0, -0.5665, -0.2353]. Recommendation = [0.0, -0.2022, 0.0528], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.0566, -0.2319] = 449.8841, sampling [1.0, -0.6887, 0.3994]. Recommendation = [0.0, -0.2022, 0.0528], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.0566, -0.2319] = 449.8841, sampling [1.0, -0.5001, 0.6047]. Recommendation = [0.0, -0.2022, 0.0528], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.0566, -0.2319] = 449.8841, sampling [1.0, -0.5421, 0.3011]. Recommendation = [0.0, -0.5421, 0.3011], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.0566, -0.2319] = 449.8841, sampling [1.0, -0.8523, 0.0454]. Recommendation = [0.0, -0.2022, 0.0528], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.0566, -0.2319] = 449.8841, sampling [1.0, -0.2875, 1.1260]. Recommendation = [0.0, -0.0663, -0.1039], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.0566, -0.2319] = 449.8841, sampling [1.0, 0.0855, 1.0181]. Recommendation = [0.0, -0.0663, -0.1039], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.0566, -0.2319] = 449.8841, sampling [1.0, -0.7881, 0.7668]. Recommendation = [0.0, -0.0663, -0.1039], Current Cost = 5029.00, Rho = 1.000
