(iter 5) [0.0, 1.2926, 1.9165] = 450.1736, sampling [0.0, 1.1153, 1.6916]. Recommendation = [0.0, 1.2926, 1.9165], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 1.2926, 1.9165] = 450.1736, sampling [0.0, 0.6940, 1.3751]. Recommendation = [0.0, 1.2926, 1.9165], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 1.2926, 1.9165] = 450.1736, sampling [0.0, 0.9357, 1.8792]. Recommendation = [0.0, 1.2926, 1.9165], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, 1.2926, 1.9165] = 450.1736, sampling [0.0, 1.3884, 1.5687]. Recommendation = [0.0, 1.2926, 1.9165], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, 1.2926, 1.9165] = 450.1736, sampling [0.0, 1.2653, 1.7840]. Recommendation = [0.0, 1.2926, 1.9165], Current Cost = 9000.00, Rho = -1.230
(iter 9) [0.0, 1.2653, 1.7840] = 452.8849, sampling [0.0, 1.1941, 1.4059]. Recommendation = [0.0, 1.2653, 1.7840], Current Cost = 10000.00, Rho = -1.230
(iter 10) [0.0, 1.1941, 1.4059] = 456.2222, sampling [0.0, 1.2295, 1.6058]. Recommendation = [0.0, 1.1941, 1.4059], Current Cost = 11000.00, Rho = -1.230
(iter 10) [0.0, 1.1941, 1.4059] = 456.2222, sampling [0.0, 1.1423, 1.2059]. Recommendation = [0.0, 1.1941, 1.4059], Current Cost = 12000.00, Rho = -1.230
(iter 10) [0.0, 1.1941, 1.4059] = 456.2222, sampling [0.0, 1.2777, 1.3342]. Recommendation = [0.0, 1.1941, 1.4059], Current Cost = 13000.00, Rho = -1.230
(iter 10) [0.0, 1.1941, 1.4059] = 456.2222, sampling [0.0, 1.0647, 1.4330]. Recommendation = [0.0, 1.1941, 1.4059], Current Cost = 14000.00, Rho = -1.230
(iter 10) [0.0, 1.1941, 1.4059] = 456.2222, sampling [0.0, 0.8957, 0.9564]. Recommendation = [0.0, 1.1941, 1.4059], Current Cost = 15000.00, Rho = -1.230
(iter 10) [0.0, 1.1941, 1.4059] = 456.2222, sampling [0.0, 1.0831, 1.0508]. Recommendation = [0.0, 1.1941, 1.4059], Current Cost = 16000.00, Rho = -1.230
(iter 10) [0.0, 1.1941, 1.4059] = 456.2222, sampling [0.0, 0.6509, 0.8179]. Recommendation = [0.0, 1.1941, 1.4059], Current Cost = 17000.00, Rho = -1.230
(iter 10) [0.0, 1.1941, 1.4059] = 456.2222, sampling [0.0, 1.0542, 0.8052]. Recommendation = [0.0, 1.1941, 1.4059], Current Cost = 18000.00, Rho = -1.230
(iter 10) [0.0, 1.1941, 1.4059] = 456.2222, sampling [0.0, 1.3465, 0.9662]. Recommendation = [0.0, 1.1941, 1.4059], Current Cost = 19000.00, Rho = -1.230
(iter 10) [0.0, 1.1941, 1.4059] = 456.2222, sampling [0.0, 0.4287, 0.5731]. Recommendation = [0.0, 1.1941, 1.4059], Current Cost = 20000.00, Rho = -1.230
(iter 10) [0.0, 1.1941, 1.4059] = 456.2222, sampling [0.0, 0.7875, 0.7298]. Recommendation = [0.0, 1.1941, 1.4059], Current Cost = 21000.00, Rho = -1.230
(iter 10) [0.0, 1.1941, 1.4059] = 456.2222, sampling [0.0, 0.6648, 0.5631]. Recommendation = [0.0, 1.1941, 1.4059], Current Cost = 22000.00, Rho = -1.230
(iter 10) [0.0, 1.1941, 1.4059] = 456.2222, sampling [0.0, 0.2353, 0.7628]. Recommendation = [0.0, 1.1941, 1.4059], Current Cost = 23000.00, Rho = -1.230
(iter 10) [0.0, 1.1941, 1.4059] = 456.2222, sampling [0.0, 0.8873, 0.4616]. Recommendation = [0.0, 1.1941, 1.4059], Current Cost = 24000.00, Rho = -1.230
(iter 10) [0.0, 1.1941, 1.4059] = 456.2222, sampling [0.0, 0.5963, 0.4177]. Recommendation = [0.0, 1.1941, 1.4059], Current Cost = 25000.00, Rho = -1.230
(iter 10) [0.0, 1.1941, 1.4059] = 456.2222, sampling [0.0, 0.3888, 0.3244]. Recommendation = [0.0, 1.1941, 1.4059], Current Cost = 26000.00, Rho = -1.230
(iter 10) [0.0, 1.1941, 1.4059] = 456.2222, sampling [0.0, 0.1539, 0.4030]. Recommendation = [0.0, 1.1941, 1.4059], Current Cost = 27000.00, Rho = -1.230
(iter 10) [0.0, 1.1941, 1.4059] = 456.2222, sampling [0.0, 0.7726, 0.4940]. Recommendation = [0.0, 1.1941, 1.4059], Current Cost = 28000.00, Rho = -1.230
(iter 10) [0.0, 1.1941, 1.4059] = 456.2222, sampling [0.0, 0.6379, 0.1506]. Recommendation = [0.0, 1.1941, 1.4059], Current Cost = 29000.00, Rho = -1.230
(iter 10) [0.0, 1.1941, 1.4059] = 456.2222, sampling [0.0, 0.4929, 0.1748]. Recommendation = [0.0, 1.1941, 1.4059], Current Cost = 30000.00, Rho = -1.230
(iter 10) [0.0, 1.1941, 1.4059] = 456.2222, sampling [0.0, 0.2148, 0.0441]. Recommendation = [0.0, 1.1941, 1.4059], Current Cost = 31000.00, Rho = -1.230
(iter 10) [0.0, 1.1941, 1.4059] = 456.2222, sampling [0.0, 0.3425, 0.0884]. Recommendation = [0.0, 0.3963, 0.2332], Current Cost = 32000.00, Rho = -1.230
(iter 10) [0.0, 1.1941, 1.4059] = 456.2222, sampling [0.0, -0.0435, 0.2291]. Recommendation = [0.0, 0.3963, 0.2332], Current Cost = 33000.00, Rho = -1.230
(iter 10) [0.0, 1.1941, 1.4059] = 456.2222, sampling [0.0, 0.3963, 0.2332]. Recommendation = [0.0, 0.3963, 0.2332], Current Cost = 34000.00, Rho = -1.230
(iter 10) [0.0, 1.1941, 1.4059] = 456.2222, sampling [0.0, -0.0801, 0.0519]. Recommendation = [0.0, 1.1941, 1.4059], Current Cost = 35000.00, Rho = -1.230
(iter 10) [0.0, 1.1941, 1.4059] = 456.2222, sampling [0.0, 0.1108, 0.0069]. Recommendation = [0.0, 1.1941, 1.4059], Current Cost = 36000.00, Rho = -1.230
(iter 10) [0.0, 1.1941, 1.4059] = 456.2222, sampling [0.0, 0.8381, 0.3346]. Recommendation = [0.0, 1.1941, 1.4059], Current Cost = 37000.00, Rho = -1.230
(iter 10) [0.0, 1.1941, 1.4059] = 456.2222, sampling [0.0, -0.3551, 0.2837]. Recommendation = [0.0, 1.1941, 1.4059], Current Cost = 38000.00, Rho = -1.230
(iter 10) [0.0, 1.1941, 1.4059] = 456.2222, sampling [0.0, -0.1537, 0.3721]. Recommendation = [0.0, 1.1941, 1.4059], Current Cost = 39000.00, Rho = -1.230
(iter 10) [0.0, 1.1941, 1.4059] = 456.2222, sampling [0.0, -0.2417, -0.0212]. Recommendation = [0.0, 1.1941, 1.4059], Current Cost = 40000.00, Rho = -1.230
(iter 10) [0.0, 1.1941, 1.4059] = 456.2222, sampling [0.0, -0.1354, 0.2040]. Recommendation = [0.0, 1.1941, 1.4059], Current Cost = 41000.00, Rho = -1.230
(iter 10) [0.0, 1.1941, 1.4059] = 456.2222, sampling [0.0, -0.0309, -0.0784]. Recommendation = [0.0, 1.1941, 1.4059], Current Cost = 42000.00, Rho = -1.230
(iter 10) [0.0, 1.1941, 1.4059] = 456.2222, sampling [0.0, -0.3818, -0.0086]. Recommendation = [0.0, 1.1941, 1.4059], Current Cost = 43000.00, Rho = -1.230
(iter 10) [0.0, 1.1941, 1.4059] = 456.2222, sampling [0.0, 0.4973, 0.4702]. Recommendation = [0.0, 1.1941, 1.4059], Current Cost = 44000.00, Rho = -1.230
(iter 10) [0.0, 1.1941, 1.4059] = 456.2222, sampling [0.0, 0.1253, -0.0945]. Recommendation = [0.0, 1.1941, 1.4059], Current Cost = 45000.00, Rho = -1.230
(iter 10) [0.0, 1.1941, 1.4059] = 456.2222, sampling [0.0, 0.2762, -0.0066]. Recommendation = [0.0, 1.1941, 1.4059], Current Cost = 46000.00, Rho = -1.230
(iter 10) [0.0, 1.1941, 1.4059] = 456.2222, sampling [0.0, 0.0409, 0.3565]. Recommendation = [0.0, 1.1941, 1.4059], Current Cost = 47000.00, Rho = -1.230
