(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, 0.3633, -0.2679]. Recommendation = [0.0, 0.8419, -0.3491], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, 0.1517, -0.2969]. Recommendation = [0.0, 0.3633, -0.2679], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, 0.2316, -0.4648]. Recommendation = [0.0, 0.1517, -0.2969], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, 0.1074, -0.1140]. Recommendation = [0.0, 0.1517, -0.2969], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, 0.1946, 0.0173]. Recommendation = [0.0, 0.1074, -0.1140], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, 0.4502, -0.0545]. Recommendation = [0.0, 0.1946, 0.0173], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, 0.2231, 0.1596]. Recommendation = [0.0, 0.1946, 0.0173], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, 0.3749, 0.1977]. Recommendation = [0.0, 0.1946, 0.0173], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, 0.4710, 0.0733]. Recommendation = [0.0, 0.3749, 0.1977], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, -0.0853, 0.2742]. Recommendation = [0.0, 0.3749, 0.1977], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, -0.2158, -0.1468]. Recommendation = [0.0, 0.3749, 0.1977], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, -0.0574, -0.3562]. Recommendation = [0.0, 0.3749, 0.1977], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, -0.2695, 0.1830]. Recommendation = [0.0, 0.3749, 0.1977], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, -0.3189, 0.0003]. Recommendation = [0.0, 0.3749, 0.1977], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, 0.0037, 0.5439]. Recommendation = [0.0, 0.3749, 0.1977], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, -0.1845, 0.3923]. Recommendation = [0.0, 0.3749, 0.1977], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, -0.3255, 0.0706]. Recommendation = [0.0, 0.3749, 0.1977], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, -0.3027, 0.3184]. Recommendation = [0.0, 0.3749, 0.1977], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, 0.4776, 0.2639]. Recommendation = [0.0, 0.3749, 0.1977], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, 0.2674, 0.5776]. Recommendation = [0.0, 0.4776, 0.2639], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, 0.5723, 0.1054]. Recommendation = [0.0, 0.4776, 0.2639], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, -0.3553, -0.3695]. Recommendation = [0.0, 0.4776, 0.2639], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, -0.4322, -0.0153]. Recommendation = [0.0, 0.4776, 0.2639], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, -0.4966, 0.1503]. Recommendation = [0.0, 0.4776, 0.2639], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, -0.4124, 0.3415]. Recommendation = [0.0, 0.4776, 0.2639], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, -0.2554, 0.5705]. Recommendation = [0.0, 0.4776, 0.2639], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, -0.1662, -0.5886]. Recommendation = [0.0, 0.4776, 0.2639], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, -0.5063, 0.3488]. Recommendation = [0.0, 0.4776, 0.2639], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, -0.3912, 0.3761]. Recommendation = [0.0, 0.4776, 0.2639], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, -0.4528, 0.3598]. Recommendation = [0.0, 0.4776, 0.2639], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, -0.2446, 0.8068]. Recommendation = [0.0, 0.4776, 0.2639], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, 0.6122, 0.3706]. Recommendation = [0.0, 0.4776, 0.2639], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, 0.6339, 0.0380]. Recommendation = [0.0, 0.6122, 0.3706], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, 0.7097, 0.2528]. Recommendation = [0.0, 0.6122, 0.3706], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, 0.0994, 0.8738]. Recommendation = [0.0, 0.6122, 0.3706], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, -0.0121, -0.3606]. Recommendation = [0.0, 0.6122, 0.3706], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, 0.6712, -0.0862]. Recommendation = [0.0, 0.6122, 0.3706], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, -0.6384, 0.0549]. Recommendation = [0.0, 0.6122, 0.3706], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, -0.6795, -0.1740]. Recommendation = [0.0, 0.6122, 0.3706], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.8419, -0.3491] = 344.3658, sampling [1.0, 0.3469, -0.2361]. Recommendation = [0.0, 0.6122, 0.3706], Current Cost = 5044.00, Rho = 1.000
