(iter 10) [0.0, -0.5204, 0.4480] = 450.8468, sampling [1.0, 0.1409, 0.3345]. Recommendation = [0.0, -0.5204, 0.4480], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.5204, 0.4480] = 450.8468, sampling [1.0, -0.1777, 0.4575]. Recommendation = [0.0, -0.5204, 0.4480], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.5204, 0.4480] = 450.8468, sampling [1.0, 0.5846, 0.0501]. Recommendation = [0.0, -0.5204, 0.4480], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.5204, 0.4480] = 450.8468, sampling [1.0, 0.5423, 0.5846]. Recommendation = [0.0, -0.5204, 0.4480], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.5204, 0.4480] = 450.8468, sampling [1.0, 0.4059, 0.3144]. Recommendation = [0.0, 0.4059, 0.3144], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.5204, 0.4480] = 450.8468, sampling [1.0, 0.1596, 0.7220]. Recommendation = [0.0, 0.4059, 0.3144], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.5204, 0.4480] = 450.8468, sampling [1.0, 0.6973, 0.4071]. Recommendation = [0.0, 0.4059, 0.3144], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.5204, 0.4480] = 450.8468, sampling [1.0, 0.1632, 0.0694]. Recommendation = [0.0, 0.6566, 0.4230], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.5204, 0.4480] = 450.8468, sampling [1.0, 0.5675, -0.4138]. Recommendation = [0.0, 0.4826, 0.2463], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.5204, 0.4480] = 450.8468, sampling [1.0, -0.2310, 0.1621]. Recommendation = [0.0, 0.4826, 0.2463], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.5204, 0.4480] = 450.8468, sampling [1.0, 0.2163, -0.3160]. Recommendation = [0.0, 0.4826, 0.2463], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.5204, 0.4480] = 450.8468, sampling [1.0, 0.4300, -0.1789]. Recommendation = [0.0, 0.3360, 0.1400], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.5204, 0.4480] = 450.8468, sampling [1.0, 0.8050, 0.1595]. Recommendation = [0.0, 0.3360, 0.1400], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.5204, 0.4480] = 450.8468, sampling [1.0, -0.0261, 0.1752]. Recommendation = [0.0, 0.4826, 0.2463], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.5204, 0.4480] = 450.8468, sampling [1.0, 0.0104, -0.1621]. Recommendation = [0.0, 0.4826, 0.2463], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.5204, 0.4480] = 450.8468, sampling [1.0, 0.8283, -0.1908]. Recommendation = [0.0, 0.4826, 0.2463], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.5204, 0.4480] = 450.8468, sampling [1.0, 0.3360, 0.1400]. Recommendation = [0.0, 0.4826, 0.2463], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.5204, 0.4480] = 450.8468, sampling [1.0, 0.8984, 0.8254]. Recommendation = [0.0, 0.4826, 0.2463], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.5204, 0.4480] = 450.8468, sampling [1.0, 0.8626, 0.5357]. Recommendation = [0.0, 0.6566, 0.4230], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.5204, 0.4480] = 450.8468, sampling [1.0, 0.5349, 0.8762]. Recommendation = [0.0, 0.7605, 0.5754], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.5204, 0.4480] = 450.8468, sampling [1.0, 0.7219, 0.7972]. Recommendation = [0.0, 0.7605, 0.5754], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.5204, 0.4480] = 450.8468, sampling [1.0, -0.3328, 0.6361]. Recommendation = [0.0, 0.7605, 0.5754], Current Cost = 5026.00, Rho = 1.000
