(iter 10) [0.0, -0.0120, 0.6418] = 414.1066, sampling [1.0, 0.0854, 1.0104]. Recommendation = [0.0, -0.0120, 0.6418], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.0120, 0.6418] = 414.1066, sampling [1.0, -0.0708, 0.7811]. Recommendation = [0.0, -0.0120, 0.6418], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.0120, 0.6418] = 414.1066, sampling [1.0, 0.0456, 0.6546]. Recommendation = [0.0, -0.0120, 0.6418], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.0120, 0.6418] = 414.1066, sampling [1.0, 0.1060, 0.7987]. Recommendation = [0.0, -0.0120, 0.6418], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.0120, 0.6418] = 414.1066, sampling [1.0, -0.1012, 0.6142]. Recommendation = [0.0, -0.0120, 0.6418], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.0120, 0.6418] = 414.1066, sampling [1.0, -0.0878, 0.7040]. Recommendation = [0.0, -0.1012, 0.6142], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.0120, 0.6418] = 414.1066, sampling [1.0, -0.2128, 0.6771]. Recommendation = [0.0, -0.1012, 0.6142], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.0120, 0.6418] = 414.1066, sampling [1.0, -0.2733, 0.6232]. Recommendation = [0.0, -0.1012, 0.6142], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.0120, 0.6418] = 414.1066, sampling [1.0, -0.3601, 0.8941]. Recommendation = [0.0, -0.2733, 0.6232], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.0120, 0.6418] = 414.1066, sampling [1.0, -0.3057, 0.5231]. Recommendation = [0.0, -0.2733, 0.6232], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.0120, 0.6418] = 414.1066, sampling [1.0, -0.4279, 0.6595]. Recommendation = [0.0, -0.3057, 0.5231], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.0120, 0.6418] = 414.1066, sampling [1.0, -0.4539, 0.5084]. Recommendation = [0.0, -0.3057, 0.5231], Current Cost = 5016.00, Rho = 1.000
