(iter 10) [0.0, -1.3446, 1.7514] = 450.4818, sampling [1.0, -0.5738, 0.8428]. Recommendation = [0.0, -1.3446, 1.7514], Current Cost = 5005.00, Rho = 0.401
(iter 10) [0.0, -1.3446, 1.7514] = 450.4818, sampling [1.0, -0.7113, 1.4123]. Recommendation = [0.0, -1.3446, 1.7514], Current Cost = 5006.00, Rho = 0.401
(iter 10) [0.0, -1.3446, 1.7514] = 450.4818, sampling [1.0, -0.5251, 0.1704]. Recommendation = [0.0, -1.3446, 1.7514], Current Cost = 5007.00, Rho = 0.401
(iter 10) [0.0, -1.3446, 1.7514] = 450.4818, sampling [1.0, -1.2148, 1.4853]. Recommendation = [0.0, -1.3446, 1.7514], Current Cost = 5008.00, Rho = 0.401
(iter 10) [0.0, -1.3446, 1.7514] = 450.4818, sampling [1.0, -1.0175, 0.7683]. Recommendation = [0.0, -1.3446, 1.7514], Current Cost = 5009.00, Rho = 0.401
(iter 10) [0.0, -1.3446, 1.7514] = 450.4818, sampling [1.0, -0.0682, 0.9265]. Recommendation = [0.0, -1.3446, 1.7514], Current Cost = 5010.00, Rho = 0.401
(iter 10) [0.0, -1.3446, 1.7514] = 450.4818, sampling [1.0, -1.0881, 1.1639]. Recommendation = [0.0, -1.3446, 1.7514], Current Cost = 5011.00, Rho = 0.401
(iter 10) [0.0, -1.3446, 1.7514] = 450.4818, sampling [1.0, -0.5893, 0.4569]. Recommendation = [0.0, -1.3446, 1.7514], Current Cost = 5012.00, Rho = 0.401
(iter 10) [0.0, -1.3446, 1.7514] = 450.4818, sampling [1.0, -0.3293, -0.1122]. Recommendation = [0.0, -1.3446, 1.7514], Current Cost = 5013.00, Rho = 0.401
(iter 10) [0.0, -1.3446, 1.7514] = 450.4818, sampling [1.0, -0.7204, -0.0793]. Recommendation = [0.0, -1.3446, 1.7514], Current Cost = 5014.00, Rho = 0.401
(iter 10) [0.0, -1.3446, 1.7514] = 450.4818, sampling [1.0, -1.1378, 1.6026]. Recommendation = [0.0, -1.3446, 1.7514], Current Cost = 5015.00, Rho = 0.401
(iter 10) [0.0, -1.3446, 1.7514] = 450.4818, sampling [1.0, -1.3046, 1.3329]. Recommendation = [0.0, -1.3446, 1.7514], Current Cost = 5016.00, Rho = 0.401
(iter 10) [0.0, -1.3446, 1.7514] = 450.4818, sampling [1.0, -0.8824, 1.0068]. Recommendation = [0.0, -1.3446, 1.7514], Current Cost = 5017.00, Rho = 0.401
(iter 10) [0.0, -1.3446, 1.7514] = 450.4818, sampling [1.0, -1.2397, 1.7319]. Recommendation = [0.0, -1.3446, 1.7514], Current Cost = 5018.00, Rho = 0.401
(iter 10) [0.0, -1.3446, 1.7514] = 450.4818, sampling [1.0, -1.2754, 1.5589]. Recommendation = [0.0, -1.3446, 1.7514], Current Cost = 5019.00, Rho = 0.401
(iter 10) [0.0, -1.3446, 1.7514] = 450.4818, sampling [1.0, -0.3407, 0.4304]. Recommendation = [0.0, -1.3446, 1.7514], Current Cost = 5020.00, Rho = 0.401
(iter 10) [0.0, -1.3446, 1.7514] = 450.4818, sampling [1.0, -0.8394, 0.3098]. Recommendation = [0.0, -1.3446, 1.7514], Current Cost = 5021.00, Rho = 0.401
(iter 10) [0.0, -1.3446, 1.7514] = 450.4818, sampling [1.0, -0.7292, 0.7798]. Recommendation = [0.0, -1.3446, 1.7514], Current Cost = 5022.00, Rho = 0.401
(iter 10) [0.0, -1.3446, 1.7514] = 450.4818, sampling [1.0, -0.4306, 0.6489]. Recommendation = [0.0, -1.3446, 1.7514], Current Cost = 5023.00, Rho = 0.401
(iter 10) [0.0, -1.3446, 1.7514] = 450.4818, sampling [1.0, -1.2936, 0.9617]. Recommendation = [0.0, -1.3446, 1.7514], Current Cost = 5024.00, Rho = 0.401
(iter 10) [0.0, -1.3446, 1.7514] = 450.4818, sampling [1.0, -1.0297, 1.7697]. Recommendation = [0.0, -1.3446, 1.7514], Current Cost = 5025.00, Rho = 0.401
(iter 10) [0.0, -1.3446, 1.7514] = 450.4818, sampling [1.0, -1.4641, 1.4913]. Recommendation = [0.0, -1.3446, 1.7514], Current Cost = 5026.00, Rho = 0.401
(iter 10) [0.0, -1.3446, 1.7514] = 450.4818, sampling [1.0, -0.9178, 0.5505]. Recommendation = [0.0, -1.3446, 1.7514], Current Cost = 5027.00, Rho = 0.401
