(iter 5) [0.0, -0.0450, 0.5678] = 423.1947, sampling [0.0, 0.6470, 0.8814]. Recommendation = [0.0, -0.0450, 0.5678], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.6470, 0.8814] = 434.7620, sampling [0.0, 1.3609, 1.2390]. Recommendation = [0.0, 0.6470, 0.8814], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 0.6470, 0.8814] = 434.7620, sampling [0.0, 0.8278, 1.5905]. Recommendation = [0.0, 0.6470, 0.8814], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, 0.6470, 0.8814] = 434.7620, sampling [0.0, 1.1466, 0.8582]. Recommendation = [0.0, 0.6470, 0.8814], Current Cost = 8000.00, Rho = -1.230
(iter 8) [0.0, 1.1466, 0.8582] = 435.4371, sampling [0.0, 1.7932, 1.9903]. Recommendation = [0.0, 1.1161, 0.9717], Current Cost = 9000.00, Rho = -1.230
(iter 8) [0.0, 1.1466, 0.8582] = 435.4371, sampling [0.0, 0.1289, 1.1037]. Recommendation = [0.0, 1.1466, 0.8582], Current Cost = 10000.00, Rho = -1.230
(iter 8) [0.0, 1.1466, 0.8582] = 435.4371, sampling [0.0, 1.9255, 0.9434]. Recommendation = [0.0, 1.1466, 0.8582], Current Cost = 11000.00, Rho = -1.230
(iter 8) [0.0, 1.1466, 0.8582] = 435.4371, sampling [0.0, 0.3621, 0.4668]. Recommendation = [0.0, 0.9852, 1.0544], Current Cost = 12000.00, Rho = -1.230
(iter 12) [0.0, 0.3621, 0.4668] = 444.6251, sampling [0.0, 0.9433, 1.0624]. Recommendation = [0.0, 0.9114, 0.9948], Current Cost = 13000.00, Rho = -1.230
(iter 13) [0.0, 0.9433, 1.0624] = 453.3172, sampling [0.0, 1.2793, 1.9682]. Recommendation = [0.0, 0.9433, 1.0624], Current Cost = 14000.00, Rho = -1.230
(iter 13) [0.0, 0.9433, 1.0624] = 453.3172, sampling [0.0, 0.6281, 0.5589]. Recommendation = [0.0, 0.9433, 1.0624], Current Cost = 15000.00, Rho = -1.230
(iter 15) [0.0, 0.6281, 0.5589] = 453.4592, sampling [0.0, 0.6876, 1.9997]. Recommendation = [0.0, 0.5579, 0.6269], Current Cost = 16000.00, Rho = -1.230
(iter 15) [0.0, 0.6281, 0.5589] = 453.4592, sampling [0.0, 1.1914, 1.6491]. Recommendation = [0.0, 0.5579, 0.6269], Current Cost = 17000.00, Rho = -1.230
