(iter 10) [0.0, -0.1091, 0.2475] = 449.5174, sampling [1.0, -0.0026, -0.1845]. Recommendation = [0.0, -0.1091, 0.2475], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.1091, 0.2475] = 449.5174, sampling [1.0, 0.0670, -0.2199]. Recommendation = [0.0, -0.0026, -0.1845], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.1091, 0.2475] = 449.5174, sampling [1.0, 0.2480, 0.0582]. Recommendation = [0.0, -0.0026, -0.1845], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.1091, 0.2475] = 449.5174, sampling [1.0, 0.2420, -0.1567]. Recommendation = [0.0, 0.2480, 0.0582], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.1091, 0.2475] = 449.5174, sampling [1.0, 0.2070, -0.2492]. Recommendation = [0.0, 0.2480, 0.0582], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.1091, 0.2475] = 449.5174, sampling [1.0, 0.2136, -0.3496]. Recommendation = [0.0, 0.2480, 0.0582], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.1091, 0.2475] = 449.5174, sampling [1.0, -0.2875, -0.2146]. Recommendation = [0.0, 0.2480, 0.0582], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.1091, 0.2475] = 449.5174, sampling [1.0, -0.2393, -0.5050]. Recommendation = [0.0, 0.2480, 0.0582], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.1091, 0.2475] = 449.5174, sampling [1.0, 0.3797, 0.1736]. Recommendation = [0.0, 0.2480, 0.0582], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.1091, 0.2475] = 449.5174, sampling [1.0, 0.4679, 0.0684]. Recommendation = [0.0, 0.3797, 0.1736], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.1091, 0.2475] = 449.5174, sampling [1.0, 0.4917, 0.2228]. Recommendation = [0.0, 0.3797, 0.1736], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.1091, 0.2475] = 449.5174, sampling [1.0, 0.5442, 0.0822]. Recommendation = [0.0, 0.4917, 0.2228], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.1091, 0.2475] = 449.5174, sampling [1.0, 0.5746, 0.2069]. Recommendation = [0.0, 0.4917, 0.2228], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.1091, 0.2475] = 449.5174, sampling [1.0, 0.5366, -0.0947]. Recommendation = [0.0, 0.4917, 0.2228], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.1091, 0.2475] = 449.5174, sampling [1.0, 0.5359, 0.2879]. Recommendation = [0.0, 0.4917, 0.2228], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.1091, 0.2475] = 449.5174, sampling [1.0, 0.5057, 0.3789]. Recommendation = [0.0, 0.5359, 0.2879], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.1091, 0.2475] = 449.5174, sampling [1.0, 0.3269, -0.3431]. Recommendation = [0.0, 0.5359, 0.2879], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.1091, 0.2475] = 449.5174, sampling [1.0, 0.5031, 0.4169]. Recommendation = [0.0, 0.5359, 0.2879], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.1091, 0.2475] = 449.5174, sampling [1.0, 0.0868, 0.4744]. Recommendation = [0.0, 0.5359, 0.2879], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.1091, 0.2475] = 449.5174, sampling [1.0, 0.2908, 0.5690]. Recommendation = [0.0, 0.5359, 0.2879], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.1091, 0.2475] = 449.5174, sampling [1.0, 0.4594, 0.5916]. Recommendation = [0.0, 0.5359, 0.2879], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.1091, 0.2475] = 449.5174, sampling [1.0, 0.5610, 0.5798]. Recommendation = [0.0, 0.5359, 0.2879], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.1091, 0.2475] = 449.5174, sampling [1.0, 0.7642, 0.5607]. Recommendation = [0.0, 0.5359, 0.2879], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.1091, 0.2475] = 449.5174, sampling [1.0, 0.7937, 0.6269]. Recommendation = [0.0, 0.7642, 0.5607], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.1091, 0.2475] = 449.5174, sampling [1.0, 0.7345, 0.7025]. Recommendation = [0.0, 0.7937, 0.6269], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.1091, 0.2475] = 449.5174, sampling [1.0, 0.8305, 0.7192]. Recommendation = [0.0, 0.7937, 0.6269], Current Cost = 5030.00, Rho = 1.000
