(iter 10) [0.0, -0.1032, 0.6130] = 418.7962, sampling [1.0, 0.1185, 0.8129]. Recommendation = [0.0, -0.1032, 0.6130], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.1032, 0.6130] = 418.7962, sampling [1.0, -0.1697, 0.9985]. Recommendation = [0.0, -0.1032, 0.6130], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.1032, 0.6130] = 418.7962, sampling [1.0, 0.1540, 0.4034]. Recommendation = [0.0, -0.1032, 0.6130], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.1032, 0.6130] = 418.7962, sampling [1.0, 0.4147, 0.5305]. Recommendation = [0.0, -0.1032, 0.6130], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.1032, 0.6130] = 418.7962, sampling [1.0, 0.3836, 1.0618]. Recommendation = [0.0, -0.1032, 0.6130], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.1032, 0.6130] = 418.7962, sampling [1.0, 0.2184, 0.7130]. Recommendation = [0.0, -0.1032, 0.6130], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.1032, 0.6130] = 418.7962, sampling [1.0, -0.0561, 1.6584]. Recommendation = [0.0, -0.1032, 0.6130], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.1032, 0.6130] = 418.7962, sampling [1.0, -0.1779, 0.4965]. Recommendation = [0.0, -0.1032, 0.6130], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.1032, 0.6130] = 418.7962, sampling [1.0, 0.5138, 0.2342]. Recommendation = [0.0, -0.1032, 0.6130], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.1032, 0.6130] = 418.7962, sampling [1.0, 0.1213, 0.0959]. Recommendation = [0.0, -0.1032, 0.6130], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.1032, 0.6130] = 418.7962, sampling [1.0, 0.0221, 0.7865]. Recommendation = [0.0, -0.1032, 0.6130], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.1032, 0.6130] = 418.7962, sampling [1.0, 0.3590, 0.3647]. Recommendation = [0.0, -0.1032, 0.6130], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.1032, 0.6130] = 418.7962, sampling [1.0, 0.8020, 0.6036]. Recommendation = [0.0, -0.1032, 0.6130], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.1032, 0.6130] = 418.7962, sampling [1.0, 0.4988, 0.7212]. Recommendation = [0.0, -0.1032, 0.6130], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.1032, 0.6130] = 418.7962, sampling [1.0, 0.4035, -0.1850]. Recommendation = [0.0, -0.1032, 0.6130], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.1032, 0.6130] = 418.7962, sampling [1.0, -0.3021, 0.8277]. Recommendation = [0.0, -0.1032, 0.6130], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.1032, 0.6130] = 418.7962, sampling [1.0, 0.2110, 0.2117]. Recommendation = [0.0, -0.1032, 0.6130], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.1032, 0.6130] = 418.7962, sampling [1.0, 0.0907, 1.0114]. Recommendation = [0.0, -0.1032, 0.6130], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.1032, 0.6130] = 418.7962, sampling [1.0, 0.7207, 0.1654]. Recommendation = [0.0, -0.1032, 0.6130], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.1032, 0.6130] = 418.7962, sampling [1.0, 0.5793, 0.5080]. Recommendation = [0.0, -0.1032, 0.6130], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.1032, 0.6130] = 418.7962, sampling [1.0, -0.2696, 0.5376]. Recommendation = [0.0, -0.1032, 0.6130], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.1032, 0.6130] = 418.7962, sampling [1.0, 0.8442, 1.0685]. Recommendation = [0.0, -0.1032, 0.6130], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.1032, 0.6130] = 418.7962, sampling [1.0, 0.5617, 0.8813]. Recommendation = [0.0, -0.1032, 0.6130], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.1032, 0.6130] = 418.7962, sampling [1.0, -0.4575, 1.3086]. Recommendation = [0.0, -0.1032, 0.6130], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.1032, 0.6130] = 418.7962, sampling [1.0, -0.0323, 0.1167]. Recommendation = [0.0, -0.1032, 0.6130], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.1032, 0.6130] = 418.7962, sampling [1.0, 0.3189, 0.7469]. Recommendation = [0.0, -0.1032, 0.6130], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.1032, 0.6130] = 418.7962, sampling [1.0, 0.1469, 0.3193]. Recommendation = [0.0, -0.1032, 0.6130], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.1032, 0.6130] = 418.7962, sampling [1.0, 1.0738, 0.4897]. Recommendation = [0.0, -0.1032, 0.6130], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.1032, 0.6130] = 418.7962, sampling [1.0, 0.5692, -0.0466]. Recommendation = [0.0, -0.1032, 0.6130], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.1032, 0.6130] = 418.7962, sampling [1.0, 0.5467, 1.4152]. Recommendation = [0.0, -0.1032, 0.6130], Current Cost = 5034.00, Rho = 1.000
