(iter 10) [0.0, -0.2723, -0.0523] = 453.0828, sampling [1.0, -0.3227, 0.7884]. Recommendation = [0.0, -0.2723, -0.0523], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.2723, -0.0523] = 453.0828, sampling [1.0, -0.3913, 0.3697]. Recommendation = [0.0, -0.2723, -0.0523], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.2723, -0.0523] = 453.0828, sampling [1.0, 0.3790, 1.3331]. Recommendation = [0.0, -0.2723, -0.0523], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.2723, -0.0523] = 453.0828, sampling [1.0, -0.7089, 0.8130]. Recommendation = [0.0, -0.2723, -0.0523], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.2723, -0.0523] = 453.0828, sampling [1.0, -0.3511, 0.1928]. Recommendation = [0.0, -0.2723, -0.0523], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.2723, -0.0523] = 453.0828, sampling [1.0, -0.5938, 0.4549]. Recommendation = [0.0, -0.2723, -0.0523], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.2723, -0.0523] = 453.0828, sampling [1.0, -0.1346, 0.4685]. Recommendation = [0.0, -0.2723, -0.0523], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.2723, -0.0523] = 453.0828, sampling [1.0, -0.6711, 1.1485]. Recommendation = [0.0, -0.2723, -0.0523], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.2723, -0.0523] = 453.0828, sampling [1.0, -0.2370, 0.0710]. Recommendation = [0.0, -0.2723, -0.0523], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.2723, -0.0523] = 453.0828, sampling [1.0, -0.8648, 0.5910]. Recommendation = [0.0, -0.2723, -0.0523], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.2723, -0.0523] = 453.0828, sampling [1.0, -0.5623, 0.6725]. Recommendation = [0.0, -0.2723, -0.0523], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.2723, -0.0523] = 453.0828, sampling [1.0, -0.3724, 0.0219]. Recommendation = [0.0, -0.2723, -0.0523], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.2723, -0.0523] = 453.0828, sampling [1.0, -1.0807, 0.9029]. Recommendation = [0.0, -0.2723, -0.0523], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.2723, -0.0523] = 453.0828, sampling [1.0, -0.1679, 0.3080]. Recommendation = [0.0, -0.2723, -0.0523], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.2723, -0.0523] = 453.0828, sampling [1.0, -0.0065, 0.7520]. Recommendation = [0.0, -0.2723, -0.0523], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.2723, -0.0523] = 453.0828, sampling [1.0, -0.5299, 0.5526]. Recommendation = [0.0, -0.2723, -0.0523], Current Cost = 5020.00, Rho = 1.000
