(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, -0.0801, 0.6910]. Recommendation = [0.0, 0.3314, 0.4171], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 0.1858, 0.0883]. Recommendation = [0.0, -0.7905, 0.5375], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 0.7033, 0.8696]. Recommendation = [0.0, 0.1858, 0.0883], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 0.3314, 0.4171]. Recommendation = [0.0, 0.3885, 0.3316], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 0.5037, -0.3075]. Recommendation = [0.0, 0.1858, 0.0883], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, -0.3208, 0.1201]. Recommendation = [0.0, 0.1858, 0.0883], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 1.2893, 0.7919]. Recommendation = [0.0, 0.0758, 0.1398], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 0.0217, -0.2872]. Recommendation = [0.0, 0.0758, 0.1398], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, -0.4359, 0.4969]. Recommendation = [0.0, 0.0444, 0.0566], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 0.4797, 1.4372]. Recommendation = [0.0, 0.0444, 0.0566], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 0.4823, 0.0862]. Recommendation = [0.0, 0.0444, 0.0566], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, -0.1328, 0.2900]. Recommendation = [0.0, 0.0444, 0.0566], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 0.7572, 0.5473]. Recommendation = [0.0, 0.0444, 0.0566], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, -0.0455, 0.0247]. Recommendation = [0.0, 0.0444, 0.0566], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 0.4654, 0.7242]. Recommendation = [0.0, 0.0444, 0.0566], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 1.1228, 0.2025]. Recommendation = [0.0, 0.0444, 0.0566], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 0.3495, -0.1196]. Recommendation = [0.0, 0.0444, 0.0566], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, -0.5526, 0.2783]. Recommendation = [0.0, 0.0444, 0.0566], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, -0.6414, 0.8005]. Recommendation = [0.0, 0.4396, 0.1965], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 0.0633, 0.2560]. Recommendation = [0.0, 0.4396, 0.1965], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 0.2127, -0.3702]. Recommendation = [0.0, 0.4396, 0.1965], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 0.5138, 0.2350]. Recommendation = [0.0, 0.4396, 0.1965], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 0.8773, 1.0815]. Recommendation = [0.0, 0.4396, 0.1965], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, -0.1837, -0.1780]. Recommendation = [0.0, 0.4396, 0.1965], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 0.9666, 0.6970]. Recommendation = [0.0, 0.0114, -0.0624], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, -0.6570, 0.4754]. Recommendation = [0.0, 0.0114, -0.0624], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 0.6884, -0.0468]. Recommendation = [0.0, 0.0114, -0.0624], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, -0.3473, 1.0952]. Recommendation = [0.0, 0.0114, -0.0624], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 0.8618, 0.8230]. Recommendation = [0.0, 0.0114, -0.0624], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, -0.2637, 0.3804]. Recommendation = [0.0, 0.0114, -0.0624], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, -0.0766, -0.5287]. Recommendation = [0.0, 0.0114, -0.0624], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 0.6343, 0.6569]. Recommendation = [0.0, 0.0114, -0.0624], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 0.0114, -0.0624]. Recommendation = [0.0, 0.0114, -0.0624], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, -0.6005, 0.0164]. Recommendation = [0.0, 0.7572, 0.5473], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, -0.4450, 0.1176]. Recommendation = [0.0, 0.7572, 0.5473], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, -0.3763, 0.6317]. Recommendation = [0.0, 0.7572, 0.5473], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, -0.8289, 0.2813]. Recommendation = [0.0, 0.7572, 0.5473], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 1.1975, 0.9847]. Recommendation = [0.0, 0.7572, 0.5473], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 1.0963, 1.4611]. Recommendation = [0.0, 0.7572, 0.5473], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 1.2111, 1.3064]. Recommendation = [0.0, 0.7572, 0.5473], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 0.8864, 1.3722]. Recommendation = [0.0, 0.7572, 0.5473], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 0.3058, -0.7282]. Recommendation = [0.0, 0.7572, 0.5473], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 0.2436, 0.9410]. Recommendation = [0.0, 0.7572, 0.5473], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 0.7873, 0.6542]. Recommendation = [0.0, 0.7572, 0.5473], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, -0.6822, 0.2315]. Recommendation = [0.0, 0.7572, 0.5473], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 0.3885, 0.3316]. Recommendation = [0.0, 0.7572, 0.5473], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, -0.6504, 0.6757]. Recommendation = [0.0, 0.7572, 0.5473], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 0.8249, 0.4638]. Recommendation = [0.0, 0.7572, 0.5473], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 0.3749, 0.5859]. Recommendation = [0.0, 0.7572, 0.5473], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, -0.5140, -0.1613]. Recommendation = [0.0, 0.7572, 0.5473], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 1.3264, 1.8143]. Recommendation = [0.0, 0.7572, 0.5473], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 1.1513, 1.6258]. Recommendation = [0.0, 0.7572, 0.5473], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 1.4693, 1.5455]. Recommendation = [0.0, 0.7572, 0.5473], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 1.0225, 1.8217]. Recommendation = [0.0, 0.7572, 0.5473], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 1.5940, 1.8763]. Recommendation = [0.0, 0.7572, 0.5473], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 1.7820, 1.1848]. Recommendation = [0.0, 0.7572, 0.5473], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 1.2813, 1.4156]. Recommendation = [0.0, 0.7572, 0.5473], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, 1.4166, 1.7117]. Recommendation = [0.0, 0.7572, 0.5473], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, -0.9620, 0.9045]. Recommendation = [0.0, 0.7572, 0.5473], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, -0.7905, 0.5375] = 452.3322, sampling [1.0, -1.0530, 0.7166]. Recommendation = [0.0, 0.7572, 0.5473], Current Cost = 5064.00, Rho = 1.000
