(iter 10) [0.0, 0.7522, 1.9955] = 251.8349, sampling [1.0, 0.9458, 1.7674]. Recommendation = [0.0, 0.7522, 1.9955], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.7522, 1.9955] = 251.8349, sampling [1.0, 0.8645, 1.5483]. Recommendation = [0.0, 0.9458, 1.7674], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.7522, 1.9955] = 251.8349, sampling [1.0, 1.1567, 1.6747]. Recommendation = [0.0, 0.8645, 1.5483], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.7522, 1.9955] = 251.8349, sampling [1.0, 1.1818, 1.4088]. Recommendation = [0.0, 1.1567, 1.6747], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.7522, 1.9955] = 251.8349, sampling [1.0, 1.0941, 1.3718]. Recommendation = [0.0, 1.1818, 1.4088], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.7522, 1.9955] = 251.8349, sampling [1.0, 1.3043, 1.5024]. Recommendation = [0.0, 1.1818, 1.4088], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.7522, 1.9955] = 251.8349, sampling [1.0, 1.2872, 1.7192]. Recommendation = [0.0, 1.1818, 1.4088], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.7522, 1.9955] = 251.8349, sampling [1.0, 1.2569, 1.3474]. Recommendation = [0.0, 1.1818, 1.4088], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.7522, 1.9955] = 251.8349, sampling [1.0, 1.2007, 1.9047]. Recommendation = [0.0, 1.1818, 1.4088], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.7522, 1.9955] = 251.8349, sampling [1.0, 1.5248, 1.6048]. Recommendation = [0.0, 1.1818, 1.4088], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.7522, 1.9955] = 251.8349, sampling [1.0, 1.3505, 1.9897]. Recommendation = [0.0, 1.1818, 1.4088], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.7522, 1.9955] = 251.8349, sampling [1.0, 1.2667, 1.7459]. Recommendation = [0.0, 1.1818, 1.4088], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.7522, 1.9955] = 251.8349, sampling [1.0, 1.0530, 1.8190]. Recommendation = [0.0, 1.1818, 1.4088], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.7522, 1.9955] = 251.8349, sampling [1.0, 0.8459, 1.2267]. Recommendation = [0.0, 1.1818, 1.4088], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.7522, 1.9955] = 251.8349, sampling [1.0, 1.0267, 1.0257]. Recommendation = [0.0, 1.1818, 1.4088], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.7522, 1.9955] = 251.8349, sampling [1.0, 0.8093, 1.0631]. Recommendation = [0.0, 1.1818, 1.4088], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.7522, 1.9955] = 251.8349, sampling [1.0, 0.8636, 0.9338]. Recommendation = [0.0, 1.1818, 1.4088], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.7522, 1.9955] = 251.8349, sampling [1.0, 1.1126, 1.0028]. Recommendation = [0.0, 1.1818, 1.4088], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.7522, 1.9955] = 251.8349, sampling [1.0, 1.0746, 0.8935]. Recommendation = [0.0, 1.1818, 1.4088], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.7522, 1.9955] = 251.8349, sampling [1.0, 0.6824, 0.9049]. Recommendation = [0.0, 1.1818, 1.4088], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.7522, 1.9955] = 251.8349, sampling [1.0, 0.9417, 0.6930]. Recommendation = [0.0, 1.1818, 1.4088], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.7522, 1.9955] = 251.8349, sampling [1.0, 0.7036, 0.7848]. Recommendation = [0.0, 1.1818, 1.4088], Current Cost = 5026.00, Rho = 1.000
