(iter 10) [0.0, -0.3516, -0.8709] = 355.5694, sampling [1.0, -0.4155, -0.4337]. Recommendation = [0.0, -0.3516, -0.8709], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.3516, -0.8709] = 355.5694, sampling [1.0, -0.5150, -0.2009]. Recommendation = [0.0, -0.4155, -0.4337], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.3516, -0.8709] = 355.5694, sampling [1.0, -0.1600, -0.2885]. Recommendation = [0.0, -0.5150, -0.2009], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.3516, -0.8709] = 355.5694, sampling [1.0, -0.2846, -0.0344]. Recommendation = [0.0, -0.1600, -0.2885], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.3516, -0.8709] = 355.5694, sampling [1.0, -0.2910, -0.3120]. Recommendation = [0.0, -0.2846, -0.0344], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.3516, -0.8709] = 355.5694, sampling [1.0, -0.4553, 0.1343]. Recommendation = [0.0, -0.2846, -0.0344], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.3516, -0.8709] = 355.5694, sampling [1.0, -0.4680, -0.0579]. Recommendation = [0.0, -0.4553, 0.1343], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.3516, -0.8709] = 355.5694, sampling [1.0, -0.2259, 0.1644]. Recommendation = [0.0, -0.4553, 0.1343], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.3516, -0.8709] = 355.5694, sampling [1.0, -0.0841, -0.0790]. Recommendation = [0.0, -0.4553, 0.1343], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.3516, -0.8709] = 355.5694, sampling [1.0, -0.4990, 0.3531]. Recommendation = [0.0, -0.2361, 0.0587], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.3516, -0.8709] = 355.5694, sampling [1.0, -0.2718, 0.5647]. Recommendation = [0.0, -0.2361, 0.0587], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.3516, -0.8709] = 355.5694, sampling [1.0, -0.6312, 0.0821]. Recommendation = [0.0, -0.2361, 0.0587], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.3516, -0.8709] = 355.5694, sampling [1.0, -0.1107, 0.1485]. Recommendation = [0.0, -0.2361, 0.0587], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.3516, -0.8709] = 355.5694, sampling [1.0, -0.1679, -0.1620]. Recommendation = [0.0, -0.2361, 0.0587], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.3516, -0.8709] = 355.5694, sampling [1.0, 0.0578, 0.5715]. Recommendation = [0.0, -0.2361, 0.0587], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.3516, -0.8709] = 355.5694, sampling [1.0, 0.0436, 0.0538]. Recommendation = [0.0, -0.2361, 0.0587], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.3516, -0.8709] = 355.5694, sampling [1.0, -0.0518, -0.4996]. Recommendation = [0.0, -0.2361, 0.0587], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.3516, -0.8709] = 355.5694, sampling [1.0, 0.1465, -0.2571]. Recommendation = [0.0, -0.2361, 0.0587], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.3516, -0.8709] = 355.5694, sampling [1.0, -0.0563, -0.2457]. Recommendation = [0.0, -0.2361, 0.0587], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.3516, -0.8709] = 355.5694, sampling [1.0, 0.2427, 0.2773]. Recommendation = [0.0, -0.2361, 0.0587], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.3516, -0.8709] = 355.5694, sampling [1.0, 0.2122, -0.0017]. Recommendation = [0.0, -0.2361, 0.0587], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.3516, -0.8709] = 355.5694, sampling [1.0, -0.2088, -0.4849]. Recommendation = [0.0, -0.0415, -0.1026], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.3516, -0.8709] = 355.5694, sampling [1.0, -0.2361, 0.0587]. Recommendation = [0.0, -0.0415, -0.1026], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.3516, -0.8709] = 355.5694, sampling [1.0, 0.0158, -0.3363]. Recommendation = [0.0, -0.0415, -0.1026], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.3516, -0.8709] = 355.5694, sampling [1.0, -0.1993, 0.8830]. Recommendation = [0.0, -0.0415, -0.1026], Current Cost = 5029.00, Rho = 1.000
