(iter 5) [0.0, 1.1490, 0.7248] = 420.8305, sampling [0.0, 1.1069, 0.3020]. Recommendation = [0.0, 1.1490, 0.7248], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 1.1490, 0.7248] = 420.8305, sampling [0.0, 0.8331, 0.6334]. Recommendation = [0.0, 1.1490, 0.7248], Current Cost = 6000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, 0.7716, 0.9931]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 7000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, 0.6002, 0.6951]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 8000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, 0.5965, 0.2124]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 9000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, 0.3678, 0.3583]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 10000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, 0.4889, -0.0553]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 11000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, 0.2079, 0.0586]. Recommendation = [0.0, 0.4736, 0.3261], Current Cost = 12000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, 0.1742, -0.2810]. Recommendation = [0.0, 0.4846, 0.1139], Current Cost = 13000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, 0.7805, -0.2308]. Recommendation = [0.0, 0.4736, 0.3261], Current Cost = 14000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, 0.1930, 0.7157]. Recommendation = [0.0, 0.4846, 0.1139], Current Cost = 15000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, 0.0901, 0.2770]. Recommendation = [0.0, 0.4736, 0.3261], Current Cost = 16000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, -0.1049, 0.0406]. Recommendation = [0.0, 0.4846, 0.1139], Current Cost = 17000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, 0.1070, -0.0924]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 18000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, -0.0764, -0.3082]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 19000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, 0.3356, -0.5383]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 20000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, 0.4846, 0.1139]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 21000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, 0.4441, 1.1102]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 22000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, 0.3417, -0.2937]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 23000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, 1.0027, 0.8162]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 24000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, 0.0553, -0.4854]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 25000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, -0.2036, -0.1621]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 26000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, 0.4736, 0.3261]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 27000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, 0.5649, 0.8584]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 28000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, 1.0785, 1.0739]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 29000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, 0.9063, 1.2274]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 30000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, 0.8843, 0.9766]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 31000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, -0.1974, 0.3360]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 32000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, 0.0024, 0.5039]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 33000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, -0.0517, 0.2215]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 34000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, -0.2586, -0.6906]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 35000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, 1.0097, 0.5507]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 36000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, 0.7438, -0.0211]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 37000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, -0.3820, -0.0263]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 38000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, -0.4501, -0.3455]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 39000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, -0.1757, -0.3939]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 40000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, -0.3223, -0.1695]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 41000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, 0.9291, 0.3373]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 42000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, 0.6995, 1.5639]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 43000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, 0.7292, -0.8545]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 44000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, 0.8182, 0.5588]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 45000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, 1.1372, 1.3554]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 46000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, 1.1736, 1.1288]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 47000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, 1.6090, 0.7483]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 48000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, 0.9815, 1.4373]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 49000.00, Rho = -1.230
(iter 6) [0.0, 0.8331, 0.6334] = 455.9045, sampling [0.0, -0.1255, 0.9231]. Recommendation = [0.0, 0.8331, 0.6334], Current Cost = 50000.00, Rho = -1.230
