(iter 10) [0.0, 0.1669, 0.6672] = 414.7295, sampling [1.0, -0.2338, 0.6344]. Recommendation = [0.0, 0.1669, 0.6672], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.1669, 0.6672] = 414.7295, sampling [1.0, -0.4737, 0.3573]. Recommendation = [0.0, -0.2338, 0.6344], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.1669, 0.6672] = 414.7295, sampling [1.0, -0.3693, 0.2154]. Recommendation = [0.0, -0.4737, 0.3573], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.1669, 0.6672] = 414.7295, sampling [1.0, -0.6558, 0.4298]. Recommendation = [0.0, -0.3693, 0.2154], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.1669, 0.6672] = 414.7295, sampling [1.0, -0.5477, 0.0495]. Recommendation = [0.0, -0.3693, 0.2154], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.1669, 0.6672] = 414.7295, sampling [1.0, -0.8737, 0.2816]. Recommendation = [0.0, -0.5220, 0.3306], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.1669, 0.6672] = 414.7295, sampling [1.0, -0.5220, 0.3306]. Recommendation = [0.0, -0.5220, 0.3306], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.1669, 0.6672] = 414.7295, sampling [1.0, -0.4539, 0.0712]. Recommendation = [0.0, -0.3693, 0.2154], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.1669, 0.6672] = 414.7295, sampling [1.0, -0.1762, 0.0832]. Recommendation = [0.0, -0.3693, 0.2154], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.1669, 0.6672] = 414.7295, sampling [1.0, -0.0106, 0.3483]. Recommendation = [0.0, -0.1762, 0.0832], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.1669, 0.6672] = 414.7295, sampling [1.0, -0.3076, -0.0692]. Recommendation = [0.0, -0.1762, 0.0832], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.1669, 0.6672] = 414.7295, sampling [1.0, -0.7832, 0.5003]. Recommendation = [0.0, -0.1762, 0.0832], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.1669, 0.6672] = 414.7295, sampling [1.0, -0.8199, 0.6994]. Recommendation = [0.0, -0.1762, 0.0832], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.1669, 0.6672] = 414.7295, sampling [1.0, -0.6332, 0.8902]. Recommendation = [0.0, -0.1762, 0.0832], Current Cost = 5018.00, Rho = 1.000
