(iter 10) [0.0, 0.2344, -0.5096] = 423.8445, sampling [1.0, 0.0314, -0.2237]. Recommendation = [0.0, 0.2344, -0.5096], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.2344, -0.5096] = 423.8445, sampling [1.0, 0.1704, 0.1236]. Recommendation = [0.0, 0.0314, -0.2237], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.2344, -0.5096] = 423.8445, sampling [1.0, 0.3871, -0.1424]. Recommendation = [0.0, 0.1704, 0.1236], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.2344, -0.5096] = 423.8445, sampling [1.0, 0.3081, 0.0341]. Recommendation = [0.0, 0.1704, 0.1236], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.2344, -0.5096] = 423.8445, sampling [1.0, 0.1297, 0.4125]. Recommendation = [0.0, 0.3081, 0.0341], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.2344, -0.5096] = 423.8445, sampling [1.0, -0.1866, 0.1631]. Recommendation = [0.0, 0.3081, 0.0341], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.2344, -0.5096] = 423.8445, sampling [1.0, -0.0525, 0.6981]. Recommendation = [0.0, 0.3081, 0.0341], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.2344, -0.5096] = 423.8445, sampling [1.0, -0.1949, -0.0714]. Recommendation = [0.0, 0.3081, 0.0341], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.2344, -0.5096] = 423.8445, sampling [1.0, 0.2804, 0.3288]. Recommendation = [0.0, 0.3081, 0.0341], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.2344, -0.5096] = 423.8445, sampling [1.0, 0.4722, 0.1537]. Recommendation = [0.0, 0.3081, 0.0341], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.2344, -0.5096] = 423.8445, sampling [1.0, 0.3439, 0.6708]. Recommendation = [0.0, 0.3081, 0.0341], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.2344, -0.5096] = 423.8445, sampling [1.0, 0.3534, 0.4224]. Recommendation = [0.0, 0.3081, 0.0341], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.2344, -0.5096] = 423.8445, sampling [1.0, -0.2197, 0.5128]. Recommendation = [0.0, 0.3081, 0.0341], Current Cost = 5017.00, Rho = 1.000
