(iter 5) [0.0, -1.4471, 1.5470] = 420.3952, sampling [0.0, -0.9549, 1.0485]. Recommendation = [0.0, -1.4471, 1.5470], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.9549, 1.0485] = 450.6081, sampling [0.0, -1.1755, 0.7472]. Recommendation = [0.0, -0.9549, 1.0485], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -0.9549, 1.0485] = 450.6081, sampling [0.0, -1.0977, 1.3242]. Recommendation = [0.0, -0.9549, 1.0485], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, -0.9549, 1.0485] = 450.6081, sampling [0.0, -1.2131, 1.1170]. Recommendation = [0.0, -0.9549, 1.0485], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, -0.9549, 1.0485] = 450.6081, sampling [0.0, -0.6371, 1.3070]. Recommendation = [0.0, -0.9549, 1.0485], Current Cost = 9000.00, Rho = -1.230
(iter 5) [0.0, -0.9549, 1.0485] = 450.6081, sampling [0.0, -0.7199, 0.6600]. Recommendation = [0.0, -0.9549, 1.0485], Current Cost = 10000.00, Rho = -1.230
(iter 10) [0.0, -0.7199, 0.6600] = 451.3311, sampling [0.0, -0.9029, 0.9287]. Recommendation = [0.0, -0.7199, 0.6600], Current Cost = 11000.00, Rho = -1.230
(iter 11) [0.0, -0.9029, 0.9287] = 451.3893, sampling [0.0, -0.6588, 0.9380]. Recommendation = [0.0, -0.9029, 0.9287], Current Cost = 12000.00, Rho = -1.230
(iter 11) [0.0, -0.9029, 0.9287] = 451.3893, sampling [0.0, -0.9516, 0.2833]. Recommendation = [0.0, -0.9029, 0.9287], Current Cost = 13000.00, Rho = -1.230
(iter 11) [0.0, -0.9029, 0.9287] = 451.3893, sampling [0.0, -0.8886, 0.6122]. Recommendation = [0.0, -0.9029, 0.9287], Current Cost = 14000.00, Rho = -1.230
(iter 11) [0.0, -0.9029, 0.9287] = 451.3893, sampling [0.0, -1.7122, 1.1075]. Recommendation = [0.0, -0.9029, 0.9287], Current Cost = 15000.00, Rho = -1.230
(iter 11) [0.0, -0.9029, 0.9287] = 451.3893, sampling [0.0, -0.6808, 0.5027]. Recommendation = [0.0, -0.9029, 0.9287], Current Cost = 16000.00, Rho = -1.230
(iter 16) [0.0, -0.6808, 0.5027] = 453.3214, sampling [0.0, -1.0843, 1.1239]. Recommendation = [0.0, -0.6808, 0.5027], Current Cost = 17000.00, Rho = -1.230
(iter 16) [0.0, -0.6808, 0.5027] = 453.3214, sampling [0.0, -1.2301, 1.7569]. Recommendation = [0.0, -0.6808, 0.5027], Current Cost = 18000.00, Rho = -1.230
(iter 16) [0.0, -0.6808, 0.5027] = 453.3214, sampling [0.0, -0.8856, 1.6629]. Recommendation = [0.0, -0.6808, 0.5027], Current Cost = 19000.00, Rho = -1.230
(iter 16) [0.0, -0.6808, 0.5027] = 453.3214, sampling [0.0, -0.5415, 0.3212]. Recommendation = [0.0, -0.6808, 0.5027], Current Cost = 20000.00, Rho = -1.230
(iter 20) [0.0, -0.5415, 0.3212] = 453.8454, sampling [0.0, -0.8124, 0.4108]. Recommendation = [0.0, -0.5415, 0.3212], Current Cost = 21000.00, Rho = -1.230
(iter 20) [0.0, -0.5415, 0.3212] = 453.8454, sampling [0.0, -0.6997, 0.1941]. Recommendation = [0.0, -0.5415, 0.3212], Current Cost = 22000.00, Rho = -1.230
(iter 20) [0.0, -0.5415, 0.3212] = 453.8454, sampling [0.0, -0.9634, 1.1565]. Recommendation = [0.0, -0.5415, 0.3212], Current Cost = 23000.00, Rho = -1.230
(iter 20) [0.0, -0.5415, 0.3212] = 453.8454, sampling [0.0, -0.3848, 0.5396]. Recommendation = [0.0, -0.5415, 0.3212], Current Cost = 24000.00, Rho = -1.230
(iter 20) [0.0, -0.5415, 0.3212] = 453.8454, sampling [0.0, -0.4264, -0.0389]. Recommendation = [0.0, -0.5415, 0.3212], Current Cost = 25000.00, Rho = -1.230
(iter 20) [0.0, -0.5415, 0.3212] = 453.8454, sampling [0.0, -0.6777, -0.1014]. Recommendation = [0.0, -0.5415, 0.3212], Current Cost = 26000.00, Rho = -1.230
(iter 20) [0.0, -0.5415, 0.3212] = 453.8454, sampling [0.0, -0.2732, 0.2622]. Recommendation = [0.0, -0.5415, 0.3212], Current Cost = 27000.00, Rho = -1.230
(iter 20) [0.0, -0.5415, 0.3212] = 453.8454, sampling [0.0, -0.5094, 0.3863]. Recommendation = [0.0, -0.5094, 0.3863], Current Cost = 28000.00, Rho = -1.230
(iter 20) [0.0, -0.5415, 0.3212] = 453.8454, sampling [0.0, -0.1558, 0.0135]. Recommendation = [0.0, -0.5415, 0.3212], Current Cost = 29000.00, Rho = -1.230
(iter 29) [0.0, -0.1558, 0.0135] = 454.9525, sampling [0.0, -0.3133, -0.3432]. Recommendation = [0.0, -0.1558, 0.0135], Current Cost = 30000.00, Rho = -1.230
(iter 29) [0.0, -0.1558, 0.0135] = 454.9525, sampling [0.0, -0.3548, -0.1872]. Recommendation = [0.0, -0.1558, 0.0135], Current Cost = 31000.00, Rho = -1.230
