(iter 10) [0.0, -0.7375, 1.4233] = 375.9465, sampling [1.0, -0.5940, 1.5004]. Recommendation = [0.0, -0.7375, 1.4233], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.7375, 1.4233] = 375.9465, sampling [1.0, -0.5908, 1.3756]. Recommendation = [0.0, -0.7375, 1.4233], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.7375, 1.4233] = 375.9465, sampling [1.0, -0.3114, 1.2920]. Recommendation = [0.0, -0.7375, 1.4233], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.7375, 1.4233] = 375.9465, sampling [1.0, -0.7641, 1.6655]. Recommendation = [0.0, -0.7375, 1.4233], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.7375, 1.4233] = 375.9465, sampling [1.0, -0.5778, 1.2434]. Recommendation = [0.0, -0.7375, 1.4233], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.7375, 1.4233] = 375.9465, sampling [1.0, -0.3575, 1.7263]. Recommendation = [0.0, -0.7375, 1.4233], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.7375, 1.4233] = 375.9465, sampling [1.0, -0.9255, 1.4630]. Recommendation = [0.0, -0.7375, 1.4233], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.7375, 1.4233] = 375.9465, sampling [1.0, -0.8685, 1.2207]. Recommendation = [0.0, -0.7375, 1.4233], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.7375, 1.4233] = 375.9465, sampling [1.0, -0.6101, 1.1136]. Recommendation = [0.0, -0.7375, 1.4233], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.7375, 1.4233] = 375.9465, sampling [1.0, -0.8542, 1.6073]. Recommendation = [0.0, -0.7375, 1.4233], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.7375, 1.4233] = 375.9465, sampling [1.0, -0.1947, 0.9387]. Recommendation = [0.0, -0.7375, 1.4233], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.7375, 1.4233] = 375.9465, sampling [1.0, -0.4975, 1.1753]. Recommendation = [0.0, -0.7375, 1.4233], Current Cost = 5016.00, Rho = 1.000
