(iter 10) [0.0, 0.5960, 0.4601] = 455.0375, sampling [1.0, -0.1709, 0.8058]. Recommendation = [0.0, 0.2032, 0.4877], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.5960, 0.4601] = 455.0375, sampling [1.0, -0.1262, 0.1543]. Recommendation = [0.0, 0.5960, 0.4601], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.5960, 0.4601] = 455.0375, sampling [1.0, -0.8481, 1.1510]. Recommendation = [0.0, 0.5960, 0.4601], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.5960, 0.4601] = 455.0375, sampling [1.0, -0.3935, 1.6996]. Recommendation = [0.0, 0.5960, 0.4601], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.5960, 0.4601] = 455.0375, sampling [1.0, -1.5696, 1.1582]. Recommendation = [0.0, 0.5960, 0.4601], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.5960, 0.4601] = 455.0375, sampling [1.0, 0.2032, 0.4877]. Recommendation = [0.0, 0.5960, 0.4601], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.5960, 0.4601] = 455.0375, sampling [1.0, -0.3739, -0.1016]. Recommendation = [0.0, 0.5960, 0.4601], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.5960, 0.4601] = 455.0375, sampling [1.0, -0.4047, 0.3101]. Recommendation = [0.0, 0.5960, 0.4601], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.5960, 0.4601] = 455.0375, sampling [1.0, -0.6135, 0.5812]. Recommendation = [0.0, 0.5960, 0.4601], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.5960, 0.4601] = 455.0375, sampling [1.0, -0.1436, 0.4035]. Recommendation = [0.0, 0.5960, 0.4601], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.5960, 0.4601] = 455.0375, sampling [1.0, -0.5410, -0.4277]. Recommendation = [0.0, 0.5960, 0.4601], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.5960, 0.4601] = 455.0375, sampling [1.0, 0.0121, -0.0496]. Recommendation = [0.0, 0.5960, 0.4601], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.5960, 0.4601] = 455.0375, sampling [1.0, 0.1307, 0.2057]. Recommendation = [0.0, -0.2417, 0.0071], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.5960, 0.4601] = 455.0375, sampling [1.0, -0.6008, 0.1741]. Recommendation = [0.0, -0.0617, 0.0725], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.5960, 0.4601] = 455.0375, sampling [1.0, -0.2365, -0.2841]. Recommendation = [0.0, -0.0617, 0.0725], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.5960, 0.4601] = 455.0375, sampling [1.0, 0.3593, 0.7492]. Recommendation = [0.0, -0.2417, 0.0071], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.5960, 0.4601] = 455.0375, sampling [1.0, -1.0204, 0.9038]. Recommendation = [0.0, -0.2417, 0.0071], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.5960, 0.4601] = 455.0375, sampling [1.0, -0.7390, 0.9787]. Recommendation = [0.0, -0.2417, 0.0071], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.5960, 0.4601] = 455.0375, sampling [1.0, -1.0757, 1.4437]. Recommendation = [0.0, -0.2417, 0.0071], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.5960, 0.4601] = 455.0375, sampling [1.0, -0.2417, 0.0071]. Recommendation = [0.0, -0.2417, 0.0071], Current Cost = 5024.00, Rho = 1.000
