(iter 10) [0.0, -0.5965, -0.1959] = 423.3126, sampling [1.0, 0.1212, 0.4650]. Recommendation = [0.0, -0.5965, -0.1959], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.5965, -0.1959] = 423.3126, sampling [1.0, 0.5333, 0.8930]. Recommendation = [0.0, 0.1212, 0.4650], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.5965, -0.1959] = 423.3126, sampling [1.0, -0.2483, 0.0852]. Recommendation = [0.0, 0.1212, 0.4650], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.5965, -0.1959] = 423.3126, sampling [1.0, -0.0933, 0.7741]. Recommendation = [0.0, -0.2483, 0.0852], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.5965, -0.1959] = 423.3126, sampling [1.0, 0.7322, 0.3809]. Recommendation = [0.0, -0.2483, 0.0852], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.5965, -0.1959] = 423.3126, sampling [1.0, 0.4342, 0.0690]. Recommendation = [0.0, -0.2483, 0.0852], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.5965, -0.1959] = 423.3126, sampling [1.0, 0.9657, 0.6765]. Recommendation = [0.0, 0.4057, 0.1743], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.5965, -0.1959] = 423.3126, sampling [1.0, 0.0947, 0.1793]. Recommendation = [0.0, 0.4057, 0.1743], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.5965, -0.1959] = 423.3126, sampling [1.0, 0.4802, 0.5039]. Recommendation = [0.0, 0.4057, 0.1743], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.5965, -0.1959] = 423.3126, sampling [1.0, -0.0352, -0.2602]. Recommendation = [0.0, 0.4057, 0.1743], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.5965, -0.1959] = 423.3126, sampling [1.0, 1.0053, 0.1259]. Recommendation = [0.0, -0.0576, 0.0107], Current Cost = 5015.00, Rho = 1.000
