(iter 10) [0.0, 0.9573, 1.4865] = 423.8053, sampling [1.0, 0.9246, 1.1642]. Recommendation = [0.0, 0.9573, 1.4865], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.9573, 1.4865] = 423.8053, sampling [1.0, 1.1650, 1.3366]. Recommendation = [0.0, 0.9246, 1.1642], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.9573, 1.4865] = 423.8053, sampling [1.0, 0.6506, 1.3068]. Recommendation = [0.0, 1.1650, 1.3366], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.9573, 1.4865] = 423.8053, sampling [1.0, 0.9192, 0.7386]. Recommendation = [0.0, 1.1650, 1.3366], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.9573, 1.4865] = 423.8053, sampling [1.0, 0.4504, 0.6537]. Recommendation = [0.0, 1.1650, 1.3366], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.9573, 1.4865] = 423.8053, sampling [1.0, 0.6439, 1.0856]. Recommendation = [0.0, 1.1650, 1.3366], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.9573, 1.4865] = 423.8053, sampling [1.0, 0.7096, 0.3904]. Recommendation = [0.0, 1.1650, 1.3366], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.9573, 1.4865] = 423.8053, sampling [1.0, 0.2471, 0.2668]. Recommendation = [0.0, 0.7721, 0.6951], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.9573, 1.4865] = 423.8053, sampling [1.0, 0.5216, 0.1393]. Recommendation = [0.0, 0.7721, 0.6951], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.9573, 1.4865] = 423.8053, sampling [1.0, 0.0222, -0.0533]. Recommendation = [0.0, 0.4722, 0.4478], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.9573, 1.4865] = 423.8053, sampling [1.0, -0.0818, 0.3939]. Recommendation = [0.0, 1.1650, 1.3366], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.9573, 1.4865] = 423.8053, sampling [1.0, -0.3673, -0.0253]. Recommendation = [0.0, 0.4722, 0.4478], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.9573, 1.4865] = 423.8053, sampling [1.0, 0.4722, 0.4478]. Recommendation = [0.0, 0.0065, 0.0104], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.9573, 1.4865] = 423.8053, sampling [1.0, 0.2645, -0.3255]. Recommendation = [0.0, 0.0065, 0.0104], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.9573, 1.4865] = 423.8053, sampling [1.0, -0.1094, -0.3154]. Recommendation = [0.0, 0.1378, 0.1242], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.9573, 1.4865] = 423.8053, sampling [1.0, 0.3262, 0.0518]. Recommendation = [0.0, 0.1378, 0.1242], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.9573, 1.4865] = 423.8053, sampling [1.0, -0.1434, -0.0770]. Recommendation = [0.0, 0.1378, 0.1242], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.9573, 1.4865] = 423.8053, sampling [1.0, 0.7721, 0.6951]. Recommendation = [0.0, 0.1378, 0.1242], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.9573, 1.4865] = 423.8053, sampling [1.0, 0.5137, -0.1955]. Recommendation = [0.0, 0.1378, 0.1242], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.9573, 1.4865] = 423.8053, sampling [1.0, 0.9012, 0.2067]. Recommendation = [0.0, 0.1154, -0.0602], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.9573, 1.4865] = 423.8053, sampling [1.0, 0.1252, 0.9367]. Recommendation = [0.0, 0.1154, -0.0602], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.9573, 1.4865] = 423.8053, sampling [1.0, 0.1378, 0.1242]. Recommendation = [0.0, 0.1154, -0.0602], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.9573, 1.4865] = 423.8053, sampling [1.0, -0.2447, 0.2945]. Recommendation = [0.0, 0.1154, -0.0602], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.9573, 1.4865] = 423.8053, sampling [1.0, 1.0852, 0.5159]. Recommendation = [0.0, 0.0065, 0.0104], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.9573, 1.4865] = 423.8053, sampling [1.0, -0.4875, -0.2628]. Recommendation = [0.0, 0.0065, 0.0104], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.9573, 1.4865] = 423.8053, sampling [1.0, -0.5806, 0.1484]. Recommendation = [0.0, 0.0065, 0.0104], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.9573, 1.4865] = 423.8053, sampling [1.0, 0.1987, -0.6039]. Recommendation = [0.0, 0.1154, -0.0602], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.9573, 1.4865] = 423.8053, sampling [1.0, -0.2370, -0.6408]. Recommendation = [0.0, 0.0065, 0.0104], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.9573, 1.4865] = 423.8053, sampling [1.0, -0.2687, 0.5774]. Recommendation = [0.0, 0.0065, 0.0104], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.9573, 1.4865] = 423.8053, sampling [1.0, 0.0746, 0.3632]. Recommendation = [0.0, 1.1650, 1.3366], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.9573, 1.4865] = 423.8053, sampling [1.0, 0.7334, 0.0944]. Recommendation = [0.0, 1.1650, 1.3366], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.9573, 1.4865] = 423.8053, sampling [1.0, 0.8696, 0.4549]. Recommendation = [0.0, 1.1650, 1.3366], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.9573, 1.4865] = 423.8053, sampling [1.0, -0.0351, -0.5331]. Recommendation = [0.0, 1.1650, 1.3366], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.9573, 1.4865] = 423.8053, sampling [1.0, -0.6761, -0.1206]. Recommendation = [0.0, 1.1650, 1.3366], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.9573, 1.4865] = 423.8053, sampling [1.0, 0.7378, -0.3829]. Recommendation = [0.0, 1.1650, 1.3366], Current Cost = 5039.00, Rho = 1.000
