(iter 10) [0.0, 0.5414, 0.7163] = 438.1832, sampling [1.0, -0.5683, 0.8307]. Recommendation = [0.0, 0.5414, 0.7163], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.5414, 0.7163] = 438.1832, sampling [1.0, -1.0137, 0.9559]. Recommendation = [0.0, 0.5414, 0.7163], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.5414, 0.7163] = 438.1832, sampling [1.0, -0.0724, 0.7675]. Recommendation = [0.0, -1.0137, 0.9559], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.5414, 0.7163] = 438.1832, sampling [1.0, -0.8347, 1.2511]. Recommendation = [0.0, -1.0137, 0.9559], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.5414, 0.7163] = 438.1832, sampling [1.0, -0.5568, 0.4210]. Recommendation = [0.0, -1.0137, 0.9559], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.5414, 0.7163] = 438.1832, sampling [1.0, -0.8599, 0.6316]. Recommendation = [0.0, -0.5568, 0.4210], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.5414, 0.7163] = 438.1832, sampling [1.0, -0.1283, 0.3871]. Recommendation = [0.0, -0.5568, 0.4210], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.5414, 0.7163] = 438.1832, sampling [1.0, -0.6269, -0.0004]. Recommendation = [0.0, -0.5568, 0.4210], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.5414, 0.7163] = 438.1832, sampling [1.0, -0.3753, 0.2532]. Recommendation = [0.0, -0.5568, 0.4210], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.5414, 0.7163] = 438.1832, sampling [1.0, -0.7629, 0.2477]. Recommendation = [0.0, -0.4546, 0.3695], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.5414, 0.7163] = 438.1832, sampling [1.0, 0.2232, 0.5336]. Recommendation = [0.0, -0.4546, 0.3695], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.5414, 0.7163] = 438.1832, sampling [1.0, -1.1506, 1.1315]. Recommendation = [0.0, -0.4546, 0.3695], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.5414, 0.7163] = 438.1832, sampling [1.0, -0.2380, -0.1011]. Recommendation = [0.0, -0.4546, 0.3695], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.5414, 0.7163] = 438.1832, sampling [1.0, 0.0298, 0.1235]. Recommendation = [0.0, -0.3910, 0.0270], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.5414, 0.7163] = 438.1832, sampling [1.0, -0.5406, -0.4474]. Recommendation = [0.0, -0.1500, 0.2028], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.5414, 0.7163] = 438.1832, sampling [1.0, -1.4156, 0.8882]. Recommendation = [0.0, -0.1500, 0.2028], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.5414, 0.7163] = 438.1832, sampling [1.0, -0.3910, 0.0270]. Recommendation = [0.0, -0.1500, 0.2028], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.5414, 0.7163] = 438.1832, sampling [1.0, -0.2200, 1.1399]. Recommendation = [0.0, -0.1500, 0.2028], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.5414, 0.7163] = 438.1832, sampling [1.0, -0.9871, -0.1953]. Recommendation = [0.0, -0.1500, 0.2028], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.5414, 0.7163] = 438.1832, sampling [1.0, -0.6156, 0.6161]. Recommendation = [0.0, -0.1500, 0.2028], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.5414, 0.7163] = 438.1832, sampling [1.0, 0.2268, 0.8140]. Recommendation = [0.0, -0.1500, 0.2028], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.5414, 0.7163] = 438.1832, sampling [1.0, -0.1500, 0.2028]. Recommendation = [0.0, -0.1500, 0.2028], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.5414, 0.7163] = 438.1832, sampling [1.0, -1.0737, 1.4646]. Recommendation = [0.0, 0.0298, 0.1235], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.5414, 0.7163] = 438.1832, sampling [1.0, 0.0897, 0.3069]. Recommendation = [0.0, 0.0298, 0.1235], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.5414, 0.7163] = 438.1832, sampling [1.0, -0.8795, 0.7713]. Recommendation = [0.0, 0.0298, 0.1235], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.5414, 0.7163] = 438.1832, sampling [1.0, -0.1870, 0.5898]. Recommendation = [0.0, 0.0298, 0.1235], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.5414, 0.7163] = 438.1832, sampling [1.0, -0.9921, 1.2004]. Recommendation = [0.0, 0.0298, 0.1235], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.5414, 0.7163] = 438.1832, sampling [1.0, -0.3226, -0.3493]. Recommendation = [0.0, 0.0298, 0.1235], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.5414, 0.7163] = 438.1832, sampling [1.0, -0.5918, -0.2224]. Recommendation = [0.0, 0.0298, 0.1235], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.5414, 0.7163] = 438.1832, sampling [1.0, -1.1214, 0.7228]. Recommendation = [0.0, 0.0298, 0.1235], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.5414, 0.7163] = 438.1832, sampling [1.0, -0.3469, 0.3829]. Recommendation = [0.0, 0.0298, 0.1235], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.5414, 0.7163] = 438.1832, sampling [1.0, -0.6788, 1.5478]. Recommendation = [0.0, 0.0298, 0.1235], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.5414, 0.7163] = 438.1832, sampling [1.0, 0.3263, 0.3486]. Recommendation = [0.0, 0.0298, 0.1235], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.5414, 0.7163] = 438.1832, sampling [1.0, 0.1139, -0.2815]. Recommendation = [0.0, 0.0298, 0.1235], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.5414, 0.7163] = 438.1832, sampling [1.0, 0.2389, -0.0376]. Recommendation = [0.0, -0.0093, 0.0708], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.5414, 0.7163] = 438.1832, sampling [1.0, -0.2117, -0.6079]. Recommendation = [0.0, -0.0093, 0.0708], Current Cost = 5040.00, Rho = 1.000
