(iter 10) [0.0, -0.6914, 0.3964] = 452.7708, sampling [1.0, -0.3519, 0.3286]. Recommendation = [0.0, -0.6914, 0.3964], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.6914, 0.3964] = 452.7708, sampling [1.0, -0.3136, 0.1677]. Recommendation = [0.0, -0.6914, 0.3964], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.6914, 0.3964] = 452.7708, sampling [1.0, -0.0494, 0.0005]. Recommendation = [0.0, -0.3136, 0.1677], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.6914, 0.3964] = 452.7708, sampling [1.0, 0.1187, 0.0621]. Recommendation = [0.0, -0.0494, 0.0005], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.6914, 0.3964] = 452.7708, sampling [1.0, -0.2607, 0.3501]. Recommendation = [0.0, -0.0494, 0.0005], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.6914, 0.3964] = 452.7708, sampling [1.0, 0.2288, 0.1846]. Recommendation = [0.0, -0.0494, 0.0005], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.6914, 0.3964] = 452.7708, sampling [1.0, 0.3662, -0.0170]. Recommendation = [0.0, -0.0494, 0.0005], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.6914, 0.3964] = 452.7708, sampling [1.0, 0.1326, -0.2950]. Recommendation = [0.0, 0.1984, 0.1575], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.6914, 0.3964] = 452.7708, sampling [1.0, -0.0476, -0.0934]. Recommendation = [0.0, 0.1984, 0.1575], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.6914, 0.3964] = 452.7708, sampling [1.0, 0.3585, -0.2462]. Recommendation = [0.0, 0.1984, 0.1575], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.6914, 0.3964] = 452.7708, sampling [1.0, 0.2211, 0.3589]. Recommendation = [0.0, 0.1984, 0.1575], Current Cost = 5015.00, Rho = 1.000
