(iter 5) [0.0, -0.6104, 0.1457] = 448.5606, sampling [0.0, -0.5336, 0.9245]. Recommendation = [0.0, -0.6104, 0.1457], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.6104, 0.1457] = 448.5606, sampling [0.0, 0.2564, 1.6397]. Recommendation = [0.0, -0.6104, 0.1457], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -0.6104, 0.1457] = 448.5606, sampling [0.0, -0.3496, 0.5795]. Recommendation = [0.0, -0.6104, 0.1457], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, -0.6104, 0.1457] = 448.5606, sampling [0.0, -0.9552, 0.5055]. Recommendation = [0.0, -0.6104, 0.1457], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, -0.6104, 0.1457] = 448.5606, sampling [0.0, -0.6536, 0.5426]. Recommendation = [0.0, -0.6536, 0.5426], Current Cost = 9000.00, Rho = -1.230
(iter 9) [0.0, -0.6536, 0.5426] = 452.2321, sampling [0.0, -1.2211, 1.2152]. Recommendation = [0.0, -0.6536, 0.5426], Current Cost = 10000.00, Rho = -1.230
(iter 9) [0.0, -0.6536, 0.5426] = 452.2321, sampling [0.0, -0.9808, 0.8906]. Recommendation = [0.0, -0.6536, 0.5426], Current Cost = 11000.00, Rho = -1.230
(iter 9) [0.0, -0.6536, 0.5426] = 452.2321, sampling [0.0, -0.8430, 1.5842]. Recommendation = [0.0, -0.6536, 0.5426], Current Cost = 12000.00, Rho = -1.230
(iter 9) [0.0, -0.6536, 0.5426] = 452.2321, sampling [0.0, -1.5484, 0.8232]. Recommendation = [0.0, -0.6536, 0.5426], Current Cost = 13000.00, Rho = -1.230
(iter 9) [0.0, -0.6536, 0.5426] = 452.2321, sampling [0.0, -0.7987, 1.1348]. Recommendation = [0.0, -0.6536, 0.5426], Current Cost = 14000.00, Rho = -1.230
(iter 9) [0.0, -0.6536, 0.5426] = 452.2321, sampling [0.0, -0.1741, 1.0788]. Recommendation = [0.0, -0.6536, 0.5426], Current Cost = 15000.00, Rho = -1.230
(iter 9) [0.0, -0.6536, 0.5426] = 452.2321, sampling [0.0, -1.4036, 1.8662]. Recommendation = [0.0, -0.6536, 0.5426], Current Cost = 16000.00, Rho = -1.230
(iter 9) [0.0, -0.6536, 0.5426] = 452.2321, sampling [0.0, -1.9542, 1.9844]. Recommendation = [0.0, -0.6536, 0.5426], Current Cost = 17000.00, Rho = -1.230
(iter 9) [0.0, -0.6536, 0.5426] = 452.2321, sampling [0.0, -1.1113, 1.8229]. Recommendation = [0.0, -0.6536, 0.5426], Current Cost = 18000.00, Rho = -1.230
(iter 9) [0.0, -0.6536, 0.5426] = 452.2321, sampling [0.0, 0.9560, 1.9980]. Recommendation = [0.0, -0.6536, 0.5426], Current Cost = 19000.00, Rho = -1.230
(iter 9) [0.0, -0.6536, 0.5426] = 452.2321, sampling [0.0, -0.4485, 1.9037]. Recommendation = [0.0, -0.6536, 0.5426], Current Cost = 20000.00, Rho = -1.230
(iter 9) [0.0, -0.6536, 0.5426] = 452.2321, sampling [0.0, -1.4949, 1.5478]. Recommendation = [0.0, -0.6536, 0.5426], Current Cost = 21000.00, Rho = -1.230
(iter 9) [0.0, -0.6536, 0.5426] = 452.2321, sampling [0.0, 1.7046, 1.9294]. Recommendation = [0.0, -0.6536, 0.5426], Current Cost = 22000.00, Rho = -1.230
(iter 9) [0.0, -0.6536, 0.5426] = 452.2321, sampling [0.0, 0.8929, 1.2616]. Recommendation = [0.0, -0.6536, 0.5426], Current Cost = 23000.00, Rho = -1.230
(iter 9) [0.0, -0.6536, 0.5426] = 452.2321, sampling [0.0, 1.4347, 1.4297]. Recommendation = [0.0, -0.6536, 0.5426], Current Cost = 24000.00, Rho = -1.230
(iter 9) [0.0, -0.6536, 0.5426] = 452.2321, sampling [0.0, -0.3169, 0.3470]. Recommendation = [0.0, -0.6536, 0.5426], Current Cost = 25000.00, Rho = -1.230
(iter 9) [0.0, -0.6536, 0.5426] = 452.2321, sampling [0.0, 0.6403, 0.9524]. Recommendation = [0.0, -0.6536, 0.5426], Current Cost = 26000.00, Rho = -1.230
(iter 9) [0.0, -0.6536, 0.5426] = 452.2321, sampling [0.0, 1.1535, 1.2038]. Recommendation = [0.0, -0.6536, 0.5426], Current Cost = 27000.00, Rho = -1.230
(iter 27) [0.0, 1.1535, 1.2038] = 454.6701, sampling [0.0, 0.0516, 0.4225]. Recommendation = [0.0, 1.1535, 1.2038], Current Cost = 28000.00, Rho = -1.230
