(iter 10) [0.0, 0.4025, -0.5168] = 409.8677, sampling [1.0, 0.2808, 0.0354]. Recommendation = [0.0, 0.4025, -0.5168], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.5168] = 409.8677, sampling [1.0, -0.0002, 0.2943]. Recommendation = [0.0, 0.2808, 0.0354], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.5168] = 409.8677, sampling [1.0, -0.0654, -0.0385]. Recommendation = [0.0, 0.2808, 0.0354], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.5168] = 409.8677, sampling [1.0, 0.3199, 0.2345]. Recommendation = [0.0, 0.2808, 0.0354], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.5168] = 409.8677, sampling [1.0, 0.1785, -0.2197]. Recommendation = [0.0, 0.2808, 0.0354], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.5168] = 409.8677, sampling [1.0, -0.1852, 0.1539]. Recommendation = [0.0, 0.2808, 0.0354], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.5168] = 409.8677, sampling [1.0, 0.2476, 0.4002]. Recommendation = [0.0, 0.2808, 0.0354], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.5168] = 409.8677, sampling [1.0, -0.3651, 0.4698]. Recommendation = [0.0, 0.2808, 0.0354], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.5168] = 409.8677, sampling [1.0, 0.3476, -0.0797]. Recommendation = [0.0, 0.2808, 0.0354], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.5168] = 409.8677, sampling [1.0, -0.1438, 0.4527]. Recommendation = [0.0, 0.2808, 0.0354], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.5168] = 409.8677, sampling [1.0, 0.4241, 0.1317]. Recommendation = [0.0, 0.2808, 0.0354], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.5168] = 409.8677, sampling [1.0, -0.2537, 0.0575]. Recommendation = [0.0, 0.4241, 0.1317], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.5168] = 409.8677, sampling [1.0, -0.4362, 0.2777]. Recommendation = [0.0, 0.4241, 0.1317], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.5168] = 409.8677, sampling [1.0, -0.3336, 0.3063]. Recommendation = [0.0, 0.4241, 0.1317], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.5168] = 409.8677, sampling [1.0, 0.4817, 0.2828]. Recommendation = [0.0, 0.4241, 0.1317], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.5168] = 409.8677, sampling [1.0, 0.5641, 0.0481]. Recommendation = [0.0, 0.4241, 0.1317], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.5168] = 409.8677, sampling [1.0, 0.4473, 0.0182]. Recommendation = [0.0, 0.4527, 0.2201], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.5168] = 409.8677, sampling [1.0, 0.4905, 0.3984]. Recommendation = [0.0, 0.4527, 0.2201], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.5168] = 409.8677, sampling [1.0, 0.3332, 0.6188]. Recommendation = [0.0, 0.4527, 0.2201], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.5168] = 409.8677, sampling [1.0, 0.4527, 0.2201]. Recommendation = [0.0, 0.4527, 0.2201], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.5168] = 409.8677, sampling [1.0, -0.5281, 0.1738]. Recommendation = [0.0, 0.4527, 0.2201], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.5168] = 409.8677, sampling [1.0, -0.6101, 0.5717]. Recommendation = [0.0, 0.4527, 0.2201], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.5168] = 409.8677, sampling [1.0, -0.5020, 0.3652]. Recommendation = [0.0, 0.4527, 0.2201], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.5168] = 409.8677, sampling [1.0, -0.4477, 0.7689]. Recommendation = [0.0, 0.4527, 0.2201], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.5168] = 409.8677, sampling [1.0, -0.6972, 0.4318]. Recommendation = [0.0, 0.4527, 0.2201], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.5168] = 409.8677, sampling [1.0, -0.3883, -0.0971]. Recommendation = [0.0, 0.4527, 0.2201], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.5168] = 409.8677, sampling [1.0, 0.0498, 0.2457]. Recommendation = [0.0, 0.4527, 0.2201], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.5168] = 409.8677, sampling [1.0, 0.0879, 0.5195]. Recommendation = [0.0, 0.4527, 0.2201], Current Cost = 5032.00, Rho = 1.000
