(iter 5) [0.0, -0.9234, 1.0682] = 447.9521, sampling [0.0, -0.5070, 0.2449]. Recommendation = [0.0, -0.9234, 1.0682], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.5070, 0.2449] = 454.0139, sampling [0.0, -1.4228, 0.3254]. Recommendation = [0.0, -0.5070, 0.2449], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -0.5070, 0.2449] = 454.0139, sampling [0.0, -0.0173, 0.9275]. Recommendation = [0.0, -0.5070, 0.2449], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, -0.5070, 0.2449] = 454.0139, sampling [0.0, 0.0786, 0.0442]. Recommendation = [0.0, -0.5070, 0.2449], Current Cost = 8000.00, Rho = -1.230
(iter 8) [0.0, 0.0786, 0.0442] = 455.3068, sampling [0.0, -0.5132, 1.8785]. Recommendation = [0.0, 0.0786, 0.0442], Current Cost = 9000.00, Rho = -1.230
(iter 8) [0.0, 0.0786, 0.0442] = 455.3068, sampling [0.0, -0.5719, -0.4220]. Recommendation = [0.0, 0.0786, 0.0442], Current Cost = 10000.00, Rho = -1.230
(iter 8) [0.0, 0.0786, 0.0442] = 455.3068, sampling [0.0, 0.5209, 0.5248]. Recommendation = [0.0, 0.0786, 0.0442], Current Cost = 11000.00, Rho = -1.230
(iter 8) [0.0, 0.0786, 0.0442] = 455.3068, sampling [0.0, 0.9521, 1.2778]. Recommendation = [0.0, 0.0292, 0.2004], Current Cost = 12000.00, Rho = -1.230
(iter 8) [0.0, 0.0786, 0.0442] = 455.3068, sampling [0.0, 1.0464, 0.6484]. Recommendation = [0.0, 0.0786, 0.0442], Current Cost = 13000.00, Rho = -1.230
(iter 8) [0.0, 0.0786, 0.0442] = 455.3068, sampling [0.0, 1.3546, 1.9897]. Recommendation = [0.0, 0.0786, 0.0442], Current Cost = 14000.00, Rho = -1.230
(iter 8) [0.0, 0.0786, 0.0442] = 455.3068, sampling [0.0, 0.6783, 1.7865]. Recommendation = [0.0, 0.0786, 0.0442], Current Cost = 15000.00, Rho = -1.230
(iter 8) [0.0, 0.0786, 0.0442] = 455.3068, sampling [0.0, 1.8005, 1.4421]. Recommendation = [0.0, 0.0786, 0.0442], Current Cost = 16000.00, Rho = -1.230
(iter 8) [0.0, 0.0786, 0.0442] = 455.3068, sampling [0.0, -0.1021, 0.3843]. Recommendation = [0.0, 0.0786, 0.0442], Current Cost = 17000.00, Rho = -1.230
