(iter 5) [0.0, -0.1193, 1.9617] = 75.7829, sampling [0.0, 1.1795, 1.9015]. Recommendation = [0.0, -0.1193, 1.9617], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 1.1795, 1.9015] = 430.2354, sampling [0.0, 1.4164, 1.9291]. Recommendation = [0.0, 1.1795, 1.9015], Current Cost = 6000.00, Rho = -1.230
(iter 6) [0.0, 1.4164, 1.9291] = 455.5324, sampling [0.0, 1.4322, 1.8124]. Recommendation = [0.0, 1.4164, 1.9291], Current Cost = 7000.00, Rho = -1.230
(iter 6) [0.0, 1.4164, 1.9291] = 455.5324, sampling [0.0, 1.5461, 1.9870]. Recommendation = [0.0, 1.4164, 1.9291], Current Cost = 8000.00, Rho = -1.230
(iter 6) [0.0, 1.4164, 1.9291] = 455.5324, sampling [0.0, 1.6029, 1.8690]. Recommendation = [0.0, 1.4164, 1.9291], Current Cost = 9000.00, Rho = -1.230
(iter 6) [0.0, 1.4164, 1.9291] = 455.5324, sampling [0.0, 1.4491, 1.7706]. Recommendation = [0.0, 1.4164, 1.9291], Current Cost = 10000.00, Rho = -1.230
(iter 6) [0.0, 1.4164, 1.9291] = 455.5324, sampling [0.0, 1.2673, 1.6749]. Recommendation = [0.0, 1.4164, 1.9291], Current Cost = 11000.00, Rho = -1.230
(iter 11) [0.0, 1.2673, 1.6749] = 455.7543, sampling [0.0, 1.4242, 1.6582]. Recommendation = [0.0, 1.2673, 1.6749], Current Cost = 12000.00, Rho = -1.230
(iter 11) [0.0, 1.2673, 1.6749] = 455.7543, sampling [0.0, 1.0981, 1.7000]. Recommendation = [0.0, 1.2673, 1.6749], Current Cost = 13000.00, Rho = -1.230
(iter 11) [0.0, 1.2673, 1.6749] = 455.7543, sampling [0.0, 1.3019, 1.5282]. Recommendation = [0.0, 1.2673, 1.6749], Current Cost = 14000.00, Rho = -1.230
(iter 11) [0.0, 1.2673, 1.6749] = 455.7543, sampling [0.0, 1.2227, 1.5253]. Recommendation = [0.0, 1.2673, 1.6749], Current Cost = 15000.00, Rho = -1.230
