(iter 5) [0.0, -0.3150, 0.7311] = 414.6395, sampling [0.0, 0.0450, 0.9720]. Recommendation = [0.0, -0.3150, 0.7311], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.3150, 0.7311] = 414.6395, sampling [0.0, -0.2889, 1.0361]. Recommendation = [0.0, -0.3150, 0.7311], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -0.3150, 0.7311] = 414.6395, sampling [0.0, 0.5571, 1.5131]. Recommendation = [0.0, -0.3150, 0.7311], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, -0.3150, 0.7311] = 414.6395, sampling [0.0, 1.3753, 1.9606]. Recommendation = [0.0, -0.3150, 0.7311], Current Cost = 8000.00, Rho = -1.230
(iter 8) [0.0, 1.3753, 1.9606] = 455.6813, sampling [0.0, 0.9543, 1.9072]. Recommendation = [0.0, 1.3753, 1.9606], Current Cost = 9000.00, Rho = -1.230
(iter 8) [0.0, 1.3753, 1.9606] = 455.6813, sampling [0.0, 1.8916, 1.9501]. Recommendation = [0.0, 1.3753, 1.9606], Current Cost = 10000.00, Rho = -1.230
(iter 8) [0.0, 1.3753, 1.9606] = 455.6813, sampling [0.0, 1.2290, 1.4311]. Recommendation = [0.0, 1.3753, 1.9606], Current Cost = 11000.00, Rho = -1.230
(iter 8) [0.0, 1.3753, 1.9606] = 455.6813, sampling [0.0, 1.2569, 1.7580]. Recommendation = [0.0, 1.3753, 1.9606], Current Cost = 12000.00, Rho = -1.230
(iter 8) [0.0, 1.3753, 1.9606] = 455.6813, sampling [0.0, 0.9404, 1.0716]. Recommendation = [0.0, 1.3753, 1.9606], Current Cost = 13000.00, Rho = -1.230
(iter 8) [0.0, 1.3753, 1.9606] = 455.6813, sampling [0.0, 0.9925, 1.3295]. Recommendation = [0.0, 1.3753, 1.9606], Current Cost = 14000.00, Rho = -1.230
(iter 8) [0.0, 1.3753, 1.9606] = 455.6813, sampling [0.0, 0.5786, 0.8663]. Recommendation = [0.0, 1.3753, 1.9606], Current Cost = 15000.00, Rho = -1.230
(iter 8) [0.0, 1.3753, 1.9606] = 455.6813, sampling [0.0, 1.3450, 1.1226]. Recommendation = [0.0, 1.3753, 1.9606], Current Cost = 16000.00, Rho = -1.230
(iter 8) [0.0, 1.3753, 1.9606] = 455.6813, sampling [0.0, 0.7737, 1.2073]. Recommendation = [0.0, 1.3753, 1.9606], Current Cost = 17000.00, Rho = -1.230
(iter 8) [0.0, 1.3753, 1.9606] = 455.6813, sampling [0.0, 0.2367, 0.6503]. Recommendation = [0.0, 1.3753, 1.9606], Current Cost = 18000.00, Rho = -1.230
(iter 8) [0.0, 1.3753, 1.9606] = 455.6813, sampling [0.0, 0.9512, 0.7956]. Recommendation = [0.0, 1.3753, 1.9606], Current Cost = 19000.00, Rho = -1.230
(iter 8) [0.0, 1.3753, 1.9606] = 455.6813, sampling [0.0, 1.1305, 1.1116]. Recommendation = [0.0, 1.3753, 1.9606], Current Cost = 20000.00, Rho = -1.230
(iter 8) [0.0, 1.3753, 1.9606] = 455.6813, sampling [0.0, 0.6676, 0.6386]. Recommendation = [0.0, 0.9338, 0.9599], Current Cost = 21000.00, Rho = -1.230
(iter 8) [0.0, 1.3753, 1.9606] = 455.6813, sampling [0.0, 0.8437, 0.8853]. Recommendation = [0.0, 0.8437, 0.8853], Current Cost = 22000.00, Rho = -1.230
(iter 8) [0.0, 1.3753, 1.9606] = 455.6813, sampling [0.0, 1.1077, 1.5050]. Recommendation = [0.0, 1.3753, 1.9606], Current Cost = 23000.00, Rho = -1.230
(iter 8) [0.0, 1.3753, 1.9606] = 455.6813, sampling [0.0, 1.7685, 1.2930]. Recommendation = [0.0, 1.3753, 1.9606], Current Cost = 24000.00, Rho = -1.230
(iter 8) [0.0, 1.3753, 1.9606] = 455.6813, sampling [0.0, 0.3851, 1.1811]. Recommendation = [0.0, 1.0775, 1.1740], Current Cost = 25000.00, Rho = -1.230
(iter 8) [0.0, 1.3753, 1.9606] = 455.6813, sampling [0.0, 1.1257, 0.8543]. Recommendation = [0.0, 1.0775, 1.1740], Current Cost = 26000.00, Rho = -1.230
