(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, -0.4473, 0.8251]. Recommendation = [0.0, -0.6473, 1.0815], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, -0.4792, 0.9348]. Recommendation = [0.0, -0.4473, 0.8251], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, -0.2945, 0.6153]. Recommendation = [0.0, -0.4473, 0.8251], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, -0.1423, 0.4884]. Recommendation = [0.0, -0.2945, 0.6153], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, -0.0546, 0.2410]. Recommendation = [0.0, -0.1423, 0.4884], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, -0.0788, 0.1603]. Recommendation = [0.0, -0.0546, 0.2410], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, -0.3439, 0.2313]. Recommendation = [0.0, -0.0788, 0.1603], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, -0.3456, 0.0186]. Recommendation = [0.0, -0.3439, 0.2313], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, -0.4099, 0.1460]. Recommendation = [0.0, -0.3456, 0.0186], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, -0.3700, 0.1797]. Recommendation = [0.0, -0.3700, 0.1797], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, -0.4955, 0.2334]. Recommendation = [0.0, -0.3700, 0.1797], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, -0.5216, 0.1902]. Recommendation = [0.0, -0.3700, 0.1797], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, 0.1094, 0.0061]. Recommendation = [0.0, -0.3700, 0.1797], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, -0.0467, -0.2707]. Recommendation = [0.0, 0.1094, 0.0061], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, 0.1597, -0.1181]. Recommendation = [0.0, 0.1094, 0.0061], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, 0.2561, 0.1404]. Recommendation = [0.0, 0.1094, 0.0061], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, 0.1651, 0.2860]. Recommendation = [0.0, 0.1094, 0.0061], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, 0.2984, 0.1921]. Recommendation = [0.0, 0.1094, 0.0061], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, 0.3856, 0.1277]. Recommendation = [0.0, 0.1094, 0.0061], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, -0.5835, 0.0466]. Recommendation = [0.0, 0.3856, 0.1277], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, 0.0738, -0.2972]. Recommendation = [0.0, 0.3856, 0.1277], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, 0.2716, -0.2318]. Recommendation = [0.0, 0.3856, 0.1277], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, 0.4522, 0.0937]. Recommendation = [0.0, 0.3856, 0.1277], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, 0.3767, 0.3725]. Recommendation = [0.0, 0.3856, 0.1277], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, 0.0880, 0.4416]. Recommendation = [0.0, 0.3856, 0.1277], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, -0.4186, -0.2812]. Recommendation = [0.0, 0.3856, 0.1277], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, 0.4698, -0.1435]. Recommendation = [0.0, 0.3856, 0.1277], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, -0.3643, 0.4979]. Recommendation = [0.0, 0.3856, 0.1277], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, 0.5652, 0.2653]. Recommendation = [0.0, 0.3856, 0.1277], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, 0.5916, 0.3177]. Recommendation = [0.0, 0.3856, 0.1277], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, 0.4059, 0.4236]. Recommendation = [0.0, 0.3856, 0.1277], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, -0.0354, 0.2226]. Recommendation = [0.0, 0.3856, 0.1277], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, 0.1294, 0.3611]. Recommendation = [0.0, 0.3856, 0.1277], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, 0.6450, 0.3400]. Recommendation = [0.0, 0.3856, 0.1277], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, 0.5225, 0.5655]. Recommendation = [0.0, 0.3856, 0.1277], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, 0.5365, -0.0849]. Recommendation = [0.0, 0.3856, 0.1277], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, -0.1544, -0.4386]. Recommendation = [0.0, 0.3856, 0.1277], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, 0.1407, -0.3355]. Recommendation = [0.0, 0.3856, 0.1277], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, 0.3143, 0.7697]. Recommendation = [0.0, 0.3856, 0.1277], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, 0.6972, 0.0706]. Recommendation = [0.0, 0.3856, 0.1277], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.6473, 1.0815] = 409.6928, sampling [1.0, -0.7879, 0.4545]. Recommendation = [0.0, 0.3856, 0.1277], Current Cost = 5045.00, Rho = 1.000
