(iter 10) [0.0, -0.3939, 0.5746] = 436.7682, sampling [1.0, 0.1898, 0.4721]. Recommendation = [0.0, -0.3939, 0.5746], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.3939, 0.5746] = 436.7682, sampling [1.0, 0.0896, 0.0323]. Recommendation = [0.0, -0.3939, 0.5746], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.3939, 0.5746] = 436.7682, sampling [1.0, -0.0035, 0.3242]. Recommendation = [0.0, 0.0896, 0.0323], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.3939, 0.5746] = 436.7682, sampling [1.0, 0.5265, -0.0205]. Recommendation = [0.0, 0.0896, 0.0323], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.3939, 0.5746] = 436.7682, sampling [1.0, 0.1745, 0.7958]. Recommendation = [0.0, 0.0896, 0.0323], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.3939, 0.5746] = 436.7682, sampling [1.0, 0.2721, 0.2283]. Recommendation = [0.0, 0.0896, 0.0323], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.3939, 0.5746] = 436.7682, sampling [1.0, 0.3406, -0.1390]. Recommendation = [0.0, 0.0896, 0.0323], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.3939, 0.5746] = 436.7682, sampling [1.0, -0.1938, 0.9564]. Recommendation = [0.0, 0.0896, 0.0323], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.3939, 0.5746] = 436.7682, sampling [1.0, -0.2004, 0.5202]. Recommendation = [0.0, 0.0896, 0.0323], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.3939, 0.5746] = 436.7682, sampling [1.0, 0.4821, 0.5410]. Recommendation = [0.0, 0.0896, 0.0323], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.3939, 0.5746] = 436.7682, sampling [1.0, 0.5599, 0.2753]. Recommendation = [0.0, 0.0896, 0.0323], Current Cost = 5015.00, Rho = 1.000
