(iter 10) [0.0, -0.6253, -0.4288] = 386.4501, sampling [1.0, -0.5734, 0.0418]. Recommendation = [0.0, -0.6253, -0.4288], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.6253, -0.4288] = 386.4501, sampling [1.0, -0.1510, 0.1175]. Recommendation = [0.0, -0.5734, 0.0418], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.6253, -0.4288] = 386.4501, sampling [1.0, -0.2851, -0.1615]. Recommendation = [0.0, -0.1510, 0.1175], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.6253, -0.4288] = 386.4501, sampling [1.0, -0.4373, 0.4660]. Recommendation = [0.0, -0.1510, 0.1175], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.6253, -0.4288] = 386.4501, sampling [1.0, -0.4589, 0.2153]. Recommendation = [0.0, -0.1510, 0.1175], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.6253, -0.4288] = 386.4501, sampling [1.0, -0.1317, 0.4496]. Recommendation = [0.0, -0.1510, 0.1175], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.6253, -0.4288] = 386.4501, sampling [1.0, 0.1850, 0.0873]. Recommendation = [0.0, -0.3157, 0.3316], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.6253, -0.4288] = 386.4501, sampling [1.0, 0.1149, 0.7031]. Recommendation = [0.0, -0.3157, 0.3316], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.6253, -0.4288] = 386.4501, sampling [1.0, 0.3820, 0.4077]. Recommendation = [0.0, -0.3157, 0.3316], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.6253, -0.4288] = 386.4501, sampling [1.0, 0.0989, -0.2367]. Recommendation = [0.0, -0.0199, 0.1955], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.6253, -0.4288] = 386.4501, sampling [1.0, 0.4619, 0.0890]. Recommendation = [0.0, 0.0886, 0.0389], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.6253, -0.4288] = 386.4501, sampling [1.0, -0.2547, 0.8889]. Recommendation = [0.0, 0.2875, 0.2483], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.6253, -0.4288] = 386.4501, sampling [1.0, 0.2875, 0.2483]. Recommendation = [0.0, 0.2875, 0.2483], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.6253, -0.4288] = 386.4501, sampling [1.0, -0.8305, 0.2900]. Recommendation = [0.0, 0.0886, 0.0389], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.6253, -0.4288] = 386.4501, sampling [1.0, -0.6995, 0.6353]. Recommendation = [0.0, 0.0886, 0.0389], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.6253, -0.4288] = 386.4501, sampling [1.0, -0.6000, 0.3642]. Recommendation = [0.0, 0.0886, 0.0389], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.6253, -0.4288] = 386.4501, sampling [1.0, -0.0199, 0.1955]. Recommendation = [0.0, 0.0886, 0.0389], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.6253, -0.4288] = 386.4501, sampling [1.0, -0.1183, -0.1356]. Recommendation = [0.0, 0.0886, 0.0389], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.6253, -0.4288] = 386.4501, sampling [1.0, 0.3624, -0.0814]. Recommendation = [0.0, 0.0886, 0.0389], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.6253, -0.4288] = 386.4501, sampling [1.0, -0.8885, -0.0228]. Recommendation = [0.0, 0.1812, -0.0102], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.6253, -0.4288] = 386.4501, sampling [1.0, -0.5376, -0.1954]. Recommendation = [0.0, 0.1812, -0.0102], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.6253, -0.4288] = 386.4501, sampling [1.0, 0.6795, 0.6081]. Recommendation = [0.0, 0.3320, 0.0050], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.6253, -0.4288] = 386.4501, sampling [1.0, 0.4079, 0.8527]. Recommendation = [0.0, 0.1812, -0.0102], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.6253, -0.4288] = 386.4501, sampling [1.0, 0.8261, 0.0761]. Recommendation = [0.0, 0.1812, -0.0102], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.6253, -0.4288] = 386.4501, sampling [1.0, 0.5493, 0.4235]. Recommendation = [0.0, 0.1812, -0.0102], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.6253, -0.4288] = 386.4501, sampling [1.0, 0.4761, 0.6161]. Recommendation = [0.0, 0.1812, -0.0102], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.6253, -0.4288] = 386.4501, sampling [1.0, -0.3157, 0.3316]. Recommendation = [0.0, 0.1812, -0.0102], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.6253, -0.4288] = 386.4501, sampling [1.0, 0.9598, 0.4742]. Recommendation = [0.0, 0.1812, -0.0102], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.6253, -0.4288] = 386.4501, sampling [1.0, 0.8030, 0.9176]. Recommendation = [0.0, 0.1812, -0.0102], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.6253, -0.4288] = 386.4501, sampling [1.0, 0.6585, 0.8174]. Recommendation = [0.0, 0.1812, -0.0102], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.6253, -0.4288] = 386.4501, sampling [1.0, 0.8425, 0.6036]. Recommendation = [0.0, 0.1812, -0.0102], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.6253, -0.4288] = 386.4501, sampling [1.0, -0.0797, -0.5241]. Recommendation = [0.0, 0.1812, -0.0102], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.6253, -0.4288] = 386.4501, sampling [1.0, 0.2778, -0.4715]. Recommendation = [0.0, 0.3868, 0.0988], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.6253, -0.4288] = 386.4501, sampling [1.0, 0.7199, -0.1081]. Recommendation = [0.0, 0.1812, -0.0102], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.6253, -0.4288] = 386.4501, sampling [1.0, 0.5764, 0.1069]. Recommendation = [0.0, 0.1812, -0.0102], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.6253, -0.4288] = 386.4501, sampling [1.0, 0.0246, -0.3601]. Recommendation = [0.0, 0.1812, -0.0102], Current Cost = 5040.00, Rho = 1.000
