(iter 10) [0.0, 0.4761, -0.0936] = 445.7672, sampling [1.0, -0.0881, 0.4364]. Recommendation = [0.0, 0.4761, -0.0936], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.4761, -0.0936] = 445.7672, sampling [1.0, -0.5095, 0.7511]. Recommendation = [0.0, 0.4761, -0.0936], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.4761, -0.0936] = 445.7672, sampling [1.0, 0.3125, 0.4163]. Recommendation = [0.0, 0.4761, -0.0936], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.4761, -0.0936] = 445.7672, sampling [1.0, -0.0471, 0.8544]. Recommendation = [0.0, 0.4761, -0.0936], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.4761, -0.0936] = 445.7672, sampling [1.0, 0.1428, 0.0959]. Recommendation = [0.0, 0.4761, -0.0936], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.4761, -0.0936] = 445.7672, sampling [1.0, -0.5028, 0.3976]. Recommendation = [0.0, 0.2543, 0.3380], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.4761, -0.0936] = 445.7672, sampling [1.0, -0.7243, 0.9987]. Recommendation = [0.0, 0.2543, 0.3380], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.4761, -0.0936] = 445.7672, sampling [1.0, -0.2114, 0.1447]. Recommendation = [0.0, 0.2543, 0.3380], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.4761, -0.0936] = 445.7672, sampling [1.0, -0.8461, 0.5077]. Recommendation = [0.0, 0.0473, 0.3243], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.4761, -0.0936] = 445.7672, sampling [1.0, -0.3511, 0.5256]. Recommendation = [0.0, 0.0473, 0.3243], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.4761, -0.0936] = 445.7672, sampling [1.0, 0.3327, 0.1086]. Recommendation = [0.0, 0.0473, 0.3243], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.4761, -0.0936] = 445.7672, sampling [1.0, -0.6983, 0.7804]. Recommendation = [0.0, 0.0473, 0.3243], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.4761, -0.0936] = 445.7672, sampling [1.0, 0.0473, 0.3243]. Recommendation = [0.0, 0.0473, 0.3243], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.4761, -0.0936] = 445.7672, sampling [1.0, 0.2733, 0.7638]. Recommendation = [0.0, 0.3327, 0.1086], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.4761, -0.0936] = 445.7672, sampling [1.0, 0.0761, 0.5723]. Recommendation = [0.0, 0.3327, 0.1086], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.4761, -0.0936] = 445.7672, sampling [1.0, -0.3585, 1.2471]. Recommendation = [0.0, 0.3327, 0.1086], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.4761, -0.0936] = 445.7672, sampling [1.0, 0.5119, 0.2431]. Recommendation = [0.0, 0.3327, 0.1086], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.4761, -0.0936] = 445.7672, sampling [1.0, -0.5510, 0.1339]. Recommendation = [0.0, 0.2543, 0.3380], Current Cost = 5022.00, Rho = 1.000
