(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, 0.4024, 0.1890]. Recommendation = [0.0, 0.0357, -0.0073], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, 0.4694, 0.7223]. Recommendation = [0.0, 0.4024, 0.1890], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, 0.4185, -0.1968]. Recommendation = [0.0, 0.4024, 0.1890], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, 1.0839, 0.9875]. Recommendation = [0.0, 0.2359, 0.0050], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, 0.6802, 0.3395]. Recommendation = [0.0, 0.2359, 0.0050], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, 0.9055, 0.7964]. Recommendation = [0.0, 0.2359, 0.0050], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, 0.7587, 0.0396]. Recommendation = [0.0, 0.2359, 0.0050], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, 0.7269, 1.1441]. Recommendation = [0.0, 0.2359, 0.0050], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, 1.3727, 0.7701]. Recommendation = [0.0, 0.2359, 0.0050], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, 0.6676, 0.5795]. Recommendation = [0.0, 0.2359, 0.0050], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, 0.2359, 0.0050]. Recommendation = [0.0, 0.2359, 0.0050], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, 0.1859, 0.3098]. Recommendation = [0.0, 0.9055, 0.7964], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, 0.5175, 0.3687]. Recommendation = [0.0, 0.9055, 0.7964], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, 1.1979, 1.2787]. Recommendation = [0.0, 0.9055, 0.7964], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, 0.9912, 1.1395]. Recommendation = [0.0, 0.9055, 0.7964], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, 0.3738, 0.0250]. Recommendation = [0.0, 0.9055, 0.7964], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, 0.9153, 1.3840]. Recommendation = [0.0, 0.9055, 0.7964], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, 0.7121, 0.7104]. Recommendation = [0.0, 0.9055, 0.7964], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, 0.2986, 0.4976]. Recommendation = [0.0, 0.9055, 0.7964], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, 0.0777, -0.1907]. Recommendation = [0.0, 0.9055, 0.7964], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, 0.2776, -0.5640]. Recommendation = [0.0, 0.9055, 0.7964], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, 0.9209, 0.6424]. Recommendation = [0.0, 0.9055, 0.7964], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, 1.2046, 1.4394]. Recommendation = [0.0, 0.9055, 0.7964], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, 0.0163, 0.1667]. Recommendation = [0.0, 1.2046, 1.4394], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, 0.7042, -0.2941]. Recommendation = [0.0, 1.2046, 1.4394], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, 0.4905, 0.5392]. Recommendation = [0.0, 1.2046, 1.4394], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, 0.6309, 0.0534]. Recommendation = [0.0, 1.2046, 1.4394], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, 1.0145, 0.8626]. Recommendation = [0.0, 1.2046, 1.4394], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, 0.1215, 0.8353]. Recommendation = [0.0, 1.2046, 1.4394], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, 1.3356, 1.1523]. Recommendation = [0.0, 1.2046, 1.4394], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, 1.2239, 1.6854]. Recommendation = [0.0, 1.2046, 1.4394], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, 1.2948, 1.5456]. Recommendation = [0.0, 1.2046, 1.4394], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, 0.9737, 1.7267]. Recommendation = [0.0, 1.2046, 1.4394], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, -0.0452, -0.2839]. Recommendation = [0.0, 1.2046, 1.4394], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, -0.1507, -0.0446]. Recommendation = [0.0, 1.2046, 1.4394], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, -0.0220, -0.1625]. Recommendation = [0.0, 1.2046, 1.4394], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, -0.1608, 0.1113]. Recommendation = [0.0, 1.2046, 1.4394], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, 0.5067, 0.9963]. Recommendation = [0.0, 1.2046, 1.4394], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, 0.1149, 0.4957]. Recommendation = [0.0, 1.2046, 1.4394], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, -0.0843, -0.5173]. Recommendation = [0.0, 1.2046, 1.4394], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, 0.0523, 0.2573]. Recommendation = [0.0, 1.2046, 1.4394], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.0357, -0.0073] = 455.3627, sampling [1.0, 0.8619, 0.4152]. Recommendation = [0.0, 1.2046, 1.4394], Current Cost = 5046.00, Rho = 1.000
