(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, -0.7409, 1.1942]. Recommendation = [0.0, -1.1532, 1.3305], Current Cost = 5005.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, -0.8474, 1.6209]. Recommendation = [0.0, -1.1532, 1.3305], Current Cost = 5006.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, -0.9414, 1.3276]. Recommendation = [0.0, -1.1532, 1.3305], Current Cost = 5007.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, -0.4488, 1.4581]. Recommendation = [0.0, -1.1532, 1.3305], Current Cost = 5008.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, -1.0497, 1.1604]. Recommendation = [0.0, -1.1532, 1.3305], Current Cost = 5009.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, -0.8996, 0.9301]. Recommendation = [0.0, -1.0497, 1.1604], Current Cost = 5010.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, -0.7249, 0.8233]. Recommendation = [0.0, -0.8996, 0.9301], Current Cost = 5011.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, -0.4782, 1.0336]. Recommendation = [0.0, -0.8996, 0.9301], Current Cost = 5012.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, -1.0705, 0.9677]. Recommendation = [0.0, -0.8996, 0.9301], Current Cost = 5013.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, -0.3153, 0.5116]. Recommendation = [0.0, -0.8996, 0.9301], Current Cost = 5014.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, -0.6400, 0.5368]. Recommendation = [0.0, -0.3153, 0.5116], Current Cost = 5015.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, 0.0233, 0.3745]. Recommendation = [0.0, -0.6400, 0.5368], Current Cost = 5016.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, -0.0285, 0.6205]. Recommendation = [0.0, -0.6400, 0.5368], Current Cost = 5017.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, -0.1840, 0.2671]. Recommendation = [0.0, -0.6400, 0.5368], Current Cost = 5018.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, 0.1397, -0.0193]. Recommendation = [0.0, -0.1671, 0.3266], Current Cost = 5019.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, 0.2854, 0.1734]. Recommendation = [0.0, 0.1397, -0.0193], Current Cost = 5020.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, 0.0686, 0.1577]. Recommendation = [0.0, 0.1397, -0.0193], Current Cost = 5021.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, 0.5750, -0.1533]. Recommendation = [0.0, 0.1397, -0.0193], Current Cost = 5022.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, 0.4597, 0.3583]. Recommendation = [0.0, 0.1397, -0.0193], Current Cost = 5023.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, 0.3511, 0.6114]. Recommendation = [0.0, 0.1397, -0.0193], Current Cost = 5024.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, 0.4729, -0.3996]. Recommendation = [0.0, 0.1397, -0.0193], Current Cost = 5025.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, -0.0819, -0.0859]. Recommendation = [0.0, 0.1397, -0.0193], Current Cost = 5026.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, 0.0825, -0.3499]. Recommendation = [0.0, -0.0819, -0.0859], Current Cost = 5027.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, 0.1263, -0.1395]. Recommendation = [0.0, 0.1263, -0.1395], Current Cost = 5028.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, -0.4379, 0.3314]. Recommendation = [0.0, -0.0819, -0.0859], Current Cost = 5029.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, -0.2453, -0.0735]. Recommendation = [0.0, -0.0819, -0.0859], Current Cost = 5030.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, -0.5586, 0.1238]. Recommendation = [0.0, -0.2453, -0.0735], Current Cost = 5031.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, -0.6998, 0.3425]. Recommendation = [0.0, -0.2453, -0.0735], Current Cost = 5032.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, -0.8715, 0.5477]. Recommendation = [0.0, -0.5279, 0.2299], Current Cost = 5033.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, -0.5279, 0.2299]. Recommendation = [0.0, -0.5279, 0.2299], Current Cost = 5034.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, -0.4175, -0.0595]. Recommendation = [0.0, -0.2453, -0.0735], Current Cost = 5035.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, -0.1410, -0.2339]. Recommendation = [0.0, -0.4175, -0.0595], Current Cost = 5036.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, -0.0139, 0.1139]. Recommendation = [0.0, -0.4175, -0.0595], Current Cost = 5037.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, 0.7281, 0.3117]. Recommendation = [0.0, -0.4175, -0.0595], Current Cost = 5038.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, 0.3521, 0.1313]. Recommendation = [0.0, -0.4175, -0.0595], Current Cost = 5039.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, 0.7251, 0.5577]. Recommendation = [0.0, -0.4175, -0.0595], Current Cost = 5040.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, 0.6532, 0.3953]. Recommendation = [0.0, -0.4175, -0.0595], Current Cost = 5041.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, 0.5960, 0.8902]. Recommendation = [0.0, -0.4175, -0.0595], Current Cost = 5042.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, 0.5044, 0.7001]. Recommendation = [0.0, -0.4175, -0.0595], Current Cost = 5043.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, 0.2793, 0.9433]. Recommendation = [0.0, -0.4175, -0.0595], Current Cost = 5044.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, 0.2598, -0.4854]. Recommendation = [0.0, -0.4175, -0.0595], Current Cost = 5045.00, Rho = 0.416
(iter 10) [0.0, -1.1532, 1.3305] = 451.6635, sampling [1.0, -0.7648, 0.6850]. Recommendation = [0.0, -0.4175, -0.0595], Current Cost = 5046.00, Rho = 0.416
