(iter 10) [0.0, -0.6734, -0.3409] = 390.3953, sampling [1.0, -0.8425, -0.2469]. Recommendation = [0.0, -0.6734, -0.3409], Current Cost = 5005.00, Rho = 0.176
(iter 10) [0.0, -0.6734, -0.3409] = 390.3953, sampling [1.0, -0.6688, -0.2103]. Recommendation = [0.0, -0.6734, -0.3409], Current Cost = 5006.00, Rho = 0.176
(iter 10) [0.0, -0.6734, -0.3409] = 390.3953, sampling [1.0, -0.6267, -0.3047]. Recommendation = [0.0, -0.6688, -0.2103], Current Cost = 5007.00, Rho = 0.176
(iter 10) [0.0, -0.6734, -0.3409] = 390.3953, sampling [1.0, -0.7007, -0.0721]. Recommendation = [0.0, -0.6267, -0.3047], Current Cost = 5008.00, Rho = 0.176
(iter 10) [0.0, -0.6734, -0.3409] = 390.3953, sampling [1.0, -0.5440, -0.2391]. Recommendation = [0.0, -0.6267, -0.3047], Current Cost = 5009.00, Rho = 0.176
(iter 10) [0.0, -0.6734, -0.3409] = 390.3953, sampling [1.0, -0.7742, -0.1504]. Recommendation = [0.0, -0.5440, -0.2391], Current Cost = 5010.00, Rho = 0.176
(iter 10) [0.0, -0.6734, -0.3409] = 390.3953, sampling [1.0, -0.8254, 0.0873]. Recommendation = [0.0, -0.5440, -0.2391], Current Cost = 5011.00, Rho = 0.176
(iter 10) [0.0, -0.6734, -0.3409] = 390.3953, sampling [1.0, -0.6835, -0.4230]. Recommendation = [0.0, -0.5440, -0.2391], Current Cost = 5012.00, Rho = 0.176
(iter 10) [0.0, -0.6734, -0.3409] = 390.3953, sampling [1.0, -0.7492, 0.3999]. Recommendation = [0.0, -0.5440, -0.2391], Current Cost = 5013.00, Rho = 0.176
(iter 10) [0.0, -0.6734, -0.3409] = 390.3953, sampling [1.0, -0.4904, 0.5135]. Recommendation = [0.0, -0.5440, -0.2391], Current Cost = 5014.00, Rho = 0.176
(iter 10) [0.0, -0.6734, -0.3409] = 390.3953, sampling [1.0, -0.6352, 0.6039]. Recommendation = [0.0, -0.5440, -0.2391], Current Cost = 5015.00, Rho = 0.176
(iter 10) [0.0, -0.6734, -0.3409] = 390.3953, sampling [1.0, -0.2559, 0.1529]. Recommendation = [0.0, -0.5440, -0.2391], Current Cost = 5016.00, Rho = 0.176
(iter 10) [0.0, -0.6734, -0.3409] = 390.3953, sampling [1.0, -0.3526, -0.2191]. Recommendation = [0.0, -0.5440, -0.2391], Current Cost = 5017.00, Rho = 0.176
(iter 10) [0.0, -0.6734, -0.3409] = 390.3953, sampling [1.0, -0.3215, 0.6553]. Recommendation = [0.0, -0.5440, -0.2391], Current Cost = 5018.00, Rho = 0.176
(iter 10) [0.0, -0.6734, -0.3409] = 390.3953, sampling [1.0, -0.8087, 0.5831]. Recommendation = [0.0, -0.5440, -0.2391], Current Cost = 5019.00, Rho = 0.176
(iter 10) [0.0, -0.6734, -0.3409] = 390.3953, sampling [1.0, -0.9718, 0.2974]. Recommendation = [0.0, -0.5440, -0.2391], Current Cost = 5020.00, Rho = 0.176
(iter 10) [0.0, -0.6734, -0.3409] = 390.3953, sampling [1.0, -0.5977, 0.7737]. Recommendation = [0.0, -0.5440, -0.2391], Current Cost = 5021.00, Rho = 0.176
(iter 10) [0.0, -0.6734, -0.3409] = 390.3953, sampling [1.0, -0.9585, -0.0829]. Recommendation = [0.0, -0.5440, -0.2391], Current Cost = 5022.00, Rho = 0.176
(iter 10) [0.0, -0.6734, -0.3409] = 390.3953, sampling [1.0, -0.7397, 0.6571]. Recommendation = [0.0, -0.5440, -0.2391], Current Cost = 5023.00, Rho = 0.176
