(iter 5) [0.0, -0.2883, 0.8824] = 390.7597, sampling [0.0, -0.7991, 1.0323]. Recommendation = [0.0, -0.2883, 0.8824], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.7991, 1.0323] = 437.5525, sampling [0.0, -0.8042, 0.6970]. Recommendation = [0.0, -0.7991, 1.0323], Current Cost = 6000.00, Rho = -1.230
(iter 6) [0.0, -0.8042, 0.6970] = 452.7918, sampling [0.0, -0.6357, 0.8644]. Recommendation = [0.0, -0.8042, 0.6970], Current Cost = 7000.00, Rho = -1.230
(iter 6) [0.0, -0.8042, 0.6970] = 452.7918, sampling [0.0, -0.9432, 0.8229]. Recommendation = [0.0, -0.8042, 0.6970], Current Cost = 8000.00, Rho = -1.230
(iter 6) [0.0, -0.8042, 0.6970] = 452.7918, sampling [0.0, -1.1055, 1.0180]. Recommendation = [0.0, -0.8042, 0.6970], Current Cost = 9000.00, Rho = -1.230
(iter 6) [0.0, -0.8042, 0.6970] = 452.7918, sampling [0.0, -1.1233, 0.5850]. Recommendation = [0.0, -0.8042, 0.6970], Current Cost = 10000.00, Rho = -1.230
(iter 6) [0.0, -0.8042, 0.6970] = 452.7918, sampling [0.0, -0.5319, 0.6199]. Recommendation = [0.0, -0.8042, 0.6970], Current Cost = 11000.00, Rho = -1.230
(iter 6) [0.0, -0.8042, 0.6970] = 452.7918, sampling [0.0, -0.7732, 0.5294]. Recommendation = [0.0, -0.8042, 0.6970], Current Cost = 12000.00, Rho = -1.230
(iter 6) [0.0, -0.8042, 0.6970] = 452.7918, sampling [0.0, -0.5624, 0.3427]. Recommendation = [0.0, -0.8042, 0.6970], Current Cost = 13000.00, Rho = -1.230
(iter 13) [0.0, -0.5624, 0.3427] = 453.7892, sampling [0.0, -0.8549, 0.3940]. Recommendation = [0.0, -0.5624, 0.3427], Current Cost = 14000.00, Rho = -1.230
(iter 13) [0.0, -0.5624, 0.3427] = 453.7892, sampling [0.0, -0.6659, 0.2067]. Recommendation = [0.0, -0.5624, 0.3427], Current Cost = 15000.00, Rho = -1.230
(iter 13) [0.0, -0.5624, 0.3427] = 453.7892, sampling [0.0, -0.4205, 0.4217]. Recommendation = [0.0, -0.5624, 0.3427], Current Cost = 16000.00, Rho = -1.230
(iter 13) [0.0, -0.5624, 0.3427] = 453.7892, sampling [0.0, -0.9019, 0.9126]. Recommendation = [0.0, -0.5624, 0.3427], Current Cost = 17000.00, Rho = -1.230
(iter 13) [0.0, -0.5624, 0.3427] = 453.7892, sampling [0.0, -0.8942, 0.0649]. Recommendation = [0.0, -0.5624, 0.3427], Current Cost = 18000.00, Rho = -1.230
(iter 13) [0.0, -0.5624, 0.3427] = 453.7892, sampling [0.0, -0.9790, 1.3688]. Recommendation = [0.0, -0.5624, 0.3427], Current Cost = 19000.00, Rho = -1.230
(iter 13) [0.0, -0.5624, 0.3427] = 453.7892, sampling [0.0, -1.1128, 1.2380]. Recommendation = [0.0, -0.5624, 0.3427], Current Cost = 20000.00, Rho = -1.230
(iter 13) [0.0, -0.5624, 0.3427] = 453.7892, sampling [0.0, -0.9308, 1.0565]. Recommendation = [0.0, -0.5624, 0.3427], Current Cost = 21000.00, Rho = -1.230
(iter 13) [0.0, -0.5624, 0.3427] = 453.7892, sampling [0.0, -0.7185, 1.1842]. Recommendation = [0.0, -0.5624, 0.3427], Current Cost = 22000.00, Rho = -1.230
(iter 13) [0.0, -0.5624, 0.3427] = 453.7892, sampling [0.0, -1.2987, 0.9692]. Recommendation = [0.0, -0.5624, 0.3427], Current Cost = 23000.00, Rho = -1.230
(iter 13) [0.0, -0.5624, 0.3427] = 453.7892, sampling [0.0, -0.7529, 0.8030]. Recommendation = [0.0, -0.5624, 0.3427], Current Cost = 24000.00, Rho = -1.230
(iter 13) [0.0, -0.5624, 0.3427] = 453.7892, sampling [0.0, -0.3086, 0.2677]. Recommendation = [0.0, -0.5624, 0.3427], Current Cost = 25000.00, Rho = -1.230
(iter 13) [0.0, -0.5624, 0.3427] = 453.7892, sampling [0.0, -0.5231, -0.1557]. Recommendation = [0.0, -0.5624, 0.3427], Current Cost = 26000.00, Rho = -1.230
(iter 13) [0.0, -0.5624, 0.3427] = 453.7892, sampling [0.0, -0.6156, -0.0136]. Recommendation = [0.0, -0.5440, 0.2488], Current Cost = 27000.00, Rho = -1.230
(iter 13) [0.0, -0.5624, 0.3427] = 453.7892, sampling [0.0, -0.1751, -0.0825]. Recommendation = [0.0, -0.5440, 0.2488], Current Cost = 28000.00, Rho = -1.230
(iter 13) [0.0, -0.5624, 0.3427] = 453.7892, sampling [0.0, -0.1390, 0.1906]. Recommendation = [0.0, -0.5440, 0.2488], Current Cost = 29000.00, Rho = -1.230
(iter 13) [0.0, -0.5624, 0.3427] = 453.7892, sampling [0.0, -0.2311, 0.4547]. Recommendation = [0.0, -0.5440, 0.2488], Current Cost = 30000.00, Rho = -1.230
(iter 13) [0.0, -0.5624, 0.3427] = 453.7892, sampling [0.0, -0.3266, -0.2682]. Recommendation = [0.0, -0.5440, 0.2488], Current Cost = 31000.00, Rho = -1.230
(iter 13) [0.0, -0.5624, 0.3427] = 453.7892, sampling [0.0, -0.5440, 0.2488]. Recommendation = [0.0, -0.5440, 0.2488], Current Cost = 32000.00, Rho = -1.230
(iter 13) [0.0, -0.5624, 0.3427] = 453.7892, sampling [0.0, -0.0443, -0.2167]. Recommendation = [0.0, -0.5624, 0.3427], Current Cost = 33000.00, Rho = -1.230
(iter 13) [0.0, -0.5624, 0.3427] = 453.7892, sampling [0.0, -0.1304, -0.3961]. Recommendation = [0.0, -0.5624, 0.3427], Current Cost = 34000.00, Rho = -1.230
(iter 13) [0.0, -0.5624, 0.3427] = 453.7892, sampling [0.0, 0.0340, 0.1838]. Recommendation = [0.0, -0.5624, 0.3427], Current Cost = 35000.00, Rho = -1.230
(iter 13) [0.0, -0.5624, 0.3427] = 453.7892, sampling [0.0, 0.1659, -0.1102]. Recommendation = [0.0, -0.5624, 0.3427], Current Cost = 36000.00, Rho = -1.230
(iter 13) [0.0, -0.5624, 0.3427] = 453.7892, sampling [0.0, 0.1390, -0.3871]. Recommendation = [0.0, -0.5624, 0.3427], Current Cost = 37000.00, Rho = -1.230
(iter 13) [0.0, -0.5624, 0.3427] = 453.7892, sampling [0.0, 0.0002, 0.3198]. Recommendation = [0.0, -0.5624, 0.3427], Current Cost = 38000.00, Rho = -1.230
(iter 13) [0.0, -0.5624, 0.3427] = 453.7892, sampling [0.0, -0.0700, -0.5783]. Recommendation = [0.0, -0.5624, 0.3427], Current Cost = 39000.00, Rho = -1.230
(iter 13) [0.0, -0.5624, 0.3427] = 453.7892, sampling [0.0, -0.9523, 0.4968]. Recommendation = [0.0, -0.5624, 0.3427], Current Cost = 40000.00, Rho = -1.230
(iter 13) [0.0, -0.5624, 0.3427] = 453.7892, sampling [0.0, 0.2622, 0.0801]. Recommendation = [0.0, -0.5624, 0.3427], Current Cost = 41000.00, Rho = -1.230
(iter 41) [0.0, 0.2622, 0.0801] = 455.7426, sampling [0.0, 0.2315, 0.3099]. Recommendation = [0.0, 0.2622, 0.0801], Current Cost = 42000.00, Rho = -1.230
