(iter 10) [0.0, -0.3438, 0.9447] = 386.1736, sampling [1.0, 0.0193, 0.3528]. Recommendation = [0.0, -0.3438, 0.9447], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.3438, 0.9447] = 386.1736, sampling [1.0, -0.5389, 0.4454]. Recommendation = [0.0, 0.0193, 0.3528], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.3438, 0.9447] = 386.1736, sampling [1.0, -0.3266, -0.0007]. Recommendation = [0.0, -0.5389, 0.4454], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.3438, 0.9447] = 386.1736, sampling [1.0, -1.1721, 0.7080]. Recommendation = [0.0, -0.2100, 0.2147], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.3438, 0.9447] = 386.1736, sampling [1.0, -0.8903, 1.0356]. Recommendation = [0.0, -0.2100, 0.2147], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.3438, 0.9447] = 386.1736, sampling [1.0, 0.3138, 0.0721]. Recommendation = [0.0, -0.2990, 0.1011], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.3438, 0.9447] = 386.1736, sampling [1.0, -0.8329, 0.6147]. Recommendation = [0.0, -0.2100, 0.2147], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.3438, 0.9447] = 386.1736, sampling [1.0, -0.8982, 0.2301]. Recommendation = [0.0, -0.2100, 0.2147], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.3438, 0.9447] = 386.1736, sampling [1.0, 0.4419, 0.4354]. Recommendation = [0.0, -0.2100, 0.2147], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.3438, 0.9447] = 386.1736, sampling [1.0, 0.0670, 0.6501]. Recommendation = [0.0, -0.2990, 0.1011], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.3438, 0.9447] = 386.1736, sampling [1.0, -0.2100, 0.2147]. Recommendation = [0.0, -0.2990, 0.1011], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.3438, 0.9447] = 386.1736, sampling [1.0, 0.0957, -0.2861]. Recommendation = [0.0, 0.3138, 0.0721], Current Cost = 5016.00, Rho = 1.000
