(iter 5) [0.0, 0.9374, 0.6080] = 448.9717, sampling [0.0, 0.2786, 0.9626]. Recommendation = [0.0, 0.9374, 0.6080], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.9374, 0.6080] = 448.9717, sampling [0.0, 0.7766, 1.1552]. Recommendation = [0.0, 0.9374, 0.6080], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 0.9374, 0.6080] = 448.9717, sampling [0.0, 0.6228, 0.6895]. Recommendation = [0.0, 0.9374, 0.6080], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, 0.9374, 0.6080] = 448.9717, sampling [0.0, 0.0572, 1.6424]. Recommendation = [0.0, 0.8600, 0.6781], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, 0.9374, 0.6080] = 448.9717, sampling [0.0, 0.7363, 0.8531]. Recommendation = [0.0, 0.8600, 0.6781], Current Cost = 9000.00, Rho = -1.230
(iter 5) [0.0, 0.9374, 0.6080] = 448.9717, sampling [0.0, 0.0795, 0.3053]. Recommendation = [0.0, 0.8600, 0.6781], Current Cost = 10000.00, Rho = -1.230
(iter 5) [0.0, 0.9374, 0.6080] = 448.9717, sampling [0.0, -0.1877, 0.6032]. Recommendation = [0.0, 0.8600, 0.6781], Current Cost = 11000.00, Rho = -1.230
(iter 5) [0.0, 0.9374, 0.6080] = 448.9717, sampling [0.0, 0.3190, 0.6343]. Recommendation = [0.0, 0.8600, 0.6781], Current Cost = 12000.00, Rho = -1.230
(iter 5) [0.0, 0.9374, 0.6080] = 448.9717, sampling [0.0, -0.2179, 0.0003]. Recommendation = [0.0, 0.8600, 0.6781], Current Cost = 13000.00, Rho = -1.230
(iter 13) [0.0, -0.2179, 0.0003] = 454.5937, sampling [0.0, 0.0921, -0.1936]. Recommendation = [0.0, -0.2179, 0.0003], Current Cost = 14000.00, Rho = -1.230
(iter 13) [0.0, -0.2179, 0.0003] = 454.5937, sampling [0.0, 0.2897, 0.1159]. Recommendation = [0.0, -0.2179, 0.0003], Current Cost = 15000.00, Rho = -1.230
(iter 15) [0.0, 0.2897, 0.1159] = 455.6931, sampling [0.0, -0.7033, 0.8220]. Recommendation = [0.0, 0.2167, 0.0994], Current Cost = 16000.00, Rho = -1.230
(iter 15) [0.0, 0.2897, 0.1159] = 455.6931, sampling [0.0, -0.3712, 0.2262]. Recommendation = [0.0, 0.2167, 0.0994], Current Cost = 17000.00, Rho = -1.230
(iter 15) [0.0, 0.2897, 0.1159] = 455.6931, sampling [0.0, -0.8190, 0.4852]. Recommendation = [0.0, -0.1576, 0.0900], Current Cost = 18000.00, Rho = -1.230
(iter 15) [0.0, 0.2897, 0.1159] = 455.6931, sampling [0.0, -0.4737, 0.8606]. Recommendation = [0.0, -0.1576, 0.0900], Current Cost = 19000.00, Rho = -1.230
(iter 15) [0.0, 0.2897, 0.1159] = 455.6931, sampling [0.0, 0.5516, 0.3815]. Recommendation = [0.0, -0.1576, 0.0900], Current Cost = 20000.00, Rho = -1.230
(iter 15) [0.0, 0.2897, 0.1159] = 455.6931, sampling [0.0, -1.1376, 0.7998]. Recommendation = [0.0, -0.1576, 0.0900], Current Cost = 21000.00, Rho = -1.230
(iter 15) [0.0, 0.2897, 0.1159] = 455.6931, sampling [0.0, -0.2329, -0.3806]. Recommendation = [0.0, -0.1576, 0.0900], Current Cost = 22000.00, Rho = -1.230
(iter 15) [0.0, 0.2897, 0.1159] = 455.6931, sampling [0.0, -0.6248, 0.0218]. Recommendation = [0.0, -0.1576, 0.0900], Current Cost = 23000.00, Rho = -1.230
(iter 15) [0.0, 0.2897, 0.1159] = 455.6931, sampling [0.0, -1.2542, 1.3278]. Recommendation = [0.0, 0.2499, 0.1414], Current Cost = 24000.00, Rho = -1.230
(iter 15) [0.0, 0.2897, 0.1159] = 455.6931, sampling [0.0, -0.9671, 0.9859]. Recommendation = [0.0, 0.2499, 0.1414], Current Cost = 25000.00, Rho = -1.230
(iter 15) [0.0, 0.2897, 0.1159] = 455.6931, sampling [0.0, -1.6509, 0.9596]. Recommendation = [0.0, 0.2499, 0.1414], Current Cost = 26000.00, Rho = -1.230
(iter 15) [0.0, 0.2897, 0.1159] = 455.6931, sampling [0.0, -0.1271, 0.3415]. Recommendation = [0.0, 0.2499, 0.1414], Current Cost = 27000.00, Rho = -1.230
(iter 15) [0.0, 0.2897, 0.1159] = 455.6931, sampling [0.0, 0.1058, -0.4984]. Recommendation = [0.0, 0.2499, 0.1414], Current Cost = 28000.00, Rho = -1.230
(iter 15) [0.0, 0.2897, 0.1159] = 455.6931, sampling [0.0, -0.8143, 1.1841]. Recommendation = [0.0, 0.2499, 0.1414], Current Cost = 29000.00, Rho = -1.230
(iter 15) [0.0, 0.2897, 0.1159] = 455.6931, sampling [0.0, -0.1176, -0.1337]. Recommendation = [0.0, 0.2499, 0.1414], Current Cost = 30000.00, Rho = -1.230
(iter 15) [0.0, 0.2897, 0.1159] = 455.6931, sampling [0.0, -1.1271, 1.7639]. Recommendation = [0.0, 0.2499, 0.1414], Current Cost = 31000.00, Rho = -1.230
(iter 15) [0.0, 0.2897, 0.1159] = 455.6931, sampling [0.0, -0.8651, 0.6672]. Recommendation = [0.0, 0.2499, 0.1414], Current Cost = 32000.00, Rho = -1.230
(iter 15) [0.0, 0.2897, 0.1159] = 455.6931, sampling [0.0, -1.6592, 1.9813]. Recommendation = [0.0, 0.2499, 0.1414], Current Cost = 33000.00, Rho = -1.230
(iter 15) [0.0, 0.2897, 0.1159] = 455.6931, sampling [0.0, -1.5382, 1.5776]. Recommendation = [0.0, 0.2499, 0.1414], Current Cost = 34000.00, Rho = -1.230
(iter 15) [0.0, 0.2897, 0.1159] = 455.6931, sampling [0.0, 0.3033, 0.2619]. Recommendation = [0.0, 0.2499, 0.1414], Current Cost = 35000.00, Rho = -1.230
(iter 15) [0.0, 0.2897, 0.1159] = 455.6931, sampling [0.0, -0.9326, 0.2698]. Recommendation = [0.0, 0.2499, 0.1414], Current Cost = 36000.00, Rho = -1.230
(iter 15) [0.0, 0.2897, 0.1159] = 455.6931, sampling [0.0, 0.7264, 0.5386]. Recommendation = [0.0, 0.2499, 0.1414], Current Cost = 37000.00, Rho = -1.230
(iter 37) [0.0, 0.7264, 0.5386] = 456.2130, sampling [0.0, -1.3601, 1.8660]. Recommendation = [0.0, 0.2499, 0.1414], Current Cost = 38000.00, Rho = -1.230
(iter 37) [0.0, 0.7264, 0.5386] = 456.2130, sampling [0.0, 0.1907, 0.0139]. Recommendation = [0.0, 0.2499, 0.1414], Current Cost = 39000.00, Rho = -1.230
(iter 37) [0.0, 0.7264, 0.5386] = 456.2130, sampling [0.0, -0.5142, -0.1622]. Recommendation = [0.0, 0.2167, 0.0994], Current Cost = 40000.00, Rho = -1.230
(iter 37) [0.0, 0.7264, 0.5386] = 456.2130, sampling [0.0, -0.0965, 0.9494]. Recommendation = [0.0, 0.2167, 0.0994], Current Cost = 41000.00, Rho = -1.230
(iter 37) [0.0, 0.7264, 0.5386] = 456.2130, sampling [0.0, -0.2992, 0.4596]. Recommendation = [0.0, 0.2167, 0.0994], Current Cost = 42000.00, Rho = -1.230
(iter 37) [0.0, 0.7264, 0.5386] = 456.2130, sampling [0.0, 0.1776, 0.4922]. Recommendation = [0.0, 0.2167, 0.0994], Current Cost = 43000.00, Rho = -1.230
