(iter 10) [0.0, -0.7872, 1.8142] = 310.4111, sampling [1.0, -0.5793, 1.7580]. Recommendation = [0.0, -0.7872, 1.8142], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.7872, 1.8142] = 310.4111, sampling [1.0, -0.1340, -1.0795]. Recommendation = [0.0, -0.7872, 1.8142], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.7872, 1.8142] = 310.4111, sampling [1.0, -0.1024, -1.1875]. Recommendation = [0.0, -0.1340, -1.0795], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.7872, 1.8142] = 310.4111, sampling [1.0, -0.3465, -0.9472]. Recommendation = [0.0, -0.1340, -1.0795], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.7872, 1.8142] = 310.4111, sampling [1.0, -0.2849, -0.6939]. Recommendation = [0.0, -0.3465, -0.9472], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.7872, 1.8142] = 310.4111, sampling [1.0, -0.1171, -0.6472]. Recommendation = [0.0, -0.2849, -0.6939], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.7872, 1.8142] = 310.4111, sampling [1.0, -0.1621, -0.4967]. Recommendation = [0.0, -0.1171, -0.6472], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.7872, 1.8142] = 310.4111, sampling [1.0, -0.3842, -0.4381]. Recommendation = [0.0, -0.1621, -0.4967], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.7872, 1.8142] = 310.4111, sampling [1.0, -0.2285, -0.1505]. Recommendation = [0.0, -0.1621, -0.4967], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.7872, 1.8142] = 310.4111, sampling [1.0, -0.4133, -0.0729]. Recommendation = [0.0, -0.2285, -0.1505], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.7872, 1.8142] = 310.4111, sampling [1.0, -0.5283, -0.2111]. Recommendation = [0.0, -0.2285, -0.1505], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.7872, 1.8142] = 310.4111, sampling [1.0, -0.3424, 0.0490]. Recommendation = [0.0, -0.2285, -0.1505], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.7872, 1.8142] = 310.4111, sampling [1.0, -0.1698, 0.0780]. Recommendation = [0.0, -0.3424, 0.0490], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.7872, 1.8142] = 310.4111, sampling [1.0, -0.0570, -0.0505]. Recommendation = [0.0, -0.1698, 0.0780], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.7872, 1.8142] = 310.4111, sampling [1.0, -0.0156, -0.1951]. Recommendation = [0.0, -0.0570, -0.0505], Current Cost = 5019.00, Rho = 1.000
