(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.3154, -0.3580]. Recommendation = [0.0, -0.1758, -0.5280], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.1764, -0.1925]. Recommendation = [0.0, -0.3154, -0.3580], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.4108, -0.0417]. Recommendation = [0.0, -0.1764, -0.1925], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.2072, -0.0947]. Recommendation = [0.0, -0.1764, -0.1925], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.3782, 0.1846]. Recommendation = [0.0, -0.2072, -0.0947], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.1423, 0.1057]. Recommendation = [0.0, -0.3782, 0.1846], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.2767, 0.2931]. Recommendation = [0.0, -0.1423, 0.1057], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.4863, 0.1495]. Recommendation = [0.0, -0.1423, 0.1057], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.5395, 0.4165]. Recommendation = [0.0, -0.1423, 0.1057], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.5482, 0.2416]. Recommendation = [0.0, -0.4440, 0.2352], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.6716, 0.0319]. Recommendation = [0.0, -0.4440, 0.2352], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.4440, 0.2352]. Recommendation = [0.0, -0.4440, 0.2352], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.2228, 0.5600]. Recommendation = [0.0, -0.4900, 0.2249], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.3347, 0.3389]. Recommendation = [0.0, -0.4900, 0.2249], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.4982, -0.0715]. Recommendation = [0.0, -0.4900, 0.2249], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.5311, 0.5328]. Recommendation = [0.0, -0.4900, 0.2249], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.6514, 0.3100]. Recommendation = [0.0, -0.4900, 0.2249], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.2544, 0.4012]. Recommendation = [0.0, -0.1423, 0.1057], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.4542, -0.3097]. Recommendation = [0.0, -0.1423, 0.1057], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.3711, 0.8143]. Recommendation = [0.0, -0.1423, 0.1057], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.6413, 0.5493]. Recommendation = [0.0, -0.1423, 0.1057], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.8019, 0.2874]. Recommendation = [0.0, -0.1423, 0.1057], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.8095, 0.5403]. Recommendation = [0.0, -0.1423, 0.1057], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.7386, 0.8308]. Recommendation = [0.0, -0.1423, 0.1057], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.5836, 0.8464]. Recommendation = [0.0, -0.1423, 0.1057], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.4900, 0.2249]. Recommendation = [0.0, -0.1423, 0.1057], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.6101, -0.1718]. Recommendation = [0.0, -0.1423, 0.1057], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.0950, 0.1127]. Recommendation = [0.0, -0.1423, 0.1057], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, 0.0693, 0.0726]. Recommendation = [0.0, -0.1423, 0.1057], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.1254, 0.4454]. Recommendation = [0.0, 0.0693, 0.0726], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, 0.1776, -0.2140]. Recommendation = [0.0, 0.0693, 0.0726], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, 0.0424, -0.4737]. Recommendation = [0.0, 0.0693, 0.0726], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, 0.1697, 0.1668]. Recommendation = [0.0, 0.0693, 0.0726], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.0635, -0.4659]. Recommendation = [0.0, 0.0693, 0.0726], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.9436, 0.6138]. Recommendation = [0.0, 0.0693, 0.0726], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, 0.3318, 0.0157]. Recommendation = [0.0, 0.0693, 0.0726], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, 0.3052, -0.2473]. Recommendation = [0.0, 0.3318, 0.0157], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, 0.0936, 0.6388]. Recommendation = [0.0, 0.3318, 0.0157], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.2318, 0.3609]. Recommendation = [0.0, 0.3318, 0.0157], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.6937, 0.9909]. Recommendation = [0.0, 0.3318, 0.0157], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.8239, -0.0256]. Recommendation = [0.0, 0.3318, 0.0157], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.7883, 0.8635]. Recommendation = [0.0, 0.3318, 0.0157], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.1128, 0.7270]. Recommendation = [0.0, 0.3318, 0.0157], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -1.0381, 0.5123]. Recommendation = [0.0, 0.3318, 0.0157], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, 0.4114, 0.0372]. Recommendation = [0.0, 0.3318, 0.0157], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, 0.4486, -0.1675]. Recommendation = [0.0, 0.3318, 0.0157], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, 0.3927, -0.2991]. Recommendation = [0.0, 0.3318, 0.0157], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, 0.3815, 0.4515]. Recommendation = [0.0, 0.3318, 0.0157], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, 0.5225, 0.2594]. Recommendation = [0.0, 0.3318, 0.0157], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, 0.5527, 0.1983]. Recommendation = [0.0, 0.5225, 0.2594], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, 0.6056, 0.0556]. Recommendation = [0.0, 0.5225, 0.2594], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.3552, 1.1569]. Recommendation = [0.0, 0.5225, 0.2594], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.1521, -0.4531]. Recommendation = [0.0, 0.5225, 0.2594], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, -0.4169, -0.5792]. Recommendation = [0.0, 0.5225, 0.2594], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, 0.5039, 0.5205]. Recommendation = [0.0, 0.5225, 0.2594], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, 0.2571, 0.6680]. Recommendation = [0.0, 0.5225, 0.2594], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, 0.4671, 0.6227]. Recommendation = [0.0, 0.5225, 0.2594], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, 0.6351, 0.1208]. Recommendation = [0.0, 0.5225, 0.2594], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, 0.1020, -0.6515]. Recommendation = [0.0, 0.5225, 0.2594], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, 0.6825, 0.4300]. Recommendation = [0.0, 0.5225, 0.2594], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, 0.6652, 0.5821]. Recommendation = [0.0, 0.5225, 0.2594], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, 0.5824, 0.7549]. Recommendation = [0.0, 0.5225, 0.2594], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, 0.4932, 0.8712]. Recommendation = [0.0, 0.5225, 0.2594], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, 0.1516, 0.8742]. Recommendation = [0.0, 0.5225, 0.2594], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, -0.1758, -0.5280] = 423.6797, sampling [1.0, 0.6546, -0.1267]. Recommendation = [0.0, 0.5225, 0.2594], Current Cost = 5069.00, Rho = 1.000
