(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.0538, 0.6167]. Recommendation = [0.0, -0.5275, 0.3630], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.2321, 0.1109]. Recommendation = [0.0, -0.5275, 0.3630], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 0.0331, 0.2771]. Recommendation = [0.0, -0.2878, 0.2315], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.5452, -0.0139]. Recommendation = [0.0, -0.2878, 0.2315], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 0.3285, 0.6744]. Recommendation = [0.0, -0.2878, 0.2315], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.1912, 0.3210]. Recommendation = [0.0, -0.2878, 0.2315], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 0.3705, 0.4298]. Recommendation = [0.0, -0.2878, 0.2315], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.0828, -0.1438]. Recommendation = [0.0, -0.2878, 0.2315], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.5089, -0.4764]. Recommendation = [0.0, -0.2878, 0.2315], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 0.0668, 0.1009]. Recommendation = [0.0, -0.2878, 0.2315], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.3436, 0.3737]. Recommendation = [0.0, -0.1158, 0.1547], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 0.2147, 0.2846]. Recommendation = [0.0, -0.1158, 0.1547], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.1158, 0.1547]. Recommendation = [0.0, -0.1158, 0.1547], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.2878, 0.2315]. Recommendation = [0.0, -0.2878, 0.2315], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.8329, -0.0080]. Recommendation = [0.0, -0.2321, 0.1109], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.5971, 0.6126]. Recommendation = [0.0, -0.2321, 0.1109], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.2998, 0.5738]. Recommendation = [0.0, -0.2321, 0.1109], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.7092, 0.3559]. Recommendation = [0.0, -0.2321, 0.1109], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.4780, 0.4691]. Recommendation = [0.0, -0.2321, 0.1109], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.6513, 0.5084]. Recommendation = [0.0, -0.2321, 0.1109], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.6181, -0.1876]. Recommendation = [0.0, -0.5529, 0.3479], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.3802, 0.8059]. Recommendation = [0.0, -0.5529, 0.3479], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.0781, -0.2749]. Recommendation = [0.0, -0.5529, 0.3479], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 0.1007, 0.0101]. Recommendation = [0.0, -0.5529, 0.3479], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 0.2599, 0.1712]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.8540, 0.3944]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.7883, 0.6024]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.7494, 0.4432]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 0.3436, 0.3084]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 0.0751, 1.0228]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.1088, -0.5590]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 0.2716, -0.0960]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.0063, -0.4354]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.6871, 0.9028]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.9529, 0.5946]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -1.0015, 0.2512]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.9458, 0.7427]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.4985, 0.7450]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 0.3980, 0.2598]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.3357, -0.5612]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.9274, -0.5738]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 0.3011, -0.2817]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 0.5114, 0.1668]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.5319, 1.0534]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 0.4899, -0.1058]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 0.1219, -0.5471]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.6358, -0.0547]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.7766, 0.9374]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 0.0461, 0.7268]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.5529, 0.3479]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 0.3763, 0.3306]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 0.5514, 0.2016]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -1.0615, 0.4911]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.2158, 0.7588]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.9006, 1.0756]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -1.0467, 0.9866]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -1.1023, 0.8880]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -1.0541, 0.6588]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.7120, 1.0990]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.1632, -0.7632]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 0.4618, 0.9440]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 0.6687, 0.6690]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 0.6555, 0.8245]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 0.7837, 0.4220]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 0.6221, 0.1301]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 0.8472, 0.5857]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 0.9078, 0.8430]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 0.6574, 0.9270]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 0.6372, 1.4946]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.3508, 1.4669]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 0.9909, 0.7705]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 0.7903, 0.3762]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 1.1601, 1.0924]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 1.0272, 1.3006]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 1.1801, 1.3924]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 1.2578, 1.3333]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 1.0512, 1.5970]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 1.2116, 1.5759]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 1.2461, 1.4395]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 1.3845, 1.5305]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 1.2908, 1.7946]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 1.2860, 1.7073]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 0.9813, 1.8912]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 1.4322, 1.2067]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 1.5855, 1.9860]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 1.2741, 1.9513]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 1.6855, 1.7839]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 1.2169, 0.7996]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, 0.3601, -0.3952]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.5157, 0.8798]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -1.0713, 1.1559]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5095.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.8291, 1.1161]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5096.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.9401, 1.4241]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5097.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -1.1501, 1.2480]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5098.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -1.1568, 0.8229]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5099.00, Rho = 1.000
(iter 10) [0.0, -0.5275, 0.3630] = 453.2489, sampling [1.0, -0.6789, 1.3434]. Recommendation = [0.0, 0.1007, 0.0101], Current Cost = 5100.00, Rho = 1.000
