(iter 10) [0.0, 0.4025, -0.3308] = 431.6515, sampling [1.0, 0.3717, 0.2336]. Recommendation = [0.0, 0.4025, -0.3308], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.3308] = 431.6515, sampling [1.0, 0.0216, 0.6670]. Recommendation = [0.0, 0.3717, 0.2336], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.3308] = 431.6515, sampling [1.0, 0.4526, 0.5806]. Recommendation = [0.0, 0.3717, 0.2336], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.3308] = 431.6515, sampling [1.0, 0.1544, 0.3641]. Recommendation = [0.0, 0.3717, 0.2336], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.3308] = 431.6515, sampling [1.0, -0.2917, 0.9880]. Recommendation = [0.0, 0.3717, 0.2336], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.3308] = 431.6515, sampling [1.0, 0.2073, -0.0709]. Recommendation = [0.0, 0.3717, 0.2336], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.3308] = 431.6515, sampling [1.0, 0.5833, -0.0957]. Recommendation = [0.0, 0.2992, 0.0950], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.3308] = 431.6515, sampling [1.0, 0.6563, 0.2998]. Recommendation = [0.0, 0.2992, 0.0950], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.3308] = 431.6515, sampling [1.0, 0.3060, 0.4952]. Recommendation = [0.0, 0.2992, 0.0950], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.3308] = 431.6515, sampling [1.0, 0.2992, 0.0950]. Recommendation = [0.0, 0.2992, 0.0950], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.3308] = 431.6515, sampling [1.0, -0.1066, 0.2609]. Recommendation = [0.0, 0.3167, -0.1077], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.3308] = 431.6515, sampling [1.0, 0.0396, 0.0776]. Recommendation = [0.0, 0.3167, -0.1077], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.3308] = 431.6515, sampling [1.0, -0.4370, 0.5972]. Recommendation = [0.0, 0.2992, 0.0950], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.3308] = 431.6515, sampling [1.0, -0.1194, 0.5253]. Recommendation = [0.0, 0.2992, 0.0950], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.3308] = 431.6515, sampling [1.0, -0.5797, 0.8364]. Recommendation = [0.0, 0.2992, 0.0950], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.3308] = 431.6515, sampling [1.0, 0.4446, -0.1491]. Recommendation = [0.0, 0.2992, 0.0950], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.3308] = 431.6515, sampling [1.0, 0.6995, 0.1263]. Recommendation = [0.0, 0.2992, 0.0950], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.3308] = 431.6515, sampling [1.0, 0.7257, 0.5316]. Recommendation = [0.0, 0.2992, 0.0950], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.3308] = 431.6515, sampling [1.0, 0.5221, 0.4654]. Recommendation = [0.0, 0.5221, 0.4654], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.3308] = 431.6515, sampling [1.0, -0.5379, 1.1516]. Recommendation = [0.0, 0.7257, 0.5316], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.3308] = 431.6515, sampling [1.0, -0.3587, 0.2870]. Recommendation = [0.0, 0.7257, 0.5316], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.3308] = 431.6515, sampling [1.0, 0.0852, 0.9806]. Recommendation = [0.0, 0.7257, 0.5316], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.3308] = 431.6515, sampling [1.0, 0.9144, 0.3571]. Recommendation = [0.0, 0.7257, 0.5316], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.3308] = 431.6515, sampling [1.0, 0.8715, 0.6865]. Recommendation = [0.0, 0.6738, 0.3885], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.3308] = 431.6515, sampling [1.0, 0.6947, 0.9139]. Recommendation = [0.0, 0.6738, 0.3885], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.3308] = 431.6515, sampling [1.0, 0.6449, 0.6088]. Recommendation = [0.0, 0.7355, 0.6256], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.3308] = 431.6515, sampling [1.0, 0.0081, -0.1186]. Recommendation = [0.0, 0.7355, 0.6256], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.3308] = 431.6515, sampling [1.0, -0.2496, 0.1693]. Recommendation = [0.0, 0.7355, 0.6256], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.3308] = 431.6515, sampling [1.0, -0.6714, 0.5068]. Recommendation = [0.0, 0.7355, 0.6256], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.3308] = 431.6515, sampling [1.0, -0.8714, 0.9591]. Recommendation = [0.0, 0.7355, 0.6256], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.3308] = 431.6515, sampling [1.0, -0.7979, 0.7355]. Recommendation = [0.0, 0.7355, 0.6256], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.3308] = 431.6515, sampling [1.0, -0.5957, 0.1834]. Recommendation = [0.0, 0.7355, 0.6256], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.3308] = 431.6515, sampling [1.0, -0.3972, 0.1091]. Recommendation = [0.0, 0.7355, 0.6256], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.3308] = 431.6515, sampling [1.0, -0.8758, 0.5603]. Recommendation = [0.0, -0.4760, 0.2403], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.4025, -0.3308] = 431.6515, sampling [1.0, 0.1796, -0.2115]. Recommendation = [0.0, -0.4760, 0.2403], Current Cost = 5039.00, Rho = 1.000
