(iter 10) [0.0, -0.8357, 0.1868] = 426.7653, sampling [1.0, -0.2784, -0.0060]. Recommendation = [0.0, -0.8357, 0.1868], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.8357, 0.1868] = 426.7653, sampling [1.0, -0.4847, -0.3481]. Recommendation = [0.0, -0.2784, -0.0060], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.8357, 0.1868] = 426.7653, sampling [1.0, -0.4014, 0.5814]. Recommendation = [0.0, -0.2784, -0.0060], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.8357, 0.1868] = 426.7653, sampling [1.0, -0.5458, 0.1658]. Recommendation = [0.0, -0.5458, 0.1658], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.8357, 0.1868] = 426.7653, sampling [1.0, -0.0281, 0.4407]. Recommendation = [0.0, -0.2784, -0.0060], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.8357, 0.1868] = 426.7653, sampling [1.0, -0.1403, 1.1610]. Recommendation = [0.0, -0.2784, -0.0060], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.8357, 0.1868] = 426.7653, sampling [1.0, -0.8495, 0.8198]. Recommendation = [0.0, -0.2784, -0.0060], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.8357, 0.1868] = 426.7653, sampling [1.0, -0.5789, 0.3837]. Recommendation = [0.0, -0.5789, 0.3837], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.8357, 0.1868] = 426.7653, sampling [1.0, -0.5155, 1.0904]. Recommendation = [0.0, -0.2784, -0.0060], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.8357, 0.1868] = 426.7653, sampling [1.0, -0.2654, -0.2554]. Recommendation = [0.0, -0.2784, -0.0060], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.8357, 0.1868] = 426.7653, sampling [1.0, 0.0466, 0.8031]. Recommendation = [0.0, -0.2784, -0.0060], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.8357, 0.1868] = 426.7653, sampling [1.0, -0.6259, -0.0477]. Recommendation = [0.0, -0.2784, -0.0060], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.8357, 0.1868] = 426.7653, sampling [1.0, 0.0959, 1.6802]. Recommendation = [0.0, -0.2784, -0.0060], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.8357, 0.1868] = 426.7653, sampling [1.0, 0.1481, 0.0474]. Recommendation = [0.0, -0.2784, -0.0060], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.8357, 0.1868] = 426.7653, sampling [1.0, 0.5342, 0.9630]. Recommendation = [0.0, -0.2784, -0.0060], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.8357, 0.1868] = 426.7653, sampling [1.0, 0.2026, 0.5505]. Recommendation = [0.0, -0.2784, -0.0060], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.8357, 0.1868] = 426.7653, sampling [1.0, 0.0707, 0.2961]. Recommendation = [0.0, -0.2784, -0.0060], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.8357, 0.1868] = 426.7653, sampling [1.0, 0.7126, 1.5198]. Recommendation = [0.0, -0.2784, -0.0060], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.8357, 0.1868] = 426.7653, sampling [1.0, 0.3480, 1.1914]. Recommendation = [0.0, -0.2784, -0.0060], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.8357, 0.1868] = 426.7653, sampling [1.0, -0.9001, 0.6721]. Recommendation = [0.0, -0.2784, -0.0060], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.8357, 0.1868] = 426.7653, sampling [1.0, 0.0509, -0.4615]. Recommendation = [0.0, -0.2784, -0.0060], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.8357, 0.1868] = 426.7653, sampling [1.0, 0.5549, 0.6582]. Recommendation = [0.0, -0.2784, -0.0060], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.8357, 0.1868] = 426.7653, sampling [1.0, 0.4805, 0.2175]. Recommendation = [0.0, -0.2784, -0.0060], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.8357, 0.1868] = 426.7653, sampling [1.0, 1.0785, 1.1146]. Recommendation = [0.0, 0.1427, 0.1589], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.8357, 0.1868] = 426.7653, sampling [1.0, 0.7857, 0.9012]. Recommendation = [0.0, 0.1427, 0.1589], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.8357, 0.1868] = 426.7653, sampling [1.0, 0.8681, 1.1692]. Recommendation = [0.0, 0.1427, 0.1589], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.8357, 0.1868] = 426.7653, sampling [1.0, 1.1616, 1.4135]. Recommendation = [0.0, 0.1427, 0.1589], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.8357, 0.1868] = 426.7653, sampling [1.0, 0.6422, 0.3531]. Recommendation = [0.0, 0.1427, 0.1589], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.8357, 0.1868] = 426.7653, sampling [1.0, 1.4221, 1.6779]. Recommendation = [0.0, 0.1427, 0.1589], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.8357, 0.1868] = 426.7653, sampling [1.0, 1.2082, 1.6451]. Recommendation = [0.0, 0.1427, 0.1589], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.8357, 0.1868] = 426.7653, sampling [1.0, 1.6520, 1.3800]. Recommendation = [0.0, 0.1427, 0.1589], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.8357, 0.1868] = 426.7653, sampling [1.0, -0.9721, 1.0845]. Recommendation = [0.0, 0.1427, 0.1589], Current Cost = 5036.00, Rho = 1.000
