(iter 10) [0.0, 1.0809, 1.1765] = 456.2870, sampling [1.0, 0.1375, 1.3494]. Recommendation = [0.0, 1.0809, 1.1765], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 1.0809, 1.1765] = 456.2870, sampling [1.0, 1.0429, 1.1324]. Recommendation = [0.0, 1.0809, 1.1765], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 1.0809, 1.1765] = 456.2870, sampling [1.0, -0.9209, 1.6738]. Recommendation = [0.0, 1.0809, 1.1765], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 1.0809, 1.1765] = 456.2870, sampling [1.0, 1.1144, 1.4875]. Recommendation = [0.0, 1.0809, 1.1765], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 1.0809, 1.1765] = 456.2870, sampling [1.0, 0.6789, 1.3650]. Recommendation = [0.0, 1.0809, 1.1765], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 1.0809, 1.1765] = 456.2870, sampling [1.0, 1.4199, 1.6403]. Recommendation = [0.0, 1.0809, 1.1765], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 1.0809, 1.1765] = 456.2870, sampling [1.0, 1.1866, 1.9737]. Recommendation = [0.0, 1.0809, 1.1765], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 1.0809, 1.1765] = 456.2870, sampling [1.0, 1.4422, 1.7171]. Recommendation = [0.0, 1.0809, 1.1765], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 1.0809, 1.1765] = 456.2870, sampling [1.0, 1.5107, 1.6108]. Recommendation = [0.0, 1.0809, 1.1765], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 1.0809, 1.1765] = 456.2870, sampling [1.0, 0.7755, 1.9924]. Recommendation = [0.0, 1.0809, 1.1765], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 1.0809, 1.1765] = 456.2870, sampling [1.0, 1.4025, 0.9747]. Recommendation = [0.0, 1.0809, 1.1765], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 1.0809, 1.1765] = 456.2870, sampling [1.0, -1.2795, 1.6271]. Recommendation = [0.0, 1.0809, 1.1765], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 1.0809, 1.1765] = 456.2870, sampling [1.0, -1.3616, 1.4202]. Recommendation = [0.0, 1.0809, 1.1765], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 1.0809, 1.1765] = 456.2870, sampling [1.0, -1.2146, 1.2561]. Recommendation = [0.0, 1.0809, 1.1765], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 1.0809, 1.1765] = 456.2870, sampling [1.0, -0.9563, 1.2998]. Recommendation = [0.0, 1.0809, 1.1765], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 1.0809, 1.1765] = 456.2870, sampling [1.0, -1.2631, 1.0855]. Recommendation = [0.0, 1.0809, 1.1765], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 1.0809, 1.1765] = 456.2870, sampling [1.0, -0.8582, 1.0397]. Recommendation = [0.0, 1.0809, 1.1765], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 1.0809, 1.1765] = 456.2870, sampling [1.0, -0.8285, 0.7146]. Recommendation = [0.0, 1.0809, 1.1765], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 1.0809, 1.1765] = 456.2870, sampling [1.0, -0.7557, 0.7210]. Recommendation = [0.0, 1.0809, 1.1765], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 1.0809, 1.1765] = 456.2870, sampling [1.0, -0.5768, 0.8807]. Recommendation = [0.0, 1.0809, 1.1765], Current Cost = 5024.00, Rho = 1.000
