(iter 10) [0.0, -0.1605, 0.4038] = 440.6634, sampling [1.0, -0.0910, 0.7647]. Recommendation = [0.0, -0.1605, 0.4038], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.1605, 0.4038] = 440.6634, sampling [1.0, 0.0399, 0.3665]. Recommendation = [0.0, -0.1605, 0.4038], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.1605, 0.4038] = 440.6634, sampling [1.0, 0.1280, 0.5117]. Recommendation = [0.0, 0.0399, 0.3665], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.1605, 0.4038] = 440.6634, sampling [1.0, 0.1561, 0.6039]. Recommendation = [0.0, 0.0399, 0.3665], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.1605, 0.4038] = 440.6634, sampling [1.0, 0.2580, 0.7945]. Recommendation = [0.0, 0.0399, 0.3665], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.1605, 0.4038] = 440.6634, sampling [1.0, 0.3399, 0.4729]. Recommendation = [0.0, 0.0399, 0.3665], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.1605, 0.4038] = 440.6634, sampling [1.0, 0.4933, 0.6467]. Recommendation = [0.0, 0.3399, 0.4729], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.1605, 0.4038] = 440.6634, sampling [1.0, 0.5646, 0.7277]. Recommendation = [0.0, 0.3399, 0.4729], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.1605, 0.4038] = 440.6634, sampling [1.0, 0.5100, 0.9508]. Recommendation = [0.0, 0.3399, 0.4729], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.1605, 0.4038] = 440.6634, sampling [1.0, 0.6064, 0.4356]. Recommendation = [0.0, 0.3399, 0.4729], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.1605, 0.4038] = 440.6634, sampling [1.0, 0.6441, 0.3037]. Recommendation = [0.0, 0.6064, 0.4356], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.1605, 0.4038] = 440.6634, sampling [1.0, 0.4290, 0.0968]. Recommendation = [0.0, 0.6064, 0.4356], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.1605, 0.4038] = 440.6634, sampling [1.0, 0.5215, 0.0789]. Recommendation = [0.0, 0.6064, 0.4356], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.1605, 0.4038] = 440.6634, sampling [1.0, 0.8081, 0.4271]. Recommendation = [0.0, 0.6064, 0.4356], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.1605, 0.4038] = 440.6634, sampling [1.0, 0.8313, 0.8036]. Recommendation = [0.0, 0.6064, 0.4356], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.1605, 0.4038] = 440.6634, sampling [1.0, 0.7440, 0.8241]. Recommendation = [0.0, 0.6064, 0.4356], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.1605, 0.4038] = 440.6634, sampling [1.0, 0.9200, 0.6824]. Recommendation = [0.0, 0.6064, 0.4356], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.1605, 0.4038] = 440.6634, sampling [1.0, 1.0149, 0.8675]. Recommendation = [0.0, 0.6064, 0.4356], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.1605, 0.4038] = 440.6634, sampling [1.0, 0.9377, 1.0693]. Recommendation = [0.0, 0.6064, 0.4356], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.1605, 0.4038] = 440.6634, sampling [1.0, 0.7250, 1.0122]. Recommendation = [0.0, 0.6064, 0.4356], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.1605, 0.4038] = 440.6634, sampling [1.0, 1.1363, 1.1557]. Recommendation = [0.0, 0.6064, 0.4356], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.1605, 0.4038] = 440.6634, sampling [1.0, 1.0381, 1.3802]. Recommendation = [0.0, 0.6064, 0.4356], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.1605, 0.4038] = 440.6634, sampling [1.0, 1.2689, 1.1072]. Recommendation = [0.0, 0.6064, 0.4356], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.1605, 0.4038] = 440.6634, sampling [1.0, 1.1645, 1.3693]. Recommendation = [0.0, 0.6064, 0.4356], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.1605, 0.4038] = 440.6634, sampling [1.0, 0.9032, 1.6772]. Recommendation = [0.0, 1.1645, 1.3693], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.1605, 0.4038] = 440.6634, sampling [1.0, 1.3356, 1.3449]. Recommendation = [0.0, 1.1645, 1.3693], Current Cost = 5030.00, Rho = 1.000
