(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, 0.2241, -0.1123]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, 0.5049, -0.0370]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, -0.0417, 0.1314]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, -0.1107, -0.0847]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, 0.1142, -0.2897]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, -0.0487, -0.2799]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, 0.4633, -0.2480]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, 0.5644, 0.3112]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, 0.6886, 0.2644]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, 0.6114, -0.0058]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, -0.1761, 0.1757]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, -0.3126, 0.0111]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, -0.1976, -0.3536]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, -0.1471, 0.2730]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, 0.5937, 0.5986]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, 0.4120, 0.7149]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, 0.0721, -0.3706]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, -0.2749, 0.3507]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, 0.8506, -0.0542]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, 0.3251, -0.4984]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, 0.1929, 0.7958]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, -0.0937, -0.5599]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, 0.4790, -0.1830]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, 0.1471, -0.3071]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, -0.5886, 0.0730]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, -0.5089, 0.3608]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, -0.4458, 0.4963]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, -0.3226, 0.5910]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, -0.6652, 0.2204]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, -0.4184, -0.3981]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, 1.0368, 0.4500]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, 0.7715, 0.8666]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, 0.9102, 0.8288]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, 0.8651, 0.8401]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, 0.7525, 0.9593]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, 1.1080, 0.6926]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, 0.5332, 1.0093]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, 0.9385, 1.0423]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, 0.1351, -0.5227]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, -0.6155, 0.0363]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, -0.6794, 0.4744]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, -0.7184, 0.2531]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, -0.8120, -0.1015]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, -0.2430, 0.6516]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, -0.2896, -0.4487]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, 0.6872, -0.2007]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, -0.5707, 0.7596]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, 0.8803, 1.2729]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, 0.9836, 1.2392]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, 1.2688, 0.9279]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, -0.2289, 0.9928]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, -0.8496, 0.5695]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, 0.5812, 1.2628]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, 1.0096, 0.0959]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, 1.2435, 0.5521]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, -0.9313, 0.6636]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, -0.9916, 0.1029]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, 0.4437, 0.1999] = 455.9897, sampling [1.0, -0.7652, 0.9643]. Recommendation = [0.0, 0.4437, 0.1999], Current Cost = 5062.00, Rho = 1.000
